"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000319.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.9527 0.3039"	"dimensionless"	"Unit Vector"	"direct"	"3.22 134.35 0.0"	"micron"	"direct"	"52.8125"	"micron^2"	"direct"	"8.201"	"micron"	"direct"	"12.1645"	"micron"	"direct"	"5.79325"	"micron"	"direct"	"32.546"	"micron"	"direct"	"4.1005"	"micron"	"direct"	"0.47624234"	"dimensionless"	"direct"	"0.62654367"	"dimensionless"	"direct"	"0.87931407"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000319.xml"
"MCDS_S_0000000319.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.5489 -0.8359"	"dimensionless"	"Unit Vector"	"direct"	"5.99 190.09 0.0"	"micron"	"direct"	"34.9375"	"micron^2"	"direct"	"6.67"	"micron"	"direct"	"12.1855"	"micron"	"direct"	"4.641"	"micron"	"direct"	"37.02075"	"micron"	"direct"	"3.335"	"micron"	"direct"	"0.3808625"	"dimensionless"	"direct"	"0.32034007"	"dimensionless"	"direct"	"0.92463169"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000319.xml"
"MCDS_S_0000000319.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.9975 0.071"	"dimensionless"	"Unit Vector"	"direct"	"3.35 194.63 0.0"	"micron"	"direct"	"39.5"	"micron^2"	"direct"	"7.0925"	"micron"	"direct"	"7.76725"	"micron"	"direct"	"6.726"	"micron"	"direct"	"25.30325"	"micron"	"direct"	"3.54625"	"micron"	"direct"	"0.86594355"	"dimensionless"	"direct"	"0.77527244"	"dimensionless"	"direct"	"0.50014176"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000319.xml"
"MCDS_S_0000000319.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.5698 0.8218"	"dimensionless"	"Unit Vector"	"direct"	"3.13 221.66 0.0"	"micron"	"direct"	"14.1875"	"micron^2"	"direct"	"4.2505"	"micron"	"direct"	"7.1735"	"micron"	"direct"	"2.79425"	"micron"	"direct"	"18.20875"	"micron"	"direct"	"2.12525"	"micron"	"direct"	"0.38952394"	"dimensionless"	"direct"	"0.53771911"	"dimensionless"	"direct"	"0.92101634"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000319.xml"
"MCDS_S_0000000319.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.9341 -0.357"	"dimensionless"	"Unit Vector"	"direct"	"3.62 240.59 0.0"	"micron"	"direct"	"52.9375"	"micron^2"	"direct"	"8.2105"	"micron"	"direct"	"11.3735"	"micron"	"direct"	"6.3795"	"micron"	"direct"	"38.84925"	"micron"	"direct"	"4.10525"	"micron"	"direct"	"0.56090913"	"dimensionless"	"direct"	"0.44076593"	"dimensionless"	"direct"	"0.82787737"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000319.xml"
"MCDS_S_0000000319.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.8842 -0.4671"	"dimensionless"	"Unit Vector"	"direct"	"3.57 260.24 0.0"	"micron"	"direct"	"38.0"	"micron^2"	"direct"	"6.9565"	"micron"	"direct"	"10.7035"	"micron"	"direct"	"5.09975"	"micron"	"direct"	"34.52075"	"micron"	"direct"	"3.47825"	"micron"	"direct"	"0.4764563"	"dimensionless"	"direct"	"0.40071262"	"dimensionless"	"direct"	"0.87919815"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000319.xml"
"MCDS_S_0000000319.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.913 -0.408"	"dimensionless"	"Unit Vector"	"direct"	"9.28 178.84 0.0"	"micron"	"direct"	"57.25"	"micron^2"	"direct"	"8.5385"	"micron"	"direct"	"10.9415"	"micron"	"direct"	"7.3825"	"micron"	"direct"	"42.30625"	"micron"	"direct"	"4.26925"	"micron"	"direct"	"0.67472467"	"dimensionless"	"direct"	"0.40195394"	"dimensionless"	"direct"	"0.73806952"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000319.xml"
"MCDS_S_0000000319.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.9484 -0.3171"	"dimensionless"	"Unit Vector"	"direct"	"9.18 166.47 0.0"	"micron"	"direct"	"39.4375"	"micron^2"	"direct"	"7.087"	"micron"	"direct"	"8.36225"	"micron"	"direct"	"6.76825"	"micron"	"direct"	"27.41575"	"micron"	"direct"	"3.5435"	"micron"	"direct"	"0.80938145"	"dimensionless"	"direct"	"0.65935451"	"dimensionless"	"direct"	"0.5872833"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000319.xml"
"MCDS_S_0000000319.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.7785 0.6276"	"dimensionless"	"Unit Vector"	"direct"	"14.61 164.36 0.0"	"micron"	"direct"	"24.75"	"micron^2"	"direct"	"5.614"	"micron"	"direct"	"6.73975"	"micron"	"direct"	"5.01575"	"micron"	"direct"	"21.9675"	"micron"	"direct"	"2.807"	"micron"	"direct"	"0.74420416"	"dimensionless"	"direct"	"0.6445013"	"dimensionless"	"direct"	"0.66795222"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000319.xml"
"MCDS_S_0000000319.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.3368 -0.9416"	"dimensionless"	"Unit Vector"	"direct"	"18.73 247.66 0.0"	"micron"	"direct"	"22.5"	"micron^2"	"direct"	"5.353"	"micron"	"direct"	"8.3535"	"micron"	"direct"	"4.46675"	"micron"	"direct"	"26.41575"	"micron"	"direct"	"2.6765"	"micron"	"direct"	"0.53471599"	"dimensionless"	"direct"	"0.40519725"	"dimensionless"	"direct"	"0.84503184"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000319.xml"
"MCDS_S_0000000319.0.10"	"Geometrical Property Characterization"	"individual"	"nucleus"	"10"	"0.9903 -0.139"	"dimensionless"	"Unit Vector"	"direct"	"17.65 48.08 0.0"	"micron"	"direct"	"82.375"	"micron^2"	"direct"	"10.242"	"micron"	"direct"	"14.54225"	"micron"	"direct"	"8.29325"	"micron"	"direct"	"51.85825"	"micron"	"direct"	"5.121"	"micron"	"direct"	"0.57028658"	"dimensionless"	"direct"	"0.3849192"	"dimensionless"	"direct"	"0.82144581"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000319.xml"
"MCDS_S_0000000319.0.11"	"Geometrical Property Characterization"	"individual"	"nucleus"	"11"	"0.3261 0.9453"	"dimensionless"	"Unit Vector"	"direct"	"18.33 263.23 0.0"	"micron"	"direct"	"39.5"	"micron^2"	"direct"	"7.0925"	"micron"	"direct"	"7.66075"	"micron"	"direct"	"6.76175"	"micron"	"direct"	"25.49425"	"micron"	"direct"	"3.54625"	"micron"	"direct"	"0.88264857"	"dimensionless"	"direct"	"0.76369945"	"dimensionless"	"direct"	"0.47003352"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000319.xml"
"MCDS_S_0000000319.0.12"	"Geometrical Property Characterization"	"individual"	"nucleus"	"12"	"0.9099 0.4149"	"dimensionless"	"Unit Vector"	"direct"	"17.83 166.56 0.0"	"micron"	"direct"	"18.1875"	"micron^2"	"direct"	"4.8125"	"micron"	"direct"	"7.301"	"micron"	"direct"	"3.4135"	"micron"	"direct"	"18.48525"	"micron"	"direct"	"2.40625"	"micron"	"direct"	"0.46753869"	"dimensionless"	"direct"	"0.66885536"	"dimensionless"	"direct"	"0.88397261"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000319.xml"
"MCDS_S_0000000319.0.13"	"Geometrical Property Characterization"	"individual"	"nucleus"	"13"	"0.945 -0.327"	"dimensionless"	"Unit Vector"	"direct"	"19.01 70.44 0.0"	"micron"	"direct"	"41.9375"	"micron^2"	"direct"	"7.308"	"micron"	"direct"	"12.163"	"micron"	"direct"	"4.50675"	"micron"	"direct"	"29.38325"	"micron"	"direct"	"3.654"	"micron"	"direct"	"0.37052947"	"dimensionless"	"direct"	"0.61039749"	"dimensionless"	"direct"	"0.92882071"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000319.xml"
