"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000006.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.9876 0.1569"	"dimensionless"	"Unit Vector"	"direct"	"6.43 63.25 0.0"	"micron"	"direct"	"178.25"	"micron^2"	"direct"	"15.0665"	"micron"	"direct"	"19.78475"	"micron"	"direct"	"11.77925"	"micron"	"direct"	"67.586"	"micron"	"direct"	"7.53325"	"micron"	"direct"	"0.59537017"	"dimensionless"	"direct"	"0.49037228"	"dimensionless"	"direct"	"0.80345153"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000006.xml"
"MCDS_S_0000000006.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.9032 0.4291"	"dimensionless"	"Unit Vector"	"direct"	"1.96 88.34 0.0"	"micron"	"direct"	"19.375"	"micron^2"	"direct"	"4.9675"	"micron"	"direct"	"6.8045"	"micron"	"direct"	"4.4145"	"micron"	"direct"	"21.546"	"micron"	"direct"	"2.48375"	"micron"	"direct"	"0.64876185"	"dimensionless"	"direct"	"0.52446712"	"dimensionless"	"direct"	"0.7609915"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000006.xml"
"MCDS_S_0000000006.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.139 -0.9903"	"dimensionless"	"Unit Vector"	"direct"	"8.0 96.35 0.0"	"micron"	"direct"	"100.375"	"micron^2"	"direct"	"11.306"	"micron"	"direct"	"13.1785"	"micron"	"direct"	"10.452"	"micron"	"direct"	"60.37"	"micron"	"direct"	"5.653"	"micron"	"direct"	"0.79310999"	"dimensionless"	"direct"	"0.3460932"	"dimensionless"	"direct"	"0.60907844"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000006.xml"
"MCDS_S_0000000006.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.7268 0.6868"	"dimensionless"	"Unit Vector"	"direct"	"3.35 194.09 0.0"	"micron"	"direct"	"26.5625"	"micron^2"	"direct"	"5.816"	"micron"	"direct"	"7.19375"	"micron"	"direct"	"5.3195"	"micron"	"direct"	"27.31375"	"micron"	"direct"	"2.908"	"micron"	"direct"	"0.73946134"	"dimensionless"	"direct"	"0.44742078"	"dimensionless"	"direct"	"0.67319903"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000006.xml"
"MCDS_S_0000000006.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.945 -0.327"	"dimensionless"	"Unit Vector"	"direct"	"2.93 205.67 0.0"	"micron"	"direct"	"37.0625"	"micron^2"	"direct"	"6.87"	"micron"	"direct"	"7.82925"	"micron"	"direct"	"6.20925"	"micron"	"direct"	"23.80325"	"micron"	"direct"	"3.435"	"micron"	"direct"	"0.79308363"	"dimensionless"	"direct"	"0.82200046"	"dimensionless"	"direct"	"0.60911276"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000006.xml"
"MCDS_S_0000000006.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.446 -0.895"	"dimensionless"	"Unit Vector"	"direct"	"8.45 236.22 0.0"	"micron"	"direct"	"113.6875"	"micron^2"	"direct"	"12.0325"	"micron"	"direct"	"16.91475"	"micron"	"direct"	"9.452"	"micron"	"direct"	"67.052"	"micron"	"direct"	"6.01625"	"micron"	"direct"	"0.55880223"	"dimensionless"	"direct"	"0.31775991"	"dimensionless"	"direct"	"0.82930095"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000006.xml"
"MCDS_S_0000000006.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.115 -0.9934"	"dimensionless"	"Unit Vector"	"direct"	"2.98 240.71 0.0"	"micron"	"direct"	"15.0625"	"micron^2"	"direct"	"4.3795"	"micron"	"direct"	"5.675"	"micron"	"direct"	"3.58775"	"micron"	"direct"	"17.2605"	"micron"	"direct"	"2.18975"	"micron"	"direct"	"0.63220264"	"dimensionless"	"direct"	"0.63533119"	"dimensionless"	"direct"	"0.77480308"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000006.xml"
"MCDS_S_0000000006.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.262 -0.9651"	"dimensionless"	"Unit Vector"	"direct"	"3.29 258.63 0.0"	"micron"	"direct"	"14.625"	"micron^2"	"direct"	"4.3155"	"micron"	"direct"	"6.77775"	"micron"	"direct"	"3.43175"	"micron"	"direct"	"20.787"	"micron"	"direct"	"2.15775"	"micron"	"direct"	"0.50632585"	"dimensionless"	"direct"	"0.42532617"	"dimensionless"	"direct"	"0.86234224"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000006.xml"
"MCDS_S_0000000006.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.7244 -0.6894"	"dimensionless"	"Unit Vector"	"direct"	"5.72 85.4 0.0"	"micron"	"direct"	"17.0"	"micron^2"	"direct"	"4.653"	"micron"	"direct"	"6.504"	"micron"	"direct"	"3.99975"	"micron"	"direct"	"23.87425"	"micron"	"direct"	"2.3265"	"micron"	"direct"	"0.61496771"	"dimensionless"	"direct"	"0.37479977"	"dimensionless"	"direct"	"0.78855229"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000006.xml"
"MCDS_S_0000000006.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.287 0.9579"	"dimensionless"	"Unit Vector"	"direct"	"8.02 105.29 0.0"	"micron"	"direct"	"59.4375"	"micron^2"	"direct"	"8.7"	"micron"	"direct"	"10.17375"	"micron"	"direct"	"8.39425"	"micron"	"direct"	"42.824"	"micron"	"direct"	"4.35"	"micron"	"direct"	"0.82508908"	"dimensionless"	"direct"	"0.40728268"	"dimensionless"	"direct"	"0.56500267"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000006.xml"
"MCDS_S_0000000006.0.10"	"Geometrical Property Characterization"	"individual"	"nucleus"	"10"	"0.139 -0.9903"	"dimensionless"	"Unit Vector"	"direct"	"8.0 182.71 0.0"	"micron"	"direct"	"28.875"	"micron^2"	"direct"	"6.064"	"micron"	"direct"	"9.032"	"micron"	"direct"	"4.945"	"micron"	"direct"	"30.5475"	"micron"	"direct"	"3.032"	"micron"	"direct"	"0.54749779"	"dimensionless"	"direct"	"0.38884857"	"dimensionless"	"direct"	"0.83680713"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000006.xml"
"MCDS_S_0000000006.0.11"	"Geometrical Property Characterization"	"individual"	"nucleus"	"11"	"0.7813 -0.6242"	"dimensionless"	"Unit Vector"	"direct"	"8.58 113.76 0.0"	"micron"	"direct"	"35.25"	"micron^2"	"direct"	"6.7"	"micron"	"direct"	"8.54775"	"micron"	"direct"	"6.40625"	"micron"	"direct"	"39.89375"	"micron"	"direct"	"3.35"	"micron"	"direct"	"0.74946623"	"dimensionless"	"direct"	"0.27832951"	"dimensionless"	"direct"	"0.66204257"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000006.xml"
"MCDS_S_0000000006.0.12"	"Geometrical Property Characterization"	"individual"	"nucleus"	"12"	"0.1 0.995"	"dimensionless"	"Unit Vector"	"direct"	"13.34 215.7 0.0"	"micron"	"direct"	"109.75"	"micron^2"	"direct"	"11.822"	"micron"	"direct"	"17.6485"	"micron"	"direct"	"8.3785"	"micron"	"direct"	"55.56675"	"micron"	"direct"	"5.911"	"micron"	"direct"	"0.4747429"	"dimensionless"	"direct"	"0.44666755"	"dimensionless"	"direct"	"0.88012453"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000006.xml"
