"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000072.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.522 0.853"	"dimensionless"	"Unit Vector"	"direct"	"3.01 28.64 0.0"	"micron"	"direct"	"31.875"	"micron^2"	"direct"	"6.371"	"micron"	"direct"	"8.40175"	"micron"	"direct"	"5.85625"	"micron"	"direct"	"26.1065"	"micron"	"direct"	"3.1855"	"micron"	"direct"	"0.69702741"	"dimensionless"	"direct"	"0.58770956"	"dimensionless"	"direct"	"0.71704449"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000072.xml"
"MCDS_S_0000000072.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.9504 -0.3111"	"dimensionless"	"Unit Vector"	"direct"	"2.75 39.1 0.0"	"micron"	"direct"	"32.8125"	"micron^2"	"direct"	"6.464"	"micron"	"direct"	"8.6605"	"micron"	"direct"	"5.39275"	"micron"	"direct"	"27.35825"	"micron"	"direct"	"3.232"	"micron"	"direct"	"0.62268345"	"dimensionless"	"direct"	"0.55089973"	"dimensionless"	"direct"	"0.78247385"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000072.xml"
"MCDS_S_0000000072.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.9989 -0.047"	"dimensionless"	"Unit Vector"	"direct"	"3.82 84.24 0.0"	"micron"	"direct"	"73.5"	"micron^2"	"direct"	"9.6745"	"micron"	"direct"	"12.297"	"micron"	"direct"	"8.28575"	"micron"	"direct"	"36.574"	"micron"	"direct"	"4.83725"	"micron"	"direct"	"0.67380255"	"dimensionless"	"direct"	"0.69048187"	"dimensionless"	"direct"	"0.73891144"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000072.xml"
"MCDS_S_0000000072.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.1451 0.9894"	"dimensionless"	"Unit Vector"	"direct"	"5.9 50.27 0.0"	"micron"	"direct"	"51.25"	"micron^2"	"direct"	"8.0785"	"micron"	"direct"	"9.736"	"micron"	"direct"	"6.87625"	"micron"	"direct"	"28.5815"	"micron"	"direct"	"4.03925"	"micron"	"direct"	"0.70627054"	"dimensionless"	"direct"	"0.78837655"	"dimensionless"	"direct"	"0.70794203"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000072.xml"
"MCDS_S_0000000072.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.438 -0.899"	"dimensionless"	"Unit Vector"	"direct"	"5.67 64.05 0.0"	"micron"	"direct"	"52.9375"	"micron^2"	"direct"	"8.2105"	"micron"	"direct"	"9.47075"	"micron"	"direct"	"7.59725"	"micron"	"direct"	"30.84925"	"micron"	"direct"	"4.10525"	"micron"	"direct"	"0.8021804"	"dimensionless"	"direct"	"0.6990111"	"dimensionless"	"direct"	"0.59708174"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000072.xml"
"MCDS_S_0000000072.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.72 -0.694"	"dimensionless"	"Unit Vector"	"direct"	"6.95 73.01 0.0"	"micron"	"direct"	"18.125"	"micron^2"	"direct"	"4.8045"	"micron"	"direct"	"6.0165"	"micron"	"direct"	"3.96175"	"micron"	"direct"	"16.364"	"micron"	"direct"	"2.40225"	"micron"	"direct"	"0.65848084"	"dimensionless"	"direct"	"0.8505678"	"dimensionless"	"direct"	"0.75259749"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000072.xml"
"MCDS_S_0000000072.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.913 -0.408"	"dimensionless"	"Unit Vector"	"direct"	"10.06 60.48 0.0"	"micron"	"direct"	"27.3125"	"micron^2"	"direct"	"5.8975"	"micron"	"direct"	"7.42275"	"micron"	"direct"	"5.03525"	"micron"	"direct"	"20.83875"	"micron"	"direct"	"2.94875"	"micron"	"direct"	"0.67835371"	"dimensionless"	"direct"	"0.79036553"	"dimensionless"	"direct"	"0.73473549"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000072.xml"
"MCDS_S_0000000072.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.6462 -0.7632"	"dimensionless"	"Unit Vector"	"direct"	"12.06 100.84 0.0"	"micron"	"direct"	"61.0"	"micron^2"	"direct"	"8.814"	"micron"	"direct"	"12.4275"	"micron"	"direct"	"6.33475"	"micron"	"direct"	"31.38475"	"micron"	"direct"	"4.407"	"micron"	"direct"	"0.50973647"	"dimensionless"	"direct"	"0.77821994"	"dimensionless"	"direct"	"0.86033059"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000072.xml"
"MCDS_S_0000000072.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.129 0.9917"	"dimensionless"	"Unit Vector"	"direct"	"13.35 31.73 0.0"	"micron"	"direct"	"46.125"	"micron^2"	"direct"	"7.664"	"micron"	"direct"	"10.828"	"micron"	"direct"	"5.5065"	"micron"	"direct"	"28.02075"	"micron"	"direct"	"3.832"	"micron"	"direct"	"0.50854267"	"dimensionless"	"direct"	"0.73822157"	"dimensionless"	"direct"	"0.86103679"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000072.xml"
"MCDS_S_0000000072.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.6702 0.7422"	"dimensionless"	"Unit Vector"	"direct"	"12.47 41.44 0.0"	"micron"	"direct"	"36.5"	"micron^2"	"direct"	"6.818"	"micron"	"direct"	"7.39625"	"micron"	"direct"	"6.562"	"micron"	"direct"	"26.70275"	"micron"	"direct"	"3.409"	"micron"	"direct"	"0.88720635"	"dimensionless"	"direct"	"0.64326622"	"dimensionless"	"direct"	"0.46137283"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000072.xml"
