"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000132.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.9588 -0.284"	"dimensionless"	"Unit Vector"	"direct"	"2.73 18.2 0.0"	"micron"	"direct"	"37.625"	"micron^2"	"direct"	"6.922"	"micron"	"direct"	"9.9305"	"micron"	"direct"	"5.341"	"micron"	"direct"	"27.31375"	"micron"	"direct"	"3.461"	"micron"	"direct"	"0.53783797"	"dimensionless"	"direct"	"0.63375838"	"dimensionless"	"direct"	"0.84304823"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000132.xml"
"MCDS_S_0000000132.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.9973 -0.074"	"dimensionless"	"Unit Vector"	"direct"	"0.88 34.42 0.0"	"micron"	"direct"	"12.6875"	"micron^2"	"direct"	"4.0195"	"micron"	"direct"	"7.17325"	"micron"	"direct"	"2.3235"	"micron"	"direct"	"15.74275"	"micron"	"direct"	"2.00975"	"micron"	"direct"	"0.32391176"	"dimensionless"	"direct"	"0.64331655"	"dimensionless"	"direct"	"0.9460873"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000132.xml"
"MCDS_S_0000000132.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.7821 -0.6231"	"dimensionless"	"Unit Vector"	"direct"	"2.88 45.75 0.0"	"micron"	"direct"	"29.125"	"micron^2"	"direct"	"6.09"	"micron"	"direct"	"10.167"	"micron"	"direct"	"3.96"	"micron"	"direct"	"24.435"	"micron"	"direct"	"3.045"	"micron"	"direct"	"0.38949543"	"dimensionless"	"direct"	"0.61298678"	"dimensionless"	"direct"	"0.9210284"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000132.xml"
"MCDS_S_0000000132.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.9996 -0.028"	"dimensionless"	"Unit Vector"	"direct"	"1.79 53.78 0.0"	"micron"	"direct"	"22.75"	"micron^2"	"direct"	"5.3825"	"micron"	"direct"	"6.9995"	"micron"	"direct"	"4.1725"	"micron"	"direct"	"18.0105"	"micron"	"direct"	"2.69125"	"micron"	"direct"	"0.59611401"	"dimensionless"	"direct"	"0.88133238"	"dimensionless"	"direct"	"0.8028998"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000132.xml"
"MCDS_S_0000000132.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.996 0.089"	"dimensionless"	"Unit Vector"	"direct"	"1.55 142.86 0.0"	"micron"	"direct"	"24.6875"	"micron^2"	"direct"	"5.607"	"micron"	"direct"	"8.06175"	"micron"	"direct"	"4.14625"	"micron"	"direct"	"20.5105"	"micron"	"direct"	"2.8035"	"micron"	"direct"	"0.51431141"	"dimensionless"	"direct"	"0.73745323"	"dimensionless"	"direct"	"0.85760351"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000132.xml"
"MCDS_S_0000000132.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.9437 -0.3309"	"dimensionless"	"Unit Vector"	"direct"	"1.42 167.48 0.0"	"micron"	"direct"	"16.25"	"micron^2"	"direct"	"4.549"	"micron"	"direct"	"6.489"	"micron"	"direct"	"3.43075"	"micron"	"direct"	"16.5105"	"micron"	"direct"	"2.2745"	"micron"	"direct"	"0.52870242"	"dimensionless"	"direct"	"0.74910514"	"dimensionless"	"direct"	"0.84880725"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000132.xml"
"MCDS_S_0000000132.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.759 -0.651"	"dimensionless"	"Unit Vector"	"direct"	"5.09 32.45 0.0"	"micron"	"direct"	"42.9375"	"micron^2"	"direct"	"7.3945"	"micron"	"direct"	"11.66975"	"micron"	"direct"	"5.46475"	"micron"	"direct"	"30.2635"	"micron"	"direct"	"3.69725"	"micron"	"direct"	"0.46828338"	"dimensionless"	"direct"	"0.58912617"	"dimensionless"	"direct"	"0.88357833"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000132.xml"
"MCDS_S_0000000132.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.9661 0.258"	"dimensionless"	"Unit Vector"	"direct"	"3.54 88.74 0.0"	"micron"	"direct"	"31.0625"	"micron^2"	"direct"	"6.2895"	"micron"	"direct"	"8.29425"	"micron"	"direct"	"6.3335"	"micron"	"direct"	"28.0815"	"micron"	"direct"	"3.14475"	"micron"	"direct"	"0.76360129"	"dimensionless"	"direct"	"0.49500053"	"dimensionless"	"direct"	"0.64568806"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000132.xml"
"MCDS_S_0000000132.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.9897 -0.143"	"dimensionless"	"Unit Vector"	"direct"	"4.86 113.16 0.0"	"micron"	"direct"	"27.8125"	"micron^2"	"direct"	"5.9515"	"micron"	"direct"	"9.708"	"micron"	"direct"	"4.07075"	"micron"	"direct"	"24.81375"	"micron"	"direct"	"2.97575"	"micron"	"direct"	"0.41931912"	"dimensionless"	"direct"	"0.56762967"	"dimensionless"	"direct"	"0.9078389"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000132.xml"
"MCDS_S_0000000132.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.255 0.9669"	"dimensionless"	"Unit Vector"	"direct"	"5.8 3.73 0.0"	"micron"	"direct"	"29.625"	"micron^2"	"direct"	"6.142"	"micron"	"direct"	"6.61825"	"micron"	"direct"	"5.786"	"micron"	"direct"	"20.253"	"micron"	"direct"	"3.071"	"micron"	"direct"	"0.87424924"	"dimensionless"	"direct"	"0.90758957"	"dimensionless"	"direct"	"0.48547737"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000132.xml"
"MCDS_S_0000000132.0.10"	"Geometrical Property Characterization"	"individual"	"nucleus"	"10"	"0.2949 -0.9555"	"dimensionless"	"Unit Vector"	"direct"	"8.2 42.17 0.0"	"micron"	"direct"	"44.9375"	"micron^2"	"direct"	"7.565"	"micron"	"direct"	"9.54975"	"micron"	"direct"	"6.041"	"micron"	"direct"	"25.81375"	"micron"	"direct"	"3.7825"	"micron"	"direct"	"0.632582"	"dimensionless"	"direct"	"0.84745486"	"dimensionless"	"direct"	"0.77449339"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000132.xml"
"MCDS_S_0000000132.0.11"	"Geometrical Property Characterization"	"individual"	"nucleus"	"11"	"0.816 0.578"	"dimensionless"	"Unit Vector"	"direct"	"6.99 59.23 0.0"	"micron"	"direct"	"26.0625"	"micron^2"	"direct"	"5.761"	"micron"	"direct"	"6.7975"	"micron"	"direct"	"4.89"	"micron"	"direct"	"18.6065"	"micron"	"direct"	"2.8805"	"micron"	"direct"	"0.71938213"	"dimensionless"	"direct"	"0.94601182"	"dimensionless"	"direct"	"0.69461454"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000132.xml"
"MCDS_S_0000000132.0.12"	"Geometrical Property Characterization"	"individual"	"nucleus"	"12"	"0.4311 -0.9023"	"dimensionless"	"Unit Vector"	"direct"	"9.45 154.72 0.0"	"micron"	"direct"	"21.75"	"micron^2"	"direct"	"5.263"	"micron"	"direct"	"7.60375"	"micron"	"direct"	"3.8865"	"micron"	"direct"	"19.6065"	"micron"	"direct"	"2.6315"	"micron"	"direct"	"0.51112938"	"dimensionless"	"direct"	"0.71099898"	"dimensionless"	"direct"	"0.85950379"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000132.xml"
"MCDS_S_0000000132.0.13"	"Geometrical Property Characterization"	"individual"	"nucleus"	"13"	"0.8715 0.4903"	"dimensionless"	"Unit Vector"	"direct"	"10.3 26.11 0.0"	"micron"	"direct"	"38.5625"	"micron^2"	"direct"	"7.008"	"micron"	"direct"	"8.40425"	"micron"	"direct"	"5.93975"	"micron"	"direct"	"23.46025"	"micron"	"direct"	"3.504"	"micron"	"direct"	"0.70675551"	"dimensionless"	"direct"	"0.88046029"	"dimensionless"	"direct"	"0.70745788"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000132.xml"
"MCDS_S_0000000132.0.14"	"Geometrical Property Characterization"	"individual"	"nucleus"	"14"	"0.5861 -0.8102"	"dimensionless"	"Unit Vector"	"direct"	"10.31 144.19 0.0"	"micron"	"direct"	"37.4375"	"micron^2"	"direct"	"6.905"	"micron"	"direct"	"8.0115"	"micron"	"direct"	"6.464"	"micron"	"direct"	"27.2885"	"micron"	"direct"	"3.4525"	"micron"	"direct"	"0.80684017"	"dimensionless"	"direct"	"0.63176764"	"dimensionless"	"direct"	"0.59076979"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000132.xml"
"MCDS_S_0000000132.0.15"	"Geometrical Property Characterization"	"individual"	"nucleus"	"15"	"0.1299 -0.9915"	"dimensionless"	"Unit Vector"	"direct"	"12.48 49.32 0.0"	"micron"	"direct"	"37.9375"	"micron^2"	"direct"	"6.9505"	"micron"	"direct"	"9.1025"	"micron"	"direct"	"6.1075"	"micron"	"direct"	"28.228"	"micron"	"direct"	"3.47525"	"micron"	"direct"	"0.67096951"	"dimensionless"	"direct"	"0.59829911"	"dimensionless"	"direct"	"0.74148494"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000132.xml"
"MCDS_S_0000000132.0.16"	"Geometrical Property Characterization"	"individual"	"nucleus"	"16"	"0.8649 -0.5019"	"dimensionless"	"Unit Vector"	"direct"	"9.94 14.57 0.0"	"micron"	"direct"	"20.8125"	"micron^2"	"direct"	"5.148"	"micron"	"direct"	"5.71725"	"micron"	"direct"	"4.7255"	"micron"	"direct"	"16.8995"	"micron"	"direct"	"2.574"	"micron"	"direct"	"0.82653374"	"dimensionless"	"direct"	"0.91576998"	"dimensionless"	"direct"	"0.56288719"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000132.xml"
"MCDS_S_0000000132.0.17"	"Geometrical Property Characterization"	"individual"	"nucleus"	"17"	"0.3541 -0.9352"	"dimensionless"	"Unit Vector"	"direct"	"10.03 66.96 0.0"	"micron"	"direct"	"15.0625"	"micron^2"	"direct"	"4.3795"	"micron"	"direct"	"5.25075"	"micron"	"direct"	"3.74325"	"micron"	"direct"	"15.2175"	"micron"	"direct"	"2.18975"	"micron"	"direct"	"0.71289816"	"dimensionless"	"direct"	"0.81737303"	"dimensionless"	"direct"	"0.70126758"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000132.xml"
"MCDS_S_0000000132.0.18"	"Geometrical Property Characterization"	"individual"	"nucleus"	"18"	"0.9115 0.4112"	"dimensionless"	"Unit Vector"	"direct"	"11.23 108.4 0.0"	"micron"	"direct"	"21.4375"	"micron^2"	"direct"	"5.225"	"micron"	"direct"	"6.71125"	"micron"	"direct"	"4.21925"	"micron"	"direct"	"17.8995"	"micron"	"direct"	"2.6125"	"micron"	"direct"	"0.62868318"	"dimensionless"	"direct"	"0.84081839"	"dimensionless"	"direct"	"0.77766153"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000132.xml"
"MCDS_S_0000000132.0.19"	"Geometrical Property Characterization"	"individual"	"nucleus"	"19"	"0.97 -0.243"	"dimensionless"	"Unit Vector"	"direct"	"12.94 6.81 0.0"	"micron"	"direct"	"25.625"	"micron^2"	"direct"	"5.7125"	"micron"	"direct"	"6.809"	"micron"	"direct"	"5.06475"	"micron"	"direct"	"20.364"	"micron"	"direct"	"2.85625"	"micron"	"direct"	"0.74383169"	"dimensionless"	"direct"	"0.77651091"	"dimensionless"	"direct"	"0.66836697"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000132.xml"
"MCDS_S_0000000132.0.20"	"Geometrical Property Characterization"	"individual"	"nucleus"	"20"	"0.15 0.9887"	"dimensionless"	"Unit Vector"	"direct"	"14.61 159.71 0.0"	"micron"	"direct"	"33.875"	"micron^2"	"direct"	"6.568"	"micron"	"direct"	"8.117"	"micron"	"direct"	"5.466"	"micron"	"direct"	"22.96025"	"micron"	"direct"	"3.284"	"micron"	"direct"	"0.6734015"	"dimensionless"	"direct"	"0.80748775"	"dimensionless"	"direct"	"0.73927695"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000132.xml"
"MCDS_S_0000000132.0.21"	"Geometrical Property Characterization"	"individual"	"nucleus"	"21"	"0.8689 0.495"	"dimensionless"	"Unit Vector"	"direct"	"13.47 92.22 0.0"	"micron"	"direct"	"18.3125"	"micron^2"	"direct"	"4.829"	"micron"	"direct"	"5.37675"	"micron"	"direct"	"4.3625"	"micron"	"direct"	"15.4245"	"micron"	"direct"	"2.4145"	"micron"	"direct"	"0.81136374"	"dimensionless"	"direct"	"0.96724237"	"dimensionless"	"direct"	"0.5845416"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000132.xml"
"MCDS_S_0000000132.0.22"	"Geometrical Property Characterization"	"individual"	"nucleus"	"22"	"0.9722 -0.2341"	"dimensionless"	"Unit Vector"	"direct"	"13.32 98.01 0.0"	"micron"	"direct"	"16.0625"	"micron^2"	"direct"	"4.523"	"micron"	"direct"	"5.9935"	"micron"	"direct"	"3.451"	"micron"	"direct"	"15.45875"	"micron"	"direct"	"2.2615"	"micron"	"direct"	"0.57579044"	"dimensionless"	"direct"	"0.84464508"	"dimensionless"	"direct"	"0.81759732"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000132.xml"
"MCDS_S_0000000132.0.23"	"Geometrical Property Characterization"	"individual"	"nucleus"	"23"	"0.8319 -0.5549"	"dimensionless"	"Unit Vector"	"direct"	"14.36 184.46 0.0"	"micron"	"direct"	"15.625"	"micron^2"	"direct"	"4.4605"	"micron"	"direct"	"6.12"	"micron"	"direct"	"3.36575"	"micron"	"direct"	"15.6925"	"micron"	"direct"	"2.23025"	"micron"	"direct"	"0.54995915"	"dimensionless"	"direct"	"0.79734379"	"dimensionless"	"direct"	"0.83519155"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000132.xml"
"MCDS_S_0000000132.0.24"	"Geometrical Property Characterization"	"individual"	"nucleus"	"24"	"0.9267 0.3759"	"dimensionless"	"Unit Vector"	"direct"	"14.5 69.82 0.0"	"micron"	"direct"	"16.375"	"micron^2"	"direct"	"4.5665"	"micron"	"direct"	"5.5735"	"micron"	"direct"	"3.8565"	"micron"	"direct"	"15.77825"	"micron"	"direct"	"2.28325"	"micron"	"direct"	"0.69193505"	"dimensionless"	"direct"	"0.82655833"	"dimensionless"	"direct"	"0.72195975"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000132.xml"
"MCDS_S_0000000132.0.25"	"Geometrical Property Characterization"	"individual"	"nucleus"	"25"	"0.8378 -0.5459"	"dimensionless"	"Unit Vector"	"direct"	"14.89 171.51 0.0"	"micron"	"direct"	"13.6875"	"micron^2"	"direct"	"4.175"	"micron"	"direct"	"5.1595"	"micron"	"direct"	"3.456"	"micron"	"direct"	"14.071"	"micron"	"direct"	"2.0875"	"micron"	"direct"	"0.66983235"	"dimensionless"	"direct"	"0.8687285"	"dimensionless"	"direct"	"0.74251237"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000132.xml"
"MCDS_S_0000000132.0.26"	"Geometrical Property Characterization"	"individual"	"nucleus"	"26"	"0.2821 -0.9594"	"dimensionless"	"Unit Vector"	"direct"	"18.68 25.32 0.0"	"micron"	"direct"	"49.125"	"micron^2"	"direct"	"7.9095"	"micron"	"direct"	"10.34825"	"micron"	"direct"	"6.1065"	"micron"	"direct"	"27.228"	"micron"	"direct"	"3.95475"	"micron"	"direct"	"0.59009978"	"dimensionless"	"direct"	"0.83268539"	"dimensionless"	"direct"	"0.80733033"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000132.xml"
