"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000113.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.8711 0.4911"	"dimensionless"	"Unit Vector"	"direct"	"1.39 20.86 0.0"	"micron"	"direct"	"13.1875"	"micron^2"	"direct"	"4.098"	"micron"	"direct"	"5.8695"	"micron"	"direct"	"3.29675"	"micron"	"direct"	"15.80325"	"micron"	"direct"	"2.049"	"micron"	"direct"	"0.56167476"	"dimensionless"	"direct"	"0.66355896"	"dimensionless"	"direct"	"0.82735812"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000113.xml"
"MCDS_S_0000000113.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.9812 -0.193"	"dimensionless"	"Unit Vector"	"direct"	"1.03 28.59 0.0"	"micron"	"direct"	"14.5"	"micron^2"	"direct"	"4.297"	"micron"	"direct"	"7.7325"	"micron"	"direct"	"2.7705"	"micron"	"direct"	"18.13025"	"micron"	"direct"	"2.1485"	"micron"	"direct"	"0.35829292"	"dimensionless"	"direct"	"0.55433242"	"dimensionless"	"direct"	"0.93360922"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000113.xml"
"MCDS_S_0000000113.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.8327 -0.5538"	"dimensionless"	"Unit Vector"	"direct"	"2.81 77.21 0.0"	"micron"	"direct"	"37.1875"	"micron^2"	"direct"	"6.8815"	"micron"	"direct"	"9.996"	"micron"	"direct"	"4.92825"	"micron"	"direct"	"25.753"	"micron"	"direct"	"3.44075"	"micron"	"direct"	"0.49302221"	"dimensionless"	"direct"	"0.70461388"	"dimensionless"	"direct"	"0.87001672"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000113.xml"
"MCDS_S_0000000113.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.7258 0.6879"	"dimensionless"	"Unit Vector"	"direct"	"3.43 98.41 0.0"	"micron"	"direct"	"54.75"	"micron^2"	"direct"	"8.35"	"micron"	"direct"	"11.13925"	"micron"	"direct"	"7.12"	"micron"	"direct"	"34.31375"	"micron"	"direct"	"4.175"	"micron"	"direct"	"0.63918127"	"dimensionless"	"direct"	"0.58432924"	"dimensionless"	"direct"	"0.76905611"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000113.xml"
"MCDS_S_0000000113.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.9994 -0.035"	"dimensionless"	"Unit Vector"	"direct"	"1.18 108.02 0.0"	"micron"	"direct"	"19.25"	"micron^2"	"direct"	"4.951"	"micron"	"direct"	"8.13025"	"micron"	"direct"	"3.19475"	"micron"	"direct"	"19.0355"	"micron"	"direct"	"2.4755"	"micron"	"direct"	"0.3929461"	"dimensionless"	"direct"	"0.66759338"	"dimensionless"	"direct"	"0.91956151"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000113.xml"
"MCDS_S_0000000113.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.9993 0.037"	"dimensionless"	"Unit Vector"	"direct"	"0.94 116.69 0.0"	"micron"	"direct"	"17.0625"	"micron^2"	"direct"	"4.6615"	"micron"	"direct"	"9.463"	"micron"	"direct"	"2.39825"	"micron"	"direct"	"19.682"	"micron"	"direct"	"2.33075"	"micron"	"direct"	"0.25343443"	"dimensionless"	"direct"	"0.55349547"	"dimensionless"	"direct"	"0.96735257"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000113.xml"
"MCDS_S_0000000113.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.9904 -0.1381"	"dimensionless"	"Unit Vector"	"direct"	"1.54 156.84 0.0"	"micron"	"direct"	"39.5625"	"micron^2"	"direct"	"7.098"	"micron"	"direct"	"15.03975"	"micron"	"direct"	"3.621"	"micron"	"direct"	"33.13175"	"micron"	"direct"	"3.549"	"micron"	"direct"	"0.24076198"	"dimensionless"	"direct"	"0.45290263"	"dimensionless"	"direct"	"0.97058419"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000113.xml"
"MCDS_S_0000000113.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.973 -0.231"	"dimensionless"	"Unit Vector"	"direct"	"1.27 179.36 0.0"	"micron"	"direct"	"13.75"	"micron^2"	"direct"	"4.1845"	"micron"	"direct"	"5.85675"	"micron"	"direct"	"3.1505"	"micron"	"direct"	"15.364"	"micron"	"direct"	"2.09225"	"micron"	"direct"	"0.53792632"	"dimensionless"	"direct"	"0.73198801"	"dimensionless"	"direct"	"0.84299186"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000113.xml"
"MCDS_S_0000000113.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.719 -0.695"	"dimensionless"	"Unit Vector"	"direct"	"3.91 69.78 0.0"	"micron"	"direct"	"28.4375"	"micron^2"	"direct"	"6.018"	"micron"	"direct"	"7.87925"	"micron"	"direct"	"5.157"	"micron"	"direct"	"24.046"	"micron"	"direct"	"3.009"	"micron"	"direct"	"0.65450392"	"dimensionless"	"direct"	"0.61803859"	"dimensionless"	"direct"	"0.75605861"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000113.xml"
"MCDS_S_0000000113.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.9298 -0.3679"	"dimensionless"	"Unit Vector"	"direct"	"3.66 175.37 0.0"	"micron"	"direct"	"29.3125"	"micron^2"	"direct"	"6.1095"	"micron"	"direct"	"8.64775"	"micron"	"direct"	"4.7695"	"micron"	"direct"	"23.16725"	"micron"	"direct"	"3.05475"	"micron"	"direct"	"0.55153074"	"dimensionless"	"direct"	"0.68629961"	"dimensionless"	"direct"	"0.83415456"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000113.xml"
"MCDS_S_0000000113.0.10"	"Geometrical Property Characterization"	"individual"	"nucleus"	"10"	"0.9549 -0.297"	"dimensionless"	"Unit Vector"	"direct"	"3.61 188.33 0.0"	"micron"	"direct"	"48.25"	"micron^2"	"direct"	"7.8385"	"micron"	"direct"	"12.4245"	"micron"	"direct"	"5.02325"	"micron"	"direct"	"31.23675"	"micron"	"direct"	"3.91925"	"micron"	"direct"	"0.40430198"	"dimensionless"	"direct"	"0.62140608"	"dimensionless"	"direct"	"0.91462555"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000113.xml"
"MCDS_S_0000000113.0.11"	"Geometrical Property Characterization"	"individual"	"nucleus"	"11"	"0.8291 -0.5591"	"dimensionless"	"Unit Vector"	"direct"	"3.63 214.76 0.0"	"micron"	"direct"	"30.0"	"micron^2"	"direct"	"6.181"	"micron"	"direct"	"9.94375"	"micron"	"direct"	"4.4375"	"micron"	"direct"	"25.99425"	"micron"	"direct"	"3.0905"	"micron"	"direct"	"0.44626021"	"dimensionless"	"direct"	"0.55792592"	"dimensionless"	"direct"	"0.89490325"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000113.xml"
"MCDS_S_0000000113.0.12"	"Geometrical Property Characterization"	"individual"	"nucleus"	"12"	"0.8806 0.4738"	"dimensionless"	"Unit Vector"	"direct"	"3.47 15.72 0.0"	"micron"	"direct"	"21.1875"	"micron^2"	"direct"	"5.1945"	"micron"	"direct"	"6.99125"	"micron"	"direct"	"3.98875"	"micron"	"direct"	"18.9765"	"micron"	"direct"	"2.59725"	"micron"	"direct"	"0.5705346"	"dimensionless"	"direct"	"0.73936238"	"dimensionless"	"direct"	"0.82127357"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000113.xml"
"MCDS_S_0000000113.0.13"	"Geometrical Property Characterization"	"individual"	"nucleus"	"13"	"0.9333 0.3591"	"dimensionless"	"Unit Vector"	"direct"	"3.66 207.64 0.0"	"micron"	"direct"	"22.375"	"micron^2"	"direct"	"5.338"	"micron"	"direct"	"7.5395"	"micron"	"direct"	"4.00325"	"micron"	"direct"	"20.1835"	"micron"	"direct"	"2.669"	"micron"	"direct"	"0.53097022"	"dimensionless"	"direct"	"0.69020794"	"dimensionless"	"direct"	"0.84739048"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000113.xml"
"MCDS_S_0000000113.0.14"	"Geometrical Property Characterization"	"individual"	"nucleus"	"14"	"0.2021 0.9794"	"dimensionless"	"Unit Vector"	"direct"	"5.47 53.92 0.0"	"micron"	"direct"	"20.6875"	"micron^2"	"direct"	"5.1325"	"micron"	"direct"	"7.1975"	"micron"	"direct"	"4.673"	"micron"	"direct"	"20.98525"	"micron"	"direct"	"2.56625"	"micron"	"direct"	"0.64925321"	"dimensionless"	"direct"	"0.59032283"	"dimensionless"	"direct"	"0.76057233"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000113.xml"
