"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000302.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.076 -0.9971"	"dimensionless"	"Unit Vector"	"direct"	"5.02 9.6 0.0"	"micron"	"direct"	"54.8125"	"micron^2"	"direct"	"8.355"	"micron"	"direct"	"9.80275"	"micron"	"direct"	"7.86675"	"micron"	"direct"	"35.503"	"micron"	"direct"	"4.1775"	"micron"	"direct"	"0.8025044"	"dimensionless"	"direct"	"0.54646125"	"dimensionless"	"direct"	"0.5966462"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000302.xml"
"MCDS_S_0000000302.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.9998 0.018"	"dimensionless"	"Unit Vector"	"direct"	"1.82 25.2 0.0"	"micron"	"direct"	"19.9375"	"micron^2"	"direct"	"5.039"	"micron"	"direct"	"8.41275"	"micron"	"direct"	"3.32575"	"micron"	"direct"	"23.2605"	"micron"	"direct"	"2.5195"	"micron"	"direct"	"0.39532258"	"dimensionless"	"direct"	"0.46306555"	"dimensionless"	"direct"	"0.91854236"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000302.xml"
"MCDS_S_0000000302.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.9615 -0.2749"	"dimensionless"	"Unit Vector"	"direct"	"2.43 204.71 0.0"	"micron"	"direct"	"35.3125"	"micron^2"	"direct"	"6.706"	"micron"	"direct"	"11.6295"	"micron"	"direct"	"4.56125"	"micron"	"direct"	"31.1065"	"micron"	"direct"	"3.353"	"micron"	"direct"	"0.39221377"	"dimensionless"	"direct"	"0.45860209"	"dimensionless"	"direct"	"0.9198741"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000302.xml"
"MCDS_S_0000000302.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.9868 -0.162"	"dimensionless"	"Unit Vector"	"direct"	"2.25 216.67 0.0"	"micron"	"direct"	"37.1875"	"micron^2"	"direct"	"6.8815"	"micron"	"direct"	"13.4765"	"micron"	"direct"	"4.13225"	"micron"	"direct"	"38.58875"	"micron"	"direct"	"3.44075"	"micron"	"direct"	"0.30662635"	"dimensionless"	"direct"	"0.31382347"	"dimensionless"	"direct"	"0.95182996"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000302.xml"
"MCDS_S_0000000302.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.9849 -0.173"	"dimensionless"	"Unit Vector"	"direct"	"1.85 227.5 0.0"	"micron"	"direct"	"18.4375"	"micron^2"	"direct"	"4.8455"	"micron"	"direct"	"7.99325"	"micron"	"direct"	"3.0965"	"micron"	"direct"	"20.19075"	"micron"	"direct"	"2.42275"	"micron"	"direct"	"0.38738936"	"dimensionless"	"direct"	"0.56833839"	"dimensionless"	"direct"	"0.9219162"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000302.xml"
"MCDS_S_0000000302.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.9182 -0.3961"	"dimensionless"	"Unit Vector"	"direct"	"4.02 299.0 0.0"	"micron"	"direct"	"15.0625"	"micron^2"	"direct"	"4.3795"	"micron"	"direct"	"6.77"	"micron"	"direct"	"4.603"	"micron"	"direct"	"23.821"	"micron"	"direct"	"2.18975"	"micron"	"direct"	"0.67991137"	"dimensionless"	"direct"	"0.33356997"	"dimensionless"	"direct"	"0.7332943"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000302.xml"
"MCDS_S_0000000302.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.8693 0.4942"	"dimensionless"	"Unit Vector"	"direct"	"4.54 42.35 0.0"	"micron"	"direct"	"45.125"	"micron^2"	"direct"	"7.5805"	"micron"	"direct"	"13.3905"	"micron"	"direct"	"4.51525"	"micron"	"direct"	"34.5815"	"micron"	"direct"	"3.79025"	"micron"	"direct"	"0.33719801"	"dimensionless"	"direct"	"0.47417584"	"dimensionless"	"direct"	"0.94143375"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000302.xml"
"MCDS_S_0000000302.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.7331 0.6801"	"dimensionless"	"Unit Vector"	"direct"	"3.39 357.82 0.0"	"micron"	"direct"	"19.3125"	"micron^2"	"direct"	"4.959"	"micron"	"direct"	"5.542"	"micron"	"direct"	"5.13325"	"micron"	"direct"	"20.30325"	"micron"	"direct"	"2.4795"	"micron"	"direct"	"0.92624504"	"dimensionless"	"direct"	"0.58873145"	"dimensionless"	"direct"	"0.37692191"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000302.xml"
"MCDS_S_0000000302.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.893 -0.45"	"dimensionless"	"Unit Vector"	"direct"	"3.97 235.92 0.0"	"micron"	"direct"	"35.1875"	"micron^2"	"direct"	"6.694"	"micron"	"direct"	"10.798"	"micron"	"direct"	"4.30075"	"micron"	"direct"	"26.9085"	"micron"	"direct"	"3.347"	"micron"	"direct"	"0.39829135"	"dimensionless"	"direct"	"0.61068788"	"dimensionless"	"direct"	"0.91725896"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000302.xml"
"MCDS_S_0000000302.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.6728 -0.7398"	"dimensionless"	"Unit Vector"	"direct"	"7.77 344.4 0.0"	"micron"	"direct"	"102.875"	"micron^2"	"direct"	"11.446"	"micron"	"direct"	"15.24075"	"micron"	"direct"	"8.94225"	"micron"	"direct"	"47.39225"	"micron"	"direct"	"5.723"	"micron"	"direct"	"0.58673294"	"dimensionless"	"direct"	"0.57557915"	"dimensionless"	"direct"	"0.8097805"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000302.xml"
"MCDS_S_0000000302.0.10"	"Geometrical Property Characterization"	"individual"	"nucleus"	"10"	"0.7623 0.6472"	"dimensionless"	"Unit Vector"	"direct"	"5.07 210.54 0.0"	"micron"	"direct"	"14.3125"	"micron^2"	"direct"	"4.2695"	"micron"	"direct"	"5.532"	"micron"	"direct"	"3.44925"	"micron"	"direct"	"15.5105"	"micron"	"direct"	"2.13475"	"micron"	"direct"	"0.62350868"	"dimensionless"	"direct"	"0.7476077"	"dimensionless"	"direct"	"0.78181643"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000302.xml"
"MCDS_S_0000000302.0.11"	"Geometrical Property Characterization"	"individual"	"nucleus"	"11"	"0.9876 0.1569"	"dimensionless"	"Unit Vector"	"direct"	"6.58 181.35 0.0"	"micron"	"direct"	"40.75"	"micron^2"	"direct"	"7.204"	"micron"	"direct"	"10.09075"	"micron"	"direct"	"5.5555"	"micron"	"direct"	"27.56225"	"micron"	"direct"	"3.602"	"micron"	"direct"	"0.55055372"	"dimensionless"	"direct"	"0.67407488"	"dimensionless"	"direct"	"0.83479973"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000302.xml"
"MCDS_S_0000000302.0.12"	"Geometrical Property Characterization"	"individual"	"nucleus"	"12"	"0.8139 0.581"	"dimensionless"	"Unit Vector"	"direct"	"7.99 190.34 0.0"	"micron"	"direct"	"40.4375"	"micron^2"	"direct"	"7.176"	"micron"	"direct"	"9.643"	"micron"	"direct"	"5.5345"	"micron"	"direct"	"29.185"	"micron"	"direct"	"3.588"	"micron"	"direct"	"0.57393965"	"dimensionless"	"direct"	"0.59658835"	"dimensionless"	"direct"	"0.8188976"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000302.xml"
"MCDS_S_0000000302.0.13"	"Geometrical Property Characterization"	"individual"	"nucleus"	"13"	"0.5349 0.8449"	"dimensionless"	"Unit Vector"	"direct"	"8.94 171.7 0.0"	"micron"	"direct"	"53.8125"	"micron^2"	"direct"	"8.278"	"micron"	"direct"	"10.06425"	"micron"	"direct"	"7.0625"	"micron"	"direct"	"32.02075"	"micron"	"direct"	"4.139"	"micron"	"direct"	"0.70174131"	"dimensionless"	"direct"	"0.65952313"	"dimensionless"	"direct"	"0.71243184"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000302.xml"
"MCDS_S_0000000302.0.14"	"Geometrical Property Characterization"	"individual"	"nucleus"	"14"	"0.5288 0.8487"	"dimensionless"	"Unit Vector"	"direct"	"12.54 194.62 0.0"	"micron"	"direct"	"58.5625"	"micron^2"	"direct"	"8.636"	"micron"	"direct"	"11.3595"	"micron"	"direct"	"6.88"	"micron"	"direct"	"37.1065"	"micron"	"direct"	"4.318"	"micron"	"direct"	"0.60566046"	"dimensionless"	"direct"	"0.53447757"	"dimensionless"	"direct"	"0.7957232"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000302.xml"
"MCDS_S_0000000302.0.15"	"Geometrical Property Characterization"	"individual"	"nucleus"	"15"	"0.2712 -0.9625"	"dimensionless"	"Unit Vector"	"direct"	"11.54 334.45 0.0"	"micron"	"direct"	"42.375"	"micron^2"	"direct"	"7.346"	"micron"	"direct"	"11.5065"	"micron"	"direct"	"5.3455"	"micron"	"direct"	"38.80475"	"micron"	"direct"	"3.673"	"micron"	"direct"	"0.46456351"	"dimensionless"	"direct"	"0.35363057"	"dimensionless"	"direct"	"0.88553981"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000302.xml"
"MCDS_S_0000000302.0.16"	"Geometrical Property Characterization"	"individual"	"nucleus"	"16"	"0.4821 -0.8761"	"dimensionless"	"Unit Vector"	"direct"	"9.59 165.05 0.0"	"micron"	"direct"	"24.375"	"micron^2"	"direct"	"5.5715"	"micron"	"direct"	"6.331"	"micron"	"direct"	"5.45275"	"micron"	"direct"	"24.76925"	"micron"	"direct"	"2.78575"	"micron"	"direct"	"0.86127784"	"dimensionless"	"direct"	"0.4992623"	"dimensionless"	"direct"	"0.50813432"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000302.xml"
