"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000242.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.352 -0.936"	"dimensionless"	"Unit Vector"	"direct"	"4.29 46.52 0.0"	"micron"	"direct"	"68.875"	"micron^2"	"direct"	"9.3655"	"micron"	"direct"	"9.992"	"micron"	"direct"	"8.869"	"micron"	"direct"	"31.02075"	"micron"	"direct"	"4.68275"	"micron"	"direct"	"0.88761009"	"dimensionless"	"direct"	"0.899429"	"dimensionless"	"direct"	"0.46059563"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000242.xml"
"MCDS_S_0000000242.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.996 0.089"	"dimensionless"	"Unit Vector"	"direct"	"2.97 58.14 0.0"	"micron"	"direct"	"66.25"	"micron^2"	"direct"	"9.185"	"micron"	"direct"	"12.8995"	"micron"	"direct"	"6.924"	"micron"	"direct"	"34.63175"	"micron"	"direct"	"4.5925"	"micron"	"direct"	"0.53676499"	"dimensionless"	"direct"	"0.69413968"	"dimensionless"	"direct"	"0.8437318"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000242.xml"
"MCDS_S_0000000242.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.9614 -0.2751"	"dimensionless"	"Unit Vector"	"direct"	"2.19 21.62 0.0"	"micron"	"direct"	"16.5"	"micron^2"	"direct"	"4.584"	"micron"	"direct"	"5.72275"	"micron"	"direct"	"4.11975"	"micron"	"direct"	"16.571"	"micron"	"direct"	"2.292"	"micron"	"direct"	"0.71988991"	"dimensionless"	"direct"	"0.75508592"	"dimensionless"	"direct"	"0.69408826"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000242.xml"
"MCDS_S_0000000242.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.032 -0.9995"	"dimensionless"	"Unit Vector"	"direct"	"2.92 34.67 0.0"	"micron"	"direct"	"12.5625"	"micron^2"	"direct"	"4.0"	"micron"	"direct"	"4.2595"	"micron"	"direct"	"3.91525"	"micron"	"direct"	"14.16575"	"micron"	"direct"	"2.0"	"micron"	"direct"	"0.91918066"	"dimensionless"	"direct"	"0.78669573"	"dimensionless"	"direct"	"0.39383616"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000242.xml"
"MCDS_S_0000000242.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.9928 -0.12"	"dimensionless"	"Unit Vector"	"direct"	"4.06 30.58 0.0"	"micron"	"direct"	"14.5"	"micron^2"	"direct"	"4.297"	"micron"	"direct"	"4.97075"	"micron"	"direct"	"3.86075"	"micron"	"direct"	"15.105"	"micron"	"direct"	"2.1485"	"micron"	"direct"	"0.77669366"	"dimensionless"	"direct"	"0.79861306"	"dimensionless"	"direct"	"0.62987853"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000242.xml"
"MCDS_S_0000000242.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.9934 0.115"	"dimensionless"	"Unit Vector"	"direct"	"6.22 15.83 0.0"	"micron"	"direct"	"36.0"	"micron^2"	"direct"	"6.771"	"micron"	"direct"	"8.4585"	"micron"	"direct"	"5.93375"	"micron"	"direct"	"27.84925"	"micron"	"direct"	"3.3855"	"micron"	"direct"	"0.70151327"	"dimensionless"	"direct"	"0.58329111"	"dimensionless"	"direct"	"0.71265639"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000242.xml"
"MCDS_S_0000000242.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.9558 0.2939"	"dimensionless"	"Unit Vector"	"direct"	"5.09 25.86 0.0"	"micron"	"direct"	"14.0"	"micron^2"	"direct"	"4.2225"	"micron"	"direct"	"5.826"	"micron"	"direct"	"3.24825"	"micron"	"direct"	"15.398"	"micron"	"direct"	"2.11125"	"micron"	"direct"	"0.55754377"	"dimensionless"	"direct"	"0.74200916"	"dimensionless"	"direct"	"0.83014754"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000242.xml"
"MCDS_S_0000000242.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.6728 -0.7398"	"dimensionless"	"Unit Vector"	"direct"	"11.23 40.01 0.0"	"micron"	"direct"	"93.0"	"micron^2"	"direct"	"10.8825"	"micron"	"direct"	"12.77425"	"micron"	"direct"	"9.375"	"micron"	"direct"	"37.03125"	"micron"	"direct"	"5.44125"	"micron"	"direct"	"0.73389827"	"dimensionless"	"direct"	"0.85222853"	"dimensionless"	"direct"	"0.6792594"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000242.xml"
"MCDS_S_0000000242.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.9573 0.2891"	"dimensionless"	"Unit Vector"	"direct"	"10.52 66.39 0.0"	"micron"	"direct"	"63.375"	"micron^2"	"direct"	"8.9835"	"micron"	"direct"	"10.2485"	"micron"	"direct"	"7.924"	"micron"	"direct"	"30.0815"	"micron"	"direct"	"4.49175"	"micron"	"direct"	"0.77318632"	"dimensionless"	"direct"	"0.88009359"	"dimensionless"	"direct"	"0.63417893"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000242.xml"
"MCDS_S_0000000242.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.3141 -0.9494"	"dimensionless"	"Unit Vector"	"direct"	"11.4 57.12 0.0"	"micron"	"direct"	"60.875"	"micron^2"	"direct"	"8.8045"	"micron"	"direct"	"9.97475"	"micron"	"direct"	"7.84825"	"micron"	"direct"	"29.67625"	"micron"	"direct"	"4.40225"	"micron"	"direct"	"0.7868117"	"dimensionless"	"direct"	"0.86862194"	"dimensionless"	"direct"	"0.61719312"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000242.xml"
