"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000073.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.8768 0.4809"	"dimensionless"	"Unit Vector"	"direct"	"3.29 37.6 0.0"	"micron"	"direct"	"43.625"	"micron^2"	"direct"	"7.4535"	"micron"	"direct"	"11.13275"	"micron"	"direct"	"5.0455"	"micron"	"direct"	"27.87425"	"micron"	"direct"	"3.72675"	"micron"	"direct"	"0.45321237"	"dimensionless"	"direct"	"0.70556808"	"dimensionless"	"direct"	"0.89140257"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000073.xml"
"MCDS_S_0000000073.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.9013 0.4332"	"dimensionless"	"Unit Vector"	"direct"	"2.35 80.0 0.0"	"micron"	"direct"	"37.4375"	"micron^2"	"direct"	"6.905"	"micron"	"direct"	"9.73225"	"micron"	"direct"	"5.40525"	"micron"	"direct"	"27.30475"	"micron"	"direct"	"3.4525"	"micron"	"direct"	"0.55539572"	"dimensionless"	"direct"	"0.63101589"	"dimensionless"	"direct"	"0.83158619"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000073.xml"
"MCDS_S_0000000073.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.1369 0.9906"	"dimensionless"	"Unit Vector"	"direct"	"8.65 16.5 0.0"	"micron"	"direct"	"54.1875"	"micron^2"	"direct"	"8.307"	"micron"	"direct"	"10.196"	"micron"	"direct"	"6.81225"	"micron"	"direct"	"28.1065"	"micron"	"direct"	"4.1535"	"micron"	"direct"	"0.66812966"	"dimensionless"	"direct"	"0.86197653"	"dimensionless"	"direct"	"0.74404486"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000073.xml"
"MCDS_S_0000000073.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.9964 0.085"	"dimensionless"	"Unit Vector"	"direct"	"6.76 50.27 0.0"	"micron"	"direct"	"12.75"	"micron^2"	"direct"	"4.0295"	"micron"	"direct"	"6.6365"	"micron"	"direct"	"2.542"	"micron"	"direct"	"15.44975"	"micron"	"direct"	"2.01475"	"micron"	"direct"	"0.38303323"	"dimensionless"	"direct"	"0.67123893"	"dimensionless"	"direct"	"0.92373457"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000073.xml"
"MCDS_S_0000000073.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.092 0.9958"	"dimensionless"	"Unit Vector"	"direct"	"9.52 70.95 0.0"	"micron"	"direct"	"26.75"	"micron^2"	"direct"	"5.8365"	"micron"	"direct"	"7.56425"	"micron"	"direct"	"4.76475"	"micron"	"direct"	"20.83875"	"micron"	"direct"	"2.91825"	"micron"	"direct"	"0.62990382"	"dimensionless"	"direct"	"0.77408798"	"dimensionless"	"direct"	"0.77667314"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000073.xml"
"MCDS_S_0000000073.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.1799 0.9837"	"dimensionless"	"Unit Vector"	"direct"	"13.18 42.05 0.0"	"micron"	"direct"	"55.6875"	"micron^2"	"direct"	"8.421"	"micron"	"direct"	"10.3665"	"micron"	"direct"	"6.90875"	"micron"	"direct"	"28.99575"	"micron"	"direct"	"4.2105"	"micron"	"direct"	"0.66644962"	"dimensionless"	"direct"	"0.83233641"	"dimensionless"	"direct"	"0.74555007"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000073.xml"
"MCDS_S_0000000073.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.333 -0.9429"	"dimensionless"	"Unit Vector"	"direct"	"11.83 61.93 0.0"	"micron"	"direct"	"23.3125"	"micron^2"	"direct"	"5.4485"	"micron"	"direct"	"7.46125"	"micron"	"direct"	"4.45325"	"micron"	"direct"	"21.02075"	"micron"	"direct"	"2.72425"	"micron"	"direct"	"0.59685039"	"dimensionless"	"direct"	"0.66298286"	"dimensionless"	"direct"	"0.80235255"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000073.xml"
"MCDS_S_0000000073.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.5101 -0.8601"	"dimensionless"	"Unit Vector"	"direct"	"13.58 108.82 0.0"	"micron"	"direct"	"24.75"	"micron^2"	"direct"	"5.614"	"micron"	"direct"	"8.18825"	"micron"	"direct"	"3.9125"	"micron"	"direct"	"20.33875"	"micron"	"direct"	"2.807"	"micron"	"direct"	"0.47781883"	"dimensionless"	"direct"	"0.75185926"	"dimensionless"	"direct"	"0.87845841"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000073.xml"
"MCDS_S_0000000073.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.507 0.862"	"dimensionless"	"Unit Vector"	"direct"	"15.02 57.59 0.0"	"micron"	"direct"	"37.125"	"micron^2"	"direct"	"6.876"	"micron"	"direct"	"8.53225"	"micron"	"direct"	"5.87875"	"micron"	"direct"	"25.5385"	"micron"	"direct"	"3.438"	"micron"	"direct"	"0.68900349"	"dimensionless"	"direct"	"0.7152956"	"dimensionless"	"direct"	"0.72475803"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000073.xml"
"MCDS_S_0000000073.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.318 -0.9481"	"dimensionless"	"Unit Vector"	"direct"	"15.62 79.6 0.0"	"micron"	"direct"	"40.5625"	"micron^2"	"direct"	"7.187"	"micron"	"direct"	"10.127"	"micron"	"direct"	"5.44125"	"micron"	"direct"	"28.23675"	"micron"	"direct"	"3.5935"	"micron"	"direct"	"0.53730127"	"dimensionless"	"direct"	"0.63930067"	"dimensionless"	"direct"	"0.84339038"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000073.xml"
