"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000289.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.9928 0.12"	"dimensionless"	"Unit Vector"	"direct"	"1.82 3.31 0.0"	"micron"	"direct"	"20.6875"	"micron^2"	"direct"	"5.1325"	"micron"	"direct"	"7.21375"	"micron"	"direct"	"3.7395"	"micron"	"direct"	"18.44975"	"micron"	"direct"	"2.56625"	"micron"	"direct"	"0.51838503"	"dimensionless"	"direct"	"0.76372482"	"dimensionless"	"direct"	"0.85514733"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000289.xml"
"MCDS_S_0000000289.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.3529 0.9357"	"dimensionless"	"Unit Vector"	"direct"	"2.52 313.48 0.0"	"micron"	"direct"	"16.8125"	"micron^2"	"direct"	"4.627"	"micron"	"direct"	"5.038"	"micron"	"direct"	"4.38825"	"micron"	"direct"	"15.364"	"micron"	"direct"	"2.3135"	"micron"	"direct"	"0.87103017"	"dimensionless"	"direct"	"0.8950217"	"dimensionless"	"direct"	"0.49122952"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000289.xml"
"MCDS_S_0000000289.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.9997 0.025"	"dimensionless"	"Unit Vector"	"direct"	"1.84 319.16 0.0"	"micron"	"direct"	"24.3125"	"micron^2"	"direct"	"5.5645"	"micron"	"direct"	"8.58125"	"micron"	"direct"	"3.8575"	"micron"	"direct"	"21.88025"	"micron"	"direct"	"2.78225"	"micron"	"direct"	"0.44952658"	"dimensionless"	"direct"	"0.63816785"	"dimensionless"	"direct"	"0.89326695"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000289.xml"
"MCDS_S_0000000289.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.075 -0.9972"	"dimensionless"	"Unit Vector"	"direct"	"3.56 355.06 0.0"	"micron"	"direct"	"42.8125"	"micron^2"	"direct"	"7.384"	"micron"	"direct"	"8.60325"	"micron"	"direct"	"6.9105"	"micron"	"direct"	"27.21025"	"micron"	"direct"	"3.692"	"micron"	"direct"	"0.80324296"	"dimensionless"	"direct"	"0.72663345"	"dimensionless"	"direct"	"0.59565153"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000289.xml"
"MCDS_S_0000000289.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.7718 0.6358"	"dimensionless"	"Unit Vector"	"direct"	"2.06 378.27 0.0"	"micron"	"direct"	"16.375"	"micron^2"	"direct"	"4.5665"	"micron"	"direct"	"5.185"	"micron"	"direct"	"4.2935"	"micron"	"direct"	"15.571"	"micron"	"direct"	"2.28325"	"micron"	"direct"	"0.82806172"	"dimensionless"	"direct"	"0.84870774"	"dimensionless"	"direct"	"0.56063695"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000289.xml"
"MCDS_S_0000000289.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.5239 -0.8518"	"dimensionless"	"Unit Vector"	"direct"	"3.29 403.0 0.0"	"micron"	"direct"	"27.6875"	"micron^2"	"direct"	"5.938"	"micron"	"direct"	"7.80225"	"micron"	"direct"	"4.65275"	"micron"	"direct"	"21.33875"	"micron"	"direct"	"2.969"	"micron"	"direct"	"0.59633439"	"dimensionless"	"direct"	"0.7641096"	"dimensionless"	"direct"	"0.80273613"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000289.xml"
"MCDS_S_0000000289.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.7001 0.7141"	"dimensionless"	"Unit Vector"	"direct"	"3.45 410.13 0.0"	"micron"	"direct"	"39.5625"	"micron^2"	"direct"	"7.098"	"micron"	"direct"	"11.1475"	"micron"	"direct"	"5.55225"	"micron"	"direct"	"30.49425"	"micron"	"direct"	"3.549"	"micron"	"direct"	"0.49807132"	"dimensionless"	"direct"	"0.53463536"	"dimensionless"	"direct"	"0.86713607"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000289.xml"
"MCDS_S_0000000289.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.4372 -0.8994"	"dimensionless"	"Unit Vector"	"direct"	"1.9 418.76 0.0"	"micron"	"direct"	"13.5625"	"micron^2"	"direct"	"4.156"	"micron"	"direct"	"4.42875"	"micron"	"direct"	"4.16575"	"micron"	"direct"	"14.571"	"micron"	"direct"	"2.078"	"micron"	"direct"	"0.9406153"	"dimensionless"	"direct"	"0.8027326"	"dimensionless"	"direct"	"0.33947439"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000289.xml"
"MCDS_S_0000000289.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.8131 0.5821"	"dimensionless"	"Unit Vector"	"direct"	"2.97 424.87 0.0"	"micron"	"direct"	"28.0"	"micron^2"	"direct"	"5.9715"	"micron"	"direct"	"8.18375"	"micron"	"direct"	"4.55475"	"micron"	"direct"	"22.253"	"micron"	"direct"	"2.98575"	"micron"	"direct"	"0.55656026"	"dimensionless"	"direct"	"0.71054364"	"dimensionless"	"direct"	"0.83080725"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000289.xml"
"MCDS_S_0000000289.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.9175 -0.3978"	"dimensionless"	"Unit Vector"	"direct"	"2.03 430.75 0.0"	"micron"	"direct"	"15.3125"	"micron^2"	"direct"	"4.416"	"micron"	"direct"	"5.0655"	"micron"	"direct"	"3.95325"	"micron"	"direct"	"14.5355"	"micron"	"direct"	"2.208"	"micron"	"direct"	"0.78042641"	"dimensionless"	"direct"	"0.91074336"	"dimensionless"	"direct"	"0.62524764"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000289.xml"
"MCDS_S_0000000289.0.10"	"Geometrical Property Characterization"	"individual"	"nucleus"	"10"	"0.3998 0.9166"	"dimensionless"	"Unit Vector"	"direct"	"2.28 435.0 0.0"	"micron"	"direct"	"15.125"	"micron^2"	"direct"	"4.389"	"micron"	"direct"	"4.6625"	"micron"	"direct"	"4.23775"	"micron"	"direct"	"14.65675"	"micron"	"direct"	"2.1945"	"micron"	"direct"	"0.9089008"	"dimensionless"	"direct"	"0.88476898"	"dimensionless"	"direct"	"0.41701238"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000289.xml"
"MCDS_S_0000000289.0.11"	"Geometrical Property Characterization"	"individual"	"nucleus"	"11"	"0.4899 -0.8718"	"dimensionless"	"Unit Vector"	"direct"	"3.48 451.51 0.0"	"micron"	"direct"	"38.125"	"micron^2"	"direct"	"6.968"	"micron"	"direct"	"8.3515"	"micron"	"direct"	"6.38575"	"micron"	"direct"	"26.3315"	"micron"	"direct"	"3.484"	"micron"	"direct"	"0.76462312"	"dimensionless"	"direct"	"0.69098484"	"dimensionless"	"direct"	"0.64447768"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000289.xml"
"MCDS_S_0000000289.0.12"	"Geometrical Property Characterization"	"individual"	"nucleus"	"12"	"0.803 0.596"	"dimensionless"	"Unit Vector"	"direct"	"2.31 9.15 0.0"	"micron"	"direct"	"14.4375"	"micron^2"	"direct"	"4.288"	"micron"	"direct"	"6.13275"	"micron"	"direct"	"3.3135"	"micron"	"direct"	"16.45875"	"micron"	"direct"	"2.144"	"micron"	"direct"	"0.54029595"	"dimensionless"	"direct"	"0.66974297"	"dimensionless"	"direct"	"0.84147506"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000289.xml"
"MCDS_S_0000000289.0.13"	"Geometrical Property Characterization"	"individual"	"nucleus"	"13"	"0.1811 -0.9835"	"dimensionless"	"Unit Vector"	"direct"	"2.6 18.89 0.0"	"micron"	"direct"	"21.375"	"micron^2"	"direct"	"5.2175"	"micron"	"direct"	"6.1805"	"micron"	"direct"	"5.308"	"micron"	"direct"	"20.2175"	"micron"	"direct"	"2.60875"	"micron"	"direct"	"0.85883019"	"dimensionless"	"direct"	"0.65714481"	"dimensionless"	"direct"	"0.51226038"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000289.xml"
"MCDS_S_0000000289.0.14"	"Geometrical Property Characterization"	"individual"	"nucleus"	"14"	"0.4121 -0.9112"	"dimensionless"	"Unit Vector"	"direct"	"3.54 30.54 0.0"	"micron"	"direct"	"28.875"	"micron^2"	"direct"	"6.064"	"micron"	"direct"	"7.218"	"micron"	"direct"	"5.2105"	"micron"	"direct"	"20.63175"	"micron"	"direct"	"3.032"	"micron"	"direct"	"0.72187587"	"dimensionless"	"direct"	"0.85243196"	"dimensionless"	"direct"	"0.69202257"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000289.xml"
"MCDS_S_0000000289.0.15"	"Geometrical Property Characterization"	"individual"	"nucleus"	"15"	"0.321 0.9471"	"dimensionless"	"Unit Vector"	"direct"	"3.57 289.53 0.0"	"micron"	"direct"	"17.5625"	"micron^2"	"direct"	"4.729"	"micron"	"direct"	"6.706"	"micron"	"direct"	"3.56775"	"micron"	"direct"	"17.87275"	"micron"	"direct"	"2.3645"	"micron"	"direct"	"0.53202356"	"dimensionless"	"direct"	"0.69089721"	"dimensionless"	"direct"	"0.84672955"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000289.xml"
"MCDS_S_0000000289.0.16"	"Geometrical Property Characterization"	"individual"	"nucleus"	"16"	"0.2 0.9798"	"dimensionless"	"Unit Vector"	"direct"	"3.37 346.56 0.0"	"micron"	"direct"	"30.375"	"micron^2"	"direct"	"6.2195"	"micron"	"direct"	"7.45425"	"micron"	"direct"	"5.71525"	"micron"	"direct"	"24.9245"	"micron"	"direct"	"3.10975"	"micron"	"direct"	"0.76671027"	"dimensionless"	"direct"	"0.61443117"	"dimensionless"	"direct"	"0.64199328"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000289.xml"
"MCDS_S_0000000289.0.17"	"Geometrical Property Characterization"	"individual"	"nucleus"	"17"	"0.7931 -0.6091"	"dimensionless"	"Unit Vector"	"direct"	"4.17 386.82 0.0"	"micron"	"direct"	"38.75"	"micron^2"	"direct"	"7.025"	"micron"	"direct"	"7.68125"	"micron"	"direct"	"6.66425"	"micron"	"direct"	"25.762"	"micron"	"direct"	"3.5125"	"micron"	"direct"	"0.86759967"	"dimensionless"	"direct"	"0.73370659"	"dimensionless"	"direct"	"0.49726332"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000289.xml"
"MCDS_S_0000000289.0.18"	"Geometrical Property Characterization"	"individual"	"nucleus"	"18"	"0.213 0.977"	"dimensionless"	"Unit Vector"	"direct"	"2.81 457.57 0.0"	"micron"	"direct"	"16.375"	"micron^2"	"direct"	"4.5665"	"micron"	"direct"	"5.3335"	"micron"	"direct"	"3.94975"	"micron"	"direct"	"14.74275"	"micron"	"direct"	"2.28325"	"micron"	"direct"	"0.74055498"	"dimensionless"	"direct"	"0.94674751"	"dimensionless"	"direct"	"0.67199577"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000289.xml"
"MCDS_S_0000000289.0.19"	"Geometrical Property Characterization"	"individual"	"nucleus"	"19"	"0.111 -0.9938"	"dimensionless"	"Unit Vector"	"direct"	"5.67 369.89 0.0"	"micron"	"direct"	"22.6875"	"micron^2"	"direct"	"5.375"	"micron"	"direct"	"9.05425"	"micron"	"direct"	"3.3885"	"micron"	"direct"	"22.821"	"micron"	"direct"	"2.6875"	"micron"	"direct"	"0.37424414"	"dimensionless"	"direct"	"0.5474282"	"dimensionless"	"direct"	"0.92733021"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000289.xml"
"MCDS_S_0000000289.0.20"	"Geometrical Property Characterization"	"individual"	"nucleus"	"20"	"0.9157 -0.4019"	"dimensionless"	"Unit Vector"	"direct"	"4.21 336.51 0.0"	"micron"	"direct"	"14.625"	"micron^2"	"direct"	"4.3155"	"micron"	"direct"	"5.74325"	"micron"	"direct"	"4.06875"	"micron"	"direct"	"18.33875"	"micron"	"direct"	"2.15775"	"micron"	"direct"	"0.70844034"	"dimensionless"	"direct"	"0.54646994"	"dimensionless"	"direct"	"0.7057707"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000289.xml"
"MCDS_S_0000000289.0.21"	"Geometrical Property Characterization"	"individual"	"nucleus"	"21"	"0.012 -0.9999"	"dimensionless"	"Unit Vector"	"direct"	"6.4 271.8 0.0"	"micron"	"direct"	"34.5"	"micron^2"	"direct"	"6.6285"	"micron"	"direct"	"7.58275"	"micron"	"direct"	"6.1725"	"micron"	"direct"	"25.728"	"micron"	"direct"	"3.31425"	"micron"	"direct"	"0.81401866"	"dimensionless"	"direct"	"0.65496321"	"dimensionless"	"direct"	"0.58083872"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000289.xml"
