"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000157.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"1.0 -0.007"	"dimensionless"	"Unit Vector"	"direct"	"1.33 41.32 0.0"	"micron"	"direct"	"19.125"	"micron^2"	"direct"	"4.935"	"micron"	"direct"	"10.96"	"micron"	"direct"	"2.465"	"micron"	"direct"	"24.5105"	"micron"	"direct"	"2.4675"	"micron"	"direct"	"0.22490876"	"dimensionless"	"direct"	"0.40004327"	"dimensionless"	"direct"	"0.97437983"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000157.xml"
"MCDS_S_0000000157.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.5908 -0.8068"	"dimensionless"	"Unit Vector"	"direct"	"3.25 128.22 0.0"	"micron"	"direct"	"21.3125"	"micron^2"	"direct"	"5.2095"	"micron"	"direct"	"6.697"	"micron"	"direct"	"4.3855"	"micron"	"direct"	"20.52075"	"micron"	"direct"	"2.60475"	"micron"	"direct"	"0.65484545"	"dimensionless"	"direct"	"0.636001"	"dimensionless"	"direct"	"0.75576281"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000157.xml"
"MCDS_S_0000000157.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.9899 -0.142"	"dimensionless"	"Unit Vector"	"direct"	"2.3 137.67 0.0"	"micron"	"direct"	"21.0"	"micron^2"	"direct"	"5.1715"	"micron"	"direct"	"7.66125"	"micron"	"direct"	"3.757"	"micron"	"direct"	"21.08"	"micron"	"direct"	"2.58575"	"micron"	"direct"	"0.49038995"	"dimensionless"	"direct"	"0.59386529"	"dimensionless"	"direct"	"0.87150313"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000157.xml"
"MCDS_S_0000000157.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.9912 -0.132"	"dimensionless"	"Unit Vector"	"direct"	"5.32 256.03 0.0"	"micron"	"direct"	"168.25"	"micron^2"	"direct"	"14.6375"	"micron"	"direct"	"19.4855"	"micron"	"direct"	"12.0205"	"micron"	"direct"	"56.9455"	"micron"	"direct"	"7.31875"	"micron"	"direct"	"0.61689461"	"dimensionless"	"direct"	"0.65199778"	"dimensionless"	"direct"	"0.78704576"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000157.xml"
"MCDS_S_0000000157.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.9848 -0.174"	"dimensionless"	"Unit Vector"	"direct"	"3.05 425.47 0.0"	"micron"	"direct"	"53.25"	"micron^2"	"direct"	"8.235"	"micron"	"direct"	"11.94075"	"micron"	"direct"	"6.087"	"micron"	"direct"	"31.728"	"micron"	"direct"	"4.1175"	"micron"	"direct"	"0.50976697"	"dimensionless"	"direct"	"0.66472817"	"dimensionless"	"direct"	"0.86031252"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000157.xml"
"MCDS_S_0000000157.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.9405 -0.3398"	"dimensionless"	"Unit Vector"	"direct"	"4.17 442.15 0.0"	"micron"	"direct"	"78.6875"	"micron^2"	"direct"	"10.0105"	"micron"	"direct"	"13.24475"	"micron"	"direct"	"7.834"	"micron"	"direct"	"37.5815"	"micron"	"direct"	"5.00525"	"micron"	"direct"	"0.59147964"	"dimensionless"	"direct"	"0.70011179"	"dimensionless"	"direct"	"0.80631993"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000157.xml"
"MCDS_S_0000000157.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.53 -0.848"	"dimensionless"	"Unit Vector"	"direct"	"2.46 457.46 0.0"	"micron"	"direct"	"14.4375"	"micron^2"	"direct"	"4.288"	"micron"	"direct"	"4.797"	"micron"	"direct"	"4.081"	"micron"	"direct"	"15.40675"	"micron"	"direct"	"2.144"	"micron"	"direct"	"0.85074005"	"dimensionless"	"direct"	"0.76432804"	"dimensionless"	"direct"	"0.5255867"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000157.xml"
"MCDS_S_0000000157.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.6309 0.7759"	"dimensionless"	"Unit Vector"	"direct"	"3.47 70.44 0.0"	"micron"	"direct"	"20.5"	"micron^2"	"direct"	"5.1095"	"micron"	"direct"	"6.2575"	"micron"	"direct"	"4.883"	"micron"	"direct"	"21.96025"	"micron"	"direct"	"2.55475"	"micron"	"direct"	"0.78034359"	"dimensionless"	"direct"	"0.5341819"	"dimensionless"	"direct"	"0.62535101"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000157.xml"
"MCDS_S_0000000157.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.8094 0.5873"	"dimensionless"	"Unit Vector"	"direct"	"5.11 186.51 0.0"	"micron"	"direct"	"86.0625"	"micron^2"	"direct"	"10.469"	"micron"	"direct"	"12.8025"	"micron"	"direct"	"9.705"	"micron"	"direct"	"44.91875"	"micron"	"direct"	"5.2345"	"micron"	"direct"	"0.75805507"	"dimensionless"	"direct"	"0.53600458"	"dimensionless"	"direct"	"0.65219055"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000157.xml"
"MCDS_S_0000000157.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.9901 -0.14"	"dimensionless"	"Unit Vector"	"direct"	"5.59 31.81 0.0"	"micron"	"direct"	"92.9375"	"micron^2"	"direct"	"10.879"	"micron"	"direct"	"14.3095"	"micron"	"direct"	"8.39375"	"micron"	"direct"	"37.9705"	"micron"	"direct"	"5.4395"	"micron"	"direct"	"0.58658583"	"dimensionless"	"direct"	"0.81004327"	"dimensionless"	"direct"	"0.80988707"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000157.xml"
