"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000124.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.9983 -0.059"	"dimensionless"	"Unit Vector"	"direct"	"2.27 6.17 0.0"	"micron"	"direct"	"34.0625"	"micron^2"	"direct"	"6.586"	"micron"	"direct"	"8.204"	"micron"	"direct"	"5.6215"	"micron"	"direct"	"24.228"	"micron"	"direct"	"3.293"	"micron"	"direct"	"0.68521453"	"dimensionless"	"direct"	"0.72920771"	"dimensionless"	"direct"	"0.7283413"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000124.xml"
"MCDS_S_0000000124.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.9999 -0.017"	"dimensionless"	"Unit Vector"	"direct"	"1.44 148.9 0.0"	"micron"	"direct"	"18.8125"	"micron^2"	"direct"	"4.8945"	"micron"	"direct"	"7.29375"	"micron"	"direct"	"3.51375"	"micron"	"direct"	"18.9245"	"micron"	"direct"	"2.44725"	"micron"	"direct"	"0.48174807"	"dimensionless"	"direct"	"0.66009668"	"dimensionless"	"direct"	"0.87630976"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000124.xml"
"MCDS_S_0000000124.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.7431 -0.6691"	"dimensionless"	"Unit Vector"	"direct"	"3.77 164.59 0.0"	"micron"	"direct"	"56.6875"	"micron^2"	"direct"	"8.4965"	"micron"	"direct"	"10.698"	"micron"	"direct"	"7.20225"	"micron"	"direct"	"31.66725"	"micron"	"direct"	"4.24825"	"micron"	"direct"	"0.67323331"	"dimensionless"	"direct"	"0.71035668"	"dimensionless"	"direct"	"0.73943012"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000124.xml"
"MCDS_S_0000000124.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.9992 0.04"	"dimensionless"	"Unit Vector"	"direct"	"2.25 172.4 0.0"	"micron"	"direct"	"36.1875"	"micron^2"	"direct"	"6.7885"	"micron"	"direct"	"9.2715"	"micron"	"direct"	"5.13025"	"micron"	"direct"	"23.9245"	"micron"	"direct"	"3.39425"	"micron"	"direct"	"0.55333549"	"dimensionless"	"direct"	"0.79447952"	"dimensionless"	"direct"	"0.83295848"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000124.xml"
"MCDS_S_0000000124.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"1.0 -0.005"	"dimensionless"	"Unit Vector"	"direct"	"1.97 26.15 0.0"	"micron"	"direct"	"28.8125"	"micron^2"	"direct"	"6.0575"	"micron"	"direct"	"9.041"	"micron"	"direct"	"4.25375"	"micron"	"direct"	"22.63175"	"micron"	"direct"	"3.02875"	"micron"	"direct"	"0.47049552"	"dimensionless"	"direct"	"0.70689439"	"dimensionless"	"direct"	"0.88240238"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000124.xml"
"MCDS_S_0000000124.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.8102 0.5861"	"dimensionless"	"Unit Vector"	"direct"	"2.88 50.8 0.0"	"micron"	"direct"	"26.1875"	"micron^2"	"direct"	"5.775"	"micron"	"direct"	"9.84675"	"micron"	"direct"	"3.8045"	"micron"	"direct"	"25.48675"	"micron"	"direct"	"2.8875"	"micron"	"direct"	"0.38637114"	"dimensionless"	"direct"	"0.50661143"	"dimensionless"	"direct"	"0.9223434"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000124.xml"
"MCDS_S_0000000124.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.1509 0.9885"	"dimensionless"	"Unit Vector"	"direct"	"7.83 61.9 0.0"	"micron"	"direct"	"74.0625"	"micron^2"	"direct"	"9.7115"	"micron"	"direct"	"13.7315"	"micron"	"direct"	"9.40775"	"micron"	"direct"	"44.53275"	"micron"	"direct"	"4.85575"	"micron"	"direct"	"0.6851218"	"dimensionless"	"direct"	"0.46929854"	"dimensionless"	"direct"	"0.72842853"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000124.xml"
"MCDS_S_0000000124.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.8541 -0.5201"	"dimensionless"	"Unit Vector"	"direct"	"3.56 222.63 0.0"	"micron"	"direct"	"56.9375"	"micron^2"	"direct"	"8.515"	"micron"	"direct"	"12.5"	"micron"	"direct"	"6.47075"	"micron"	"direct"	"36.117"	"micron"	"direct"	"4.2575"	"micron"	"direct"	"0.51766"	"dimensionless"	"direct"	"0.54851047"	"dimensionless"	"direct"	"0.85558642"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000124.xml"
"MCDS_S_0000000124.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.9885 -0.1511"	"dimensionless"	"Unit Vector"	"direct"	"1.92 247.55 0.0"	"micron"	"direct"	"23.4375"	"micron^2"	"direct"	"5.4635"	"micron"	"direct"	"7.36125"	"micron"	"direct"	"4.3765"	"micron"	"direct"	"19.83875"	"micron"	"direct"	"2.73175"	"micron"	"direct"	"0.59453218"	"dimensionless"	"direct"	"0.74832894"	"dimensionless"	"direct"	"0.80407182"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000124.xml"
"MCDS_S_0000000124.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.984 0.178"	"dimensionless"	"Unit Vector"	"direct"	"3.55 260.56 0.0"	"micron"	"direct"	"47.5625"	"micron^2"	"direct"	"7.7825"	"micron"	"direct"	"8.55775"	"micron"	"direct"	"7.15825"	"micron"	"direct"	"25.96025"	"micron"	"direct"	"3.89125"	"micron"	"direct"	"0.83646402"	"dimensionless"	"direct"	"0.88686353"	"dimensionless"	"direct"	"0.54802184"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000124.xml"
