"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000276.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.7909 0.6119"	"dimensionless"	"Unit Vector"	"direct"	"3.38 170.85 0.0"	"micron"	"direct"	"45.1875"	"micron^2"	"direct"	"7.586"	"micron"	"direct"	"9.763"	"micron"	"direct"	"6.2025"	"micron"	"direct"	"30.84925"	"micron"	"direct"	"3.793"	"micron"	"direct"	"0.63530677"	"dimensionless"	"direct"	"0.59667653"	"dimensionless"	"direct"	"0.77225987"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000276.xml"
"MCDS_S_0000000276.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.9943 0.107"	"dimensionless"	"Unit Vector"	"direct"	"2.6 94.28 0.0"	"micron"	"direct"	"39.75"	"micron^2"	"direct"	"7.115"	"micron"	"direct"	"9.18"	"micron"	"direct"	"6.24975"	"micron"	"direct"	"26.7885"	"micron"	"direct"	"3.5575"	"micron"	"direct"	"0.68080065"	"dimensionless"	"direct"	"0.69606565"	"dimensionless"	"direct"	"0.73246875"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000276.xml"
"MCDS_S_0000000276.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.9907 0.136"	"dimensionless"	"Unit Vector"	"direct"	"1.69 188.04 0.0"	"micron"	"direct"	"22.0"	"micron^2"	"direct"	"5.293"	"micron"	"direct"	"7.9265"	"micron"	"direct"	"3.74025"	"micron"	"direct"	"19.4245"	"micron"	"direct"	"2.6465"	"micron"	"direct"	"0.47186652"	"dimensionless"	"direct"	"0.73271123"	"dimensionless"	"direct"	"0.88167"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000276.xml"
"MCDS_S_0000000276.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.4002 0.9164"	"dimensionless"	"Unit Vector"	"direct"	"5.34 38.39 0.0"	"micron"	"direct"	"19.4375"	"micron^2"	"direct"	"4.9755"	"micron"	"direct"	"8.72375"	"micron"	"direct"	"3.3705"	"micron"	"direct"	"23.5815"	"micron"	"direct"	"2.48775"	"micron"	"direct"	"0.38635908"	"dimensionless"	"direct"	"0.4392456"	"dimensionless"	"direct"	"0.92234845"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000276.xml"
"MCDS_S_0000000276.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.338 0.9411"	"dimensionless"	"Unit Vector"	"direct"	"5.23 176.2 0.0"	"micron"	"direct"	"24.0625"	"micron^2"	"direct"	"5.5355"	"micron"	"direct"	"6.36975"	"micron"	"direct"	"4.958"	"micron"	"direct"	"18.546"	"micron"	"direct"	"2.76775"	"micron"	"direct"	"0.7783665"	"dimensionless"	"direct"	"0.87912393"	"dimensionless"	"direct"	"0.62781016"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000276.xml"
"MCDS_S_0000000276.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.9764 -0.2161"	"dimensionless"	"Unit Vector"	"direct"	"4.84 70.16 0.0"	"micron"	"direct"	"18.6875"	"micron^2"	"direct"	"4.8785"	"micron"	"direct"	"6.79475"	"micron"	"direct"	"3.547"	"micron"	"direct"	"17.571"	"micron"	"direct"	"2.43925"	"micron"	"direct"	"0.52202068"	"dimensionless"	"direct"	"0.76062065"	"dimensionless"	"direct"	"0.85293283"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000276.xml"
"MCDS_S_0000000276.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.7677 -0.6408"	"dimensionless"	"Unit Vector"	"direct"	"6.81 90.2 0.0"	"micron"	"direct"	"33.5"	"micron^2"	"direct"	"6.5315"	"micron"	"direct"	"8.024"	"micron"	"direct"	"5.82125"	"micron"	"direct"	"24.67775"	"micron"	"direct"	"3.26575"	"micron"	"direct"	"0.72547981"	"dimensionless"	"direct"	"0.69126338"	"dimensionless"	"direct"	"0.68824345"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000276.xml"
"MCDS_S_0000000276.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.9032 0.4291"	"dimensionless"	"Unit Vector"	"direct"	"7.93 60.81 0.0"	"micron"	"direct"	"46.9375"	"micron^2"	"direct"	"7.7315"	"micron"	"direct"	"10.40825"	"micron"	"direct"	"6.6875"	"micron"	"direct"	"31.4365"	"micron"	"direct"	"3.86575"	"micron"	"direct"	"0.64251916"	"dimensionless"	"direct"	"0.59684484"	"dimensionless"	"direct"	"0.76626962"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000276.xml"
"MCDS_S_0000000276.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.226 -0.9741"	"dimensionless"	"Unit Vector"	"direct"	"7.65 207.62 0.0"	"micron"	"direct"	"19.875"	"micron^2"	"direct"	"5.031"	"micron"	"direct"	"6.294"	"micron"	"direct"	"4.084"	"micron"	"direct"	"17.1925"	"micron"	"direct"	"2.5155"	"micron"	"direct"	"0.64887194"	"dimensionless"	"direct"	"0.84496542"	"dimensionless"	"direct"	"0.76089763"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000276.xml"
"MCDS_S_0000000276.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.8371 -0.5471"	"dimensionless"	"Unit Vector"	"direct"	"7.61 98.39 0.0"	"micron"	"direct"	"20.8125"	"micron^2"	"direct"	"5.148"	"micron"	"direct"	"7.25775"	"micron"	"direct"	"3.79425"	"micron"	"direct"	"19.503"	"micron"	"direct"	"2.574"	"micron"	"direct"	"0.52278599"	"dimensionless"	"direct"	"0.68759273"	"dimensionless"	"direct"	"0.85246396"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000276.xml"
