"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000086.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.8331 0.5531"	"dimensionless"	"Unit Vector"	"direct"	"3.36 8.75 0.0"	"micron"	"direct"	"52.25"	"micron^2"	"direct"	"8.157"	"micron"	"direct"	"12.405"	"micron"	"direct"	"5.76675"	"micron"	"direct"	"32.472"	"micron"	"direct"	"4.0785"	"micron"	"direct"	"0.46487304"	"dimensionless"	"direct"	"0.62269888"	"dimensionless"	"direct"	"0.88537736"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000086.xml"
"MCDS_S_0000000086.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.9899 -0.142"	"dimensionless"	"Unit Vector"	"direct"	"2.36 284.47 0.0"	"micron"	"direct"	"29.25"	"micron^2"	"direct"	"6.103"	"micron"	"direct"	"7.73725"	"micron"	"direct"	"5.23775"	"micron"	"direct"	"23.1065"	"micron"	"direct"	"3.0515"	"micron"	"direct"	"0.67695241"	"dimensionless"	"direct"	"0.68844207"	"dimensionless"	"direct"	"0.73602679"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000086.xml"
"MCDS_S_0000000086.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.717 -0.697"	"dimensionless"	"Unit Vector"	"direct"	"3.46 311.17 0.0"	"micron"	"direct"	"35.1875"	"micron^2"	"direct"	"6.694"	"micron"	"direct"	"8.432"	"micron"	"direct"	"5.373"	"micron"	"direct"	"23.3565"	"micron"	"direct"	"3.347"	"micron"	"direct"	"0.63721537"	"dimensionless"	"direct"	"0.81055548"	"dimensionless"	"direct"	"0.77068578"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000086.xml"
"MCDS_S_0000000086.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.9642 -0.2651"	"dimensionless"	"Unit Vector"	"direct"	"2.36 332.49 0.0"	"micron"	"direct"	"30.6875"	"micron^2"	"direct"	"6.2515"	"micron"	"direct"	"8.59925"	"micron"	"direct"	"4.78725"	"micron"	"direct"	"23.003"	"micron"	"direct"	"3.12575"	"micron"	"direct"	"0.55670553"	"dimensionless"	"direct"	"0.72879002"	"dimensionless"	"direct"	"0.83070991"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000086.xml"
"MCDS_S_0000000086.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.9708 -0.2399"	"dimensionless"	"Unit Vector"	"direct"	"2.88 355.46 0.0"	"micron"	"direct"	"34.6875"	"micron^2"	"direct"	"6.6465"	"micron"	"direct"	"8.253"	"micron"	"direct"	"5.666"	"micron"	"direct"	"26.6405"	"micron"	"direct"	"3.32325"	"micron"	"direct"	"0.68653823"	"dimensionless"	"direct"	"0.61418347"	"dimensionless"	"direct"	"0.72709371"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000086.xml"
"MCDS_S_0000000086.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.9966 0.083"	"dimensionless"	"Unit Vector"	"direct"	"2.66 371.89 0.0"	"micron"	"direct"	"70.875"	"micron^2"	"direct"	"9.5005"	"micron"	"direct"	"16.87975"	"micron"	"direct"	"5.82425"	"micron"	"direct"	"40.73675"	"micron"	"direct"	"4.75025"	"micron"	"direct"	"0.34504362"	"dimensionless"	"direct"	"0.53669825"	"dimensionless"	"direct"	"0.93858665"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000086.xml"
"MCDS_S_0000000086.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.8729 -0.4879"	"dimensionless"	"Unit Vector"	"direct"	"4.31 259.63 0.0"	"micron"	"direct"	"48.4375"	"micron^2"	"direct"	"7.854"	"micron"	"direct"	"9.707"	"micron"	"direct"	"6.59725"	"micron"	"direct"	"30.87425"	"micron"	"direct"	"3.927"	"micron"	"direct"	"0.67963841"	"dimensionless"	"direct"	"0.63855565"	"dimensionless"	"direct"	"0.7335473"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000086.xml"
"MCDS_S_0000000086.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.9196 -0.3928"	"dimensionless"	"Unit Vector"	"direct"	"2.11 291.81 0.0"	"micron"	"direct"	"17.4375"	"micron^2"	"direct"	"4.7125"	"micron"	"direct"	"5.8575"	"micron"	"direct"	"4.09975"	"micron"	"direct"	"16.80325"	"micron"	"direct"	"2.35625"	"micron"	"direct"	"0.69991464"	"dimensionless"	"direct"	"0.77608181"	"dimensionless"	"direct"	"0.7142265"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000086.xml"
"MCDS_S_0000000086.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.571 -0.821"	"dimensionless"	"Unit Vector"	"direct"	"3.95 347.83 0.0"	"micron"	"direct"	"30.1875"	"micron^2"	"direct"	"6.2005"	"micron"	"direct"	"7.8755"	"micron"	"direct"	"4.98375"	"micron"	"direct"	"23.02075"	"micron"	"direct"	"3.10025"	"micron"	"direct"	"0.63281696"	"dimensionless"	"direct"	"0.71581052"	"dimensionless"	"direct"	"0.77430142"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000086.xml"
"MCDS_S_0000000086.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.8696 -0.4938"	"dimensionless"	"Unit Vector"	"direct"	"2.83 268.36 0.0"	"micron"	"direct"	"18.25"	"micron^2"	"direct"	"4.821"	"micron"	"direct"	"5.66025"	"micron"	"direct"	"4.445"	"micron"	"direct"	"19.62275"	"micron"	"direct"	"2.4105"	"micron"	"direct"	"0.785301"	"dimensionless"	"direct"	"0.59559767"	"dimensionless"	"direct"	"0.61911415"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000086.xml"
