"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000233.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.7957 -0.6057"	"dimensionless"	"Unit Vector"	"direct"	"2.86 219.22 0.0"	"micron"	"direct"	"26.6875"	"micron^2"	"direct"	"5.83"	"micron"	"direct"	"8.50675"	"micron"	"direct"	"4.34475"	"micron"	"direct"	"22.728"	"micron"	"direct"	"2.915"	"micron"	"direct"	"0.51074147"	"dimensionless"	"direct"	"0.64922512"	"dimensionless"	"direct"	"0.85973435"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000233.xml"
"MCDS_S_0000000233.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.3969 -0.9178"	"dimensionless"	"Unit Vector"	"direct"	"3.66 241.72 0.0"	"micron"	"direct"	"32.375"	"micron^2"	"direct"	"6.421"	"micron"	"direct"	"9.34475"	"micron"	"direct"	"5.24275"	"micron"	"direct"	"26.1065"	"micron"	"direct"	"3.2105"	"micron"	"direct"	"0.56103695"	"dimensionless"	"direct"	"0.59692853"	"dimensionless"	"direct"	"0.82779076"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000233.xml"
"MCDS_S_0000000233.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.2451 0.9695"	"dimensionless"	"Unit Vector"	"direct"	"5.79 322.17 0.0"	"micron"	"direct"	"40.9375"	"micron^2"	"direct"	"7.2205"	"micron"	"direct"	"13.89375"	"micron"	"direct"	"4.1385"	"micron"	"direct"	"33.02075"	"micron"	"direct"	"3.61025"	"micron"	"direct"	"0.29786775"	"dimensionless"	"direct"	"0.47179932"	"dimensionless"	"direct"	"0.95460715"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000233.xml"
"MCDS_S_0000000233.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.3291 -0.9443"	"dimensionless"	"Unit Vector"	"direct"	"4.19 364.83 0.0"	"micron"	"direct"	"39.875"	"micron^2"	"direct"	"7.126"	"micron"	"direct"	"8.57675"	"micron"	"direct"	"6.05475"	"micron"	"direct"	"24.546"	"micron"	"direct"	"3.563"	"micron"	"direct"	"0.70594922"	"dimensionless"	"direct"	"0.83166629"	"dimensionless"	"direct"	"0.70826245"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000233.xml"
"MCDS_S_0000000233.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.408 -0.913"	"dimensionless"	"Unit Vector"	"direct"	"10.33 391.98 0.0"	"micron"	"direct"	"67.4375"	"micron^2"	"direct"	"9.267"	"micron"	"direct"	"18.4855"	"micron"	"direct"	"5.50925"	"micron"	"direct"	"49.1525"	"micron"	"direct"	"4.6335"	"micron"	"direct"	"0.29803089"	"dimensionless"	"direct"	"0.35076811"	"dimensionless"	"direct"	"0.95455623"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000233.xml"
"MCDS_S_0000000233.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.9989 -0.047"	"dimensionless"	"Unit Vector"	"direct"	"1.66 405.73 0.0"	"micron"	"direct"	"16.0"	"micron^2"	"direct"	"4.514"	"micron"	"direct"	"8.1645"	"micron"	"direct"	"2.61725"	"micron"	"direct"	"18.7175"	"micron"	"direct"	"2.257"	"micron"	"direct"	"0.32056464"	"dimensionless"	"direct"	"0.57389728"	"dimensionless"	"direct"	"0.94722664"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000233.xml"
"MCDS_S_0000000233.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.6292 0.7772"	"dimensionless"	"Unit Vector"	"direct"	"5.1 413.31 0.0"	"micron"	"direct"	"66.6875"	"micron^2"	"direct"	"9.2155"	"micron"	"direct"	"12.1555"	"micron"	"direct"	"7.2165"	"micron"	"direct"	"36.185"	"micron"	"direct"	"4.60775"	"micron"	"direct"	"0.59368187"	"dimensionless"	"direct"	"0.64002531"	"dimensionless"	"direct"	"0.80469984"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000233.xml"
"MCDS_S_0000000233.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.222 0.975"	"dimensionless"	"Unit Vector"	"direct"	"3.78 421.51 0.0"	"micron"	"direct"	"41.6875"	"micron^2"	"direct"	"7.286"	"micron"	"direct"	"8.05975"	"micron"	"direct"	"7.37025"	"micron"	"direct"	"28.20125"	"micron"	"direct"	"3.643"	"micron"	"direct"	"0.91445144"	"dimensionless"	"direct"	"0.65868686"	"dimensionless"	"direct"	"0.40469564"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000233.xml"
"MCDS_S_0000000233.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.77 -0.638"	"dimensionless"	"Unit Vector"	"direct"	"3.71 434.86 0.0"	"micron"	"direct"	"40.5625"	"micron^2"	"direct"	"7.187"	"micron"	"direct"	"10.899"	"micron"	"direct"	"5.02475"	"micron"	"direct"	"27.70275"	"micron"	"direct"	"3.5935"	"micron"	"direct"	"0.46102853"	"dimensionless"	"direct"	"0.66418462"	"dimensionless"	"direct"	"0.88738531"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000233.xml"
"MCDS_S_0000000233.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.998 -0.063"	"dimensionless"	"Unit Vector"	"direct"	"1.92 444.91 0.0"	"micron"	"direct"	"26.8125"	"micron^2"	"direct"	"5.8435"	"micron"	"direct"	"10.147"	"micron"	"direct"	"3.48575"	"micron"	"direct"	"23.5105"	"micron"	"direct"	"2.92175"	"micron"	"direct"	"0.34352518"	"dimensionless"	"direct"	"0.6095698"	"dimensionless"	"direct"	"0.93914347"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000233.xml"
