"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000151.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.7161 -0.698"	"dimensionless"	"Unit Vector"	"direct"	"6.76 165.56 0.0"	"micron"	"direct"	"110.3125"	"micron^2"	"direct"	"11.8525"	"micron"	"direct"	"16.59825"	"micron"	"direct"	"8.831"	"micron"	"direct"	"47.6525"	"micron"	"direct"	"5.92625"	"micron"	"direct"	"0.53204404"	"dimensionless"	"direct"	"0.61046843"	"dimensionless"	"direct"	"0.84671668"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000151.xml"
"MCDS_S_0000000151.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.8946 0.4468"	"dimensionless"	"Unit Vector"	"direct"	"3.21 217.08 0.0"	"micron"	"direct"	"39.25"	"micron^2"	"direct"	"7.07"	"micron"	"direct"	"10.146"	"micron"	"direct"	"5.21175"	"micron"	"direct"	"27.41"	"micron"	"direct"	"3.535"	"micron"	"direct"	"0.51367534"	"dimensionless"	"direct"	"0.65649505"	"dimensionless"	"direct"	"0.85798464"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000151.xml"
"MCDS_S_0000000151.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.088 -0.9961"	"dimensionless"	"Unit Vector"	"direct"	"4.23 111.2 0.0"	"micron"	"direct"	"43.4375"	"micron^2"	"direct"	"7.4375"	"micron"	"direct"	"8.4905"	"micron"	"direct"	"6.60325"	"micron"	"direct"	"25.046"	"micron"	"direct"	"3.71875"	"micron"	"direct"	"0.77772216"	"dimensionless"	"direct"	"0.87015763"	"dimensionless"	"direct"	"0.62860818"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000151.xml"
"MCDS_S_0000000151.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.8631 -0.5051"	"dimensionless"	"Unit Vector"	"direct"	"2.48 197.78 0.0"	"micron"	"direct"	"18.0"	"micron^2"	"direct"	"4.788"	"micron"	"direct"	"6.0355"	"micron"	"direct"	"4.0255"	"micron"	"direct"	"17.33875"	"micron"	"direct"	"2.394"	"micron"	"direct"	"0.66697042"	"dimensionless"	"direct"	"0.75239656"	"dimensionless"	"direct"	"0.74508419"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000151.xml"
"MCDS_S_0000000151.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.5757 -0.8176"	"dimensionless"	"Unit Vector"	"direct"	"7.41 184.91 0.0"	"micron"	"direct"	"71.5625"	"micron^2"	"direct"	"9.5465"	"micron"	"direct"	"13.885"	"micron"	"direct"	"7.26275"	"micron"	"direct"	"39.20275"	"micron"	"direct"	"4.77325"	"micron"	"direct"	"0.52306446"	"dimensionless"	"direct"	"0.58514339"	"dimensionless"	"direct"	"0.85229313"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000151.xml"
"MCDS_S_0000000151.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.893 0.45"	"dimensionless"	"Unit Vector"	"direct"	"5.07 267.55 0.0"	"micron"	"direct"	"20.875"	"micron^2"	"direct"	"5.156"	"micron"	"direct"	"7.988"	"micron"	"direct"	"3.77"	"micron"	"direct"	"24.34025"	"micron"	"direct"	"2.578"	"micron"	"direct"	"0.47195794"	"dimensionless"	"direct"	"0.44277825"	"dimensionless"	"direct"	"0.88162107"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000151.xml"
"MCDS_S_0000000151.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.147 -0.9891"	"dimensionless"	"Unit Vector"	"direct"	"9.28 175.98 0.0"	"micron"	"direct"	"69.0625"	"micron^2"	"direct"	"9.378"	"micron"	"direct"	"11.95625"	"micron"	"direct"	"7.73925"	"micron"	"direct"	"35.41"	"micron"	"direct"	"4.689"	"micron"	"direct"	"0.64729744"	"dimensionless"	"direct"	"0.69215013"	"dimensionless"	"direct"	"0.76223751"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000151.xml"
"MCDS_S_0000000151.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.4911 -0.8711"	"dimensionless"	"Unit Vector"	"direct"	"9.62 68.4 0.0"	"micron"	"direct"	"45.0"	"micron^2"	"direct"	"7.57"	"micron"	"direct"	"11.096"	"micron"	"direct"	"5.2885"	"micron"	"direct"	"28.41"	"micron"	"direct"	"3.785"	"micron"	"direct"	"0.47661319"	"dimensionless"	"direct"	"0.70061577"	"dimensionless"	"direct"	"0.87911311"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000151.xml"
"MCDS_S_0000000151.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.3529 0.9357"	"dimensionless"	"Unit Vector"	"direct"	"9.78 219.44 0.0"	"micron"	"direct"	"50.8125"	"micron^2"	"direct"	"8.044"	"micron"	"direct"	"12.46325"	"micron"	"direct"	"5.38275"	"micron"	"direct"	"30.52075"	"micron"	"direct"	"4.022"	"micron"	"direct"	"0.43188976"	"dimensionless"	"direct"	"0.68547248"	"dimensionless"	"direct"	"0.9019264"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000151.xml"
"MCDS_S_0000000151.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.065 0.9979"	"dimensionless"	"Unit Vector"	"direct"	"12.71 212.89 0.0"	"micron"	"direct"	"42.125"	"micron^2"	"direct"	"7.3245"	"micron"	"direct"	"8.62425"	"micron"	"direct"	"6.268"	"micron"	"direct"	"24.31375"	"micron"	"direct"	"3.66225"	"micron"	"direct"	"0.72678784"	"dimensionless"	"direct"	"0.89545937"	"dimensionless"	"direct"	"0.68686202"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000151.xml"
