"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000275.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.2681 0.9634"	"dimensionless"	"Unit Vector"	"direct"	"7.02 71.28 0.0"	"micron"	"direct"	"96.625"	"micron^2"	"direct"	"11.093"	"micron"	"direct"	"15.0385"	"micron"	"direct"	"8.74975"	"micron"	"direct"	"44.092"	"micron"	"direct"	"5.5465"	"micron"	"direct"	"0.58182332"	"dimensionless"	"direct"	"0.62456806"	"dimensionless"	"direct"	"0.81331521"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000275.xml"
"MCDS_S_0000000275.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.9999 -0.012"	"dimensionless"	"Unit Vector"	"direct"	"1.04 84.98 0.0"	"micron"	"direct"	"13.3125"	"micron^2"	"direct"	"4.1175"	"micron"	"direct"	"6.2"	"micron"	"direct"	"2.943"	"micron"	"direct"	"15.30325"	"micron"	"direct"	"2.05875"	"micron"	"direct"	"0.47467742"	"dimensionless"	"direct"	"0.71433534"	"dimensionless"	"direct"	"0.88015984"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000275.xml"
"MCDS_S_0000000275.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.994 -0.109"	"dimensionless"	"Unit Vector"	"direct"	"2.01 92.29 0.0"	"micron"	"direct"	"30.875"	"micron^2"	"direct"	"6.2705"	"micron"	"direct"	"7.93475"	"micron"	"direct"	"5.17625"	"micron"	"direct"	"21.5105"	"micron"	"direct"	"3.13525"	"micron"	"direct"	"0.652352"	"dimensionless"	"direct"	"0.83852462"	"dimensionless"	"direct"	"0.75791614"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000275.xml"
"MCDS_S_0000000275.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.7422 0.6702"	"dimensionless"	"Unit Vector"	"direct"	"1.93 98.28 0.0"	"micron"	"direct"	"18.1875"	"micron^2"	"direct"	"4.8125"	"micron"	"direct"	"5.19575"	"micron"	"direct"	"4.61525"	"micron"	"direct"	"15.889"	"micron"	"direct"	"2.40625"	"micron"	"direct"	"0.88827407"	"dimensionless"	"direct"	"0.9052942"	"dimensionless"	"direct"	"0.45931381"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000275.xml"
"MCDS_S_0000000275.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.9952 0.098"	"dimensionless"	"Unit Vector"	"direct"	"1.43 117.43 0.0"	"micron"	"direct"	"19.8125"	"micron^2"	"direct"	"5.023"	"micron"	"direct"	"7.02225"	"micron"	"direct"	"3.77275"	"micron"	"direct"	"17.864"	"micron"	"direct"	"2.5115"	"micron"	"direct"	"0.53725658"	"dimensionless"	"direct"	"0.78017445"	"dimensionless"	"direct"	"0.84341886"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000275.xml"
"MCDS_S_0000000275.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.8671 -0.4981"	"dimensionless"	"Unit Vector"	"direct"	"3.05 144.21 0.0"	"micron"	"direct"	"29.1875"	"micron^2"	"direct"	"6.0965"	"micron"	"direct"	"8.06425"	"micron"	"direct"	"4.7295"	"micron"	"direct"	"21.6925"	"micron"	"direct"	"3.04825"	"micron"	"direct"	"0.58647735"	"dimensionless"	"direct"	"0.77944872"	"dimensionless"	"direct"	"0.80996562"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000275.xml"
"MCDS_S_0000000275.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.9371 -0.349"	"dimensionless"	"Unit Vector"	"direct"	"2.05 163.2 0.0"	"micron"	"direct"	"30.0"	"micron^2"	"direct"	"6.181"	"micron"	"direct"	"8.44575"	"micron"	"direct"	"5.27425"	"micron"	"direct"	"26.1925"	"micron"	"direct"	"3.0905"	"micron"	"direct"	"0.62448569"	"dimensionless"	"direct"	"0.54951204"	"dimensionless"	"direct"	"0.78103625"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000275.xml"
"MCDS_S_0000000275.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.8825 0.4703"	"dimensionless"	"Unit Vector"	"direct"	"2.71 22.72 0.0"	"micron"	"direct"	"17.375"	"micron^2"	"direct"	"4.704"	"micron"	"direct"	"6.26375"	"micron"	"direct"	"3.75"	"micron"	"direct"	"16.87425"	"micron"	"direct"	"2.352"	"micron"	"direct"	"0.5986829"	"dimensionless"	"direct"	"0.76680638"	"dimensionless"	"direct"	"0.80098613"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000275.xml"
"MCDS_S_0000000275.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.9042 0.4271"	"dimensionless"	"Unit Vector"	"direct"	"3.82 79.39 0.0"	"micron"	"direct"	"37.25"	"micron^2"	"direct"	"6.8875"	"micron"	"direct"	"7.43475"	"micron"	"direct"	"6.4675"	"micron"	"direct"	"22.546"	"micron"	"direct"	"3.44375"	"micron"	"direct"	"0.86990148"	"dimensionless"	"direct"	"0.92086748"	"dimensionless"	"direct"	"0.49322553"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000275.xml"
"MCDS_S_0000000275.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.9397 -0.3419"	"dimensionless"	"Unit Vector"	"direct"	"3.08 135.01 0.0"	"micron"	"direct"	"21.25"	"micron^2"	"direct"	"5.202"	"micron"	"direct"	"6.7165"	"micron"	"direct"	"4.1465"	"micron"	"direct"	"18.27825"	"micron"	"direct"	"2.601"	"micron"	"direct"	"0.61736023"	"dimensionless"	"direct"	"0.79928115"	"dimensionless"	"direct"	"0.78668059"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000275.xml"
