"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000093.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.9998 -0.022"	"dimensionless"	"Unit Vector"	"direct"	"1.45 66.47 0.0"	"micron"	"direct"	"26.6875"	"micron^2"	"direct"	"5.83"	"micron"	"direct"	"9.293"	"micron"	"direct"	"4.358"	"micron"	"direct"	"24.55475"	"micron"	"direct"	"2.915"	"micron"	"direct"	"0.46895513"	"dimensionless"	"direct"	"0.55622016"	"dimensionless"	"direct"	"0.88322199"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000093.xml"
"MCDS_S_0000000093.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.9986 -0.053"	"dimensionless"	"Unit Vector"	"direct"	"2.18 110.29 0.0"	"micron"	"direct"	"42.8125"	"micron^2"	"direct"	"7.384"	"micron"	"direct"	"11.36"	"micron"	"direct"	"6.81925"	"micron"	"direct"	"38.20275"	"micron"	"direct"	"3.692"	"micron"	"direct"	"0.60028609"	"dimensionless"	"direct"	"0.36863044"	"dimensionless"	"direct"	"0.79978535"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000093.xml"
"MCDS_S_0000000093.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.9773 -0.2121"	"dimensionless"	"Unit Vector"	"direct"	"3.62 176.95 0.0"	"micron"	"direct"	"72.8125"	"micron^2"	"direct"	"9.6295"	"micron"	"direct"	"10.868"	"micron"	"direct"	"8.76"	"micron"	"direct"	"32.6065"	"micron"	"direct"	"4.81475"	"micron"	"direct"	"0.80603607"	"dimensionless"	"direct"	"0.86061208"	"dimensionless"	"direct"	"0.59186642"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000093.xml"
"MCDS_S_0000000093.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.7322 -0.6811"	"dimensionless"	"Unit Vector"	"direct"	"5.89 136.21 0.0"	"micron"	"direct"	"24.8125"	"micron^2"	"direct"	"5.621"	"micron"	"direct"	"11.0555"	"micron"	"direct"	"2.963"	"micron"	"direct"	"26.824"	"micron"	"direct"	"2.8105"	"micron"	"direct"	"0.2680114"	"dimensionless"	"direct"	"0.43334452"	"dimensionless"	"direct"	"0.96341574"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000093.xml"
"MCDS_S_0000000093.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.4372 -0.8994"	"dimensionless"	"Unit Vector"	"direct"	"7.93 64.75 0.0"	"micron"	"direct"	"63.1875"	"micron^2"	"direct"	"8.9705"	"micron"	"direct"	"11.113"	"micron"	"direct"	"7.51975"	"micron"	"direct"	"33.092"	"micron"	"direct"	"4.48525"	"micron"	"direct"	"0.67666247"	"dimensionless"	"direct"	"0.72509516"	"dimensionless"	"direct"	"0.73629336"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000093.xml"
"MCDS_S_0000000093.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.4412 -0.8974"	"dimensionless"	"Unit Vector"	"direct"	"5.63 85.07 0.0"	"micron"	"direct"	"26.5625"	"micron^2"	"direct"	"5.816"	"micron"	"direct"	"8.122"	"micron"	"direct"	"4.44475"	"micron"	"direct"	"22.37425"	"micron"	"direct"	"2.908"	"micron"	"direct"	"0.54724821"	"dimensionless"	"direct"	"0.66677889"	"dimensionless"	"direct"	"0.83697036"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000093.xml"
"MCDS_S_0000000093.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.4828 -0.8757"	"dimensionless"	"Unit Vector"	"direct"	"10.66 75.05 0.0"	"micron"	"direct"	"137.6875"	"micron^2"	"direct"	"13.2415"	"micron"	"direct"	"15.243"	"micron"	"direct"	"11.9185"	"micron"	"direct"	"50.24725"	"micron"	"direct"	"6.62075"	"micron"	"direct"	"0.78189989"	"dimensionless"	"direct"	"0.6852985"	"dimensionless"	"direct"	"0.62340401"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000093.xml"
"MCDS_S_0000000093.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.8222 0.5692"	"dimensionless"	"Unit Vector"	"direct"	"7.58 38.24 0.0"	"micron"	"direct"	"46.875"	"micron^2"	"direct"	"7.726"	"micron"	"direct"	"10.89475"	"micron"	"direct"	"6.055"	"micron"	"direct"	"34.74575"	"micron"	"direct"	"3.863"	"micron"	"direct"	"0.55577228"	"dimensionless"	"direct"	"0.48791904"	"dimensionless"	"direct"	"0.83133458"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000093.xml"
"MCDS_S_0000000093.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.933 -0.36"	"dimensionless"	"Unit Vector"	"direct"	"9.31 167.21 0.0"	"micron"	"direct"	"57.125"	"micron^2"	"direct"	"8.529"	"micron"	"direct"	"9.87025"	"micron"	"direct"	"7.515"	"micron"	"direct"	"31.74575"	"micron"	"direct"	"4.2645"	"micron"	"direct"	"0.76137889"	"dimensionless"	"direct"	"0.7123032"	"dimensionless"	"direct"	"0.64830717"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000093.xml"
"MCDS_S_0000000093.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.8601 -0.5101"	"dimensionless"	"Unit Vector"	"direct"	"8.95 123.27 0.0"	"micron"	"direct"	"25.5625"	"micron^2"	"direct"	"5.7055"	"micron"	"direct"	"11.8965"	"micron"	"direct"	"2.79875"	"micron"	"direct"	"25.7635"	"micron"	"direct"	"2.85275"	"micron"	"direct"	"0.23525827"	"dimensionless"	"direct"	"0.48395331"	"dimensionless"	"direct"	"0.97193289"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000093.xml"
