"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000272.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.9919 0.127"	"dimensionless"	"Unit Vector"	"direct"	"2.43 205.4 0.0"	"micron"	"direct"	"33.8125"	"micron^2"	"direct"	"6.562"	"micron"	"direct"	"8.38925"	"micron"	"direct"	"5.3895"	"micron"	"direct"	"23.5445"	"micron"	"direct"	"3.281"	"micron"	"direct"	"0.6424293"	"dimensionless"	"direct"	"0.76649302"	"dimensionless"	"direct"	"0.76634496"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000272.xml"
"MCDS_S_0000000272.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.9876 0.1569"	"dimensionless"	"Unit Vector"	"direct"	"2.82 109.42 0.0"	"micron"	"direct"	"66.8125"	"micron^2"	"direct"	"9.224"	"micron"	"direct"	"17.551"	"micron"	"direct"	"5.61425"	"micron"	"direct"	"47.256"	"micron"	"direct"	"4.612"	"micron"	"direct"	"0.31988206"	"dimensionless"	"direct"	"0.37597041"	"dimensionless"	"direct"	"0.94745737"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000272.xml"
"MCDS_S_0000000272.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.9656 0.2599"	"dimensionless"	"Unit Vector"	"direct"	"3.6 198.36 0.0"	"micron"	"direct"	"37.1875"	"micron^2"	"direct"	"6.8815"	"micron"	"direct"	"8.1645"	"micron"	"direct"	"6.19425"	"micron"	"direct"	"24.253"	"micron"	"direct"	"3.44075"	"micron"	"direct"	"0.75868087"	"dimensionless"	"direct"	"0.79446709"	"dimensionless"	"direct"	"0.65146246"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000272.xml"
"MCDS_S_0000000272.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.5769 -0.8168"	"dimensionless"	"Unit Vector"	"direct"	"2.97 338.46 0.0"	"micron"	"direct"	"20.0625"	"micron^2"	"direct"	"5.0545"	"micron"	"direct"	"6.124"	"micron"	"direct"	"4.263"	"micron"	"direct"	"16.94975"	"micron"	"direct"	"2.52725"	"micron"	"direct"	"0.69611365"	"dimensionless"	"direct"	"0.87754283"	"dimensionless"	"direct"	"0.7179316"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000272.xml"
"MCDS_S_0000000272.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.989 0.148"	"dimensionless"	"Unit Vector"	"direct"	"2.29 347.97 0.0"	"micron"	"direct"	"19.4375"	"micron^2"	"direct"	"4.9755"	"micron"	"direct"	"6.45125"	"micron"	"direct"	"4.0495"	"micron"	"direct"	"18.27825"	"micron"	"direct"	"2.48775"	"micron"	"direct"	"0.62770781"	"dimensionless"	"direct"	"0.73110717"	"dimensionless"	"direct"	"0.77844904"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000272.xml"
"MCDS_S_0000000272.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.9971 -0.076"	"dimensionless"	"Unit Vector"	"direct"	"2.61 421.35 0.0"	"micron"	"direct"	"26.5625"	"micron^2"	"direct"	"5.816"	"micron"	"direct"	"6.6535"	"micron"	"direct"	"5.26975"	"micron"	"direct"	"19.94975"	"micron"	"direct"	"2.908"	"micron"	"direct"	"0.79202675"	"dimensionless"	"direct"	"0.8386947"	"dimensionless"	"direct"	"0.61048638"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000272.xml"
"MCDS_S_0000000272.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.387 -0.9221"	"dimensionless"	"Unit Vector"	"direct"	"6.13 429.98 0.0"	"micron"	"direct"	"95.1875"	"micron^2"	"direct"	"11.01"	"micron"	"direct"	"12.92"	"micron"	"direct"	"11.09275"	"micron"	"direct"	"46.5135"	"micron"	"direct"	"5.505"	"micron"	"direct"	"0.85857198"	"dimensionless"	"direct"	"0.5528811"	"dimensionless"	"direct"	"0.51269304"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000272.xml"
"MCDS_S_0000000272.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.6187 0.7856"	"dimensionless"	"Unit Vector"	"direct"	"2.91 450.1 0.0"	"micron"	"direct"	"19.0625"	"micron^2"	"direct"	"4.927"	"micron"	"direct"	"6.22675"	"micron"	"direct"	"4.0715"	"micron"	"direct"	"17.59625"	"micron"	"direct"	"2.4635"	"micron"	"direct"	"0.65387241"	"dimensionless"	"direct"	"0.77365881"	"dimensionless"	"direct"	"0.75660484"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000272.xml"
"MCDS_S_0000000272.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.9746 0.2239"	"dimensionless"	"Unit Vector"	"direct"	"2.16 455.57 0.0"	"micron"	"direct"	"22.625"	"micron^2"	"direct"	"5.3675"	"micron"	"direct"	"7.34025"	"micron"	"direct"	"4.144"	"micron"	"direct"	"18.94975"	"micron"	"direct"	"2.68375"	"micron"	"direct"	"0.56455843"	"dimensionless"	"direct"	"0.79175622"	"dimensionless"	"direct"	"0.82539311"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000272.xml"
"MCDS_S_0000000272.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.093 0.9957"	"dimensionless"	"Unit Vector"	"direct"	"4.37 414.24 0.0"	"micron"	"direct"	"33.3125"	"micron^2"	"direct"	"6.5135"	"micron"	"direct"	"9.198"	"micron"	"direct"	"4.94675"	"micron"	"direct"	"25.40675"	"micron"	"direct"	"3.25675"	"micron"	"direct"	"0.53780713"	"dimensionless"	"direct"	"0.64851326"	"dimensionless"	"direct"	"0.8430679"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000272.xml"
