"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000325.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.3729 0.9279"	"dimensionless"	"Unit Vector"	"direct"	"2.43 2.02 0.0"	"micron"	"direct"	"14.375"	"micron^2"	"direct"	"4.2785"	"micron"	"direct"	"5.16075"	"micron"	"direct"	"3.7265"	"micron"	"direct"	"14.76775"	"micron"	"direct"	"2.13925"	"micron"	"direct"	"0.72208497"	"dimensionless"	"direct"	"0.82830266"	"dimensionless"	"direct"	"0.69180438"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000325.xml"
"MCDS_S_0000000325.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.8894 -0.4572"	"dimensionless"	"Unit Vector"	"direct"	"2.58 17.23 0.0"	"micron"	"direct"	"26.25"	"micron^2"	"direct"	"5.782"	"micron"	"direct"	"7.9255"	"micron"	"direct"	"5.14725"	"micron"	"direct"	"26.19975"	"micron"	"direct"	"2.891"	"micron"	"direct"	"0.64945429"	"dimensionless"	"direct"	"0.48055697"	"dimensionless"	"direct"	"0.76040063"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000325.xml"
"MCDS_S_0000000325.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.9993 0.037"	"dimensionless"	"Unit Vector"	"direct"	"1.28 39.95 0.0"	"micron"	"direct"	"14.5625"	"micron^2"	"direct"	"4.3065"	"micron"	"direct"	"9.03875"	"micron"	"direct"	"2.25475"	"micron"	"direct"	"20.398"	"micron"	"direct"	"2.15325"	"micron"	"direct"	"0.24945374"	"dimensionless"	"direct"	"0.4398156"	"dimensionless"	"direct"	"0.96838672"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000325.xml"
"MCDS_S_0000000325.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.9829 0.184"	"dimensionless"	"Unit Vector"	"direct"	"4.49 55.26 0.0"	"micron"	"direct"	"133.625"	"micron^2"	"direct"	"13.045"	"micron"	"direct"	"18.5025"	"micron"	"direct"	"10.125"	"micron"	"direct"	"54.73825"	"micron"	"direct"	"6.5225"	"micron"	"direct"	"0.54722335"	"dimensionless"	"direct"	"0.56042276"	"dimensionless"	"direct"	"0.83698662"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000325.xml"
"MCDS_S_0000000325.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.6141 -0.7892"	"dimensionless"	"Unit Vector"	"direct"	"2.31 104.05 0.0"	"micron"	"direct"	"13.125"	"micron^2"	"direct"	"4.0885"	"micron"	"direct"	"5.5815"	"micron"	"direct"	"3.2875"	"micron"	"direct"	"15.70875"	"micron"	"direct"	"2.04425"	"micron"	"direct"	"0.58899937"	"dimensionless"	"direct"	"0.66838381"	"dimensionless"	"direct"	"0.80813349"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000325.xml"
"MCDS_S_0000000325.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.9839 -0.179"	"dimensionless"	"Unit Vector"	"direct"	"1.94 118.69 0.0"	"micron"	"direct"	"14.6875"	"micron^2"	"direct"	"4.325"	"micron"	"direct"	"5.65725"	"micron"	"direct"	"3.655"	"micron"	"direct"	"16.5015"	"micron"	"direct"	"2.1625"	"micron"	"direct"	"0.64607362"	"dimensionless"	"direct"	"0.67781456"	"dimensionless"	"direct"	"0.7632751"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000325.xml"
"MCDS_S_0000000325.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.7131 0.7011"	"dimensionless"	"Unit Vector"	"direct"	"4.45 134.26 0.0"	"micron"	"direct"	"66.8125"	"micron^2"	"direct"	"9.224"	"micron"	"direct"	"10.76925"	"micron"	"direct"	"8.6025"	"micron"	"direct"	"39.08"	"micron"	"direct"	"4.612"	"micron"	"direct"	"0.79880214"	"dimensionless"	"direct"	"0.54974144"	"dimensionless"	"direct"	"0.60159383"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000325.xml"
"MCDS_S_0000000325.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.9888 -0.149"	"dimensionless"	"Unit Vector"	"direct"	"3.69 158.75 0.0"	"micron"	"direct"	"68.5"	"micron^2"	"direct"	"9.34"	"micron"	"direct"	"19.66725"	"micron"	"direct"	"4.9335"	"micron"	"direct"	"51.478"	"micron"	"direct"	"4.67"	"micron"	"direct"	"0.25084849"	"dimensionless"	"direct"	"0.32483073"	"dimensionless"	"direct"	"0.96802636"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000325.xml"
"MCDS_S_0000000325.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.8852 -0.4651"	"dimensionless"	"Unit Vector"	"direct"	"6.98 173.83 0.0"	"micron"	"direct"	"111.625"	"micron^2"	"direct"	"11.923"	"micron"	"direct"	"15.064"	"micron"	"direct"	"10.05675"	"micron"	"direct"	"55.39225"	"micron"	"direct"	"5.9615"	"micron"	"direct"	"0.66760157"	"dimensionless"	"direct"	"0.45716537"	"dimensionless"	"direct"	"0.74451874"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000325.xml"
"MCDS_S_0000000325.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.7469 0.6649"	"dimensionless"	"Unit Vector"	"direct"	"4.75 202.63 0.0"	"micron"	"direct"	"60.4375"	"micron^2"	"direct"	"8.773"	"micron"	"direct"	"14.0975"	"micron"	"direct"	"7.07425"	"micron"	"direct"	"46.046"	"micron"	"direct"	"4.3865"	"micron"	"direct"	"0.50180883"	"dimensionless"	"direct"	"0.35820574"	"dimensionless"	"direct"	"0.86497855"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000325.xml"
