"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000032.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.9949 0.101"	"dimensionless"	"Unit Vector"	"direct"	"2.92 3.83 0.0"	"micron"	"direct"	"35.8125"	"micron^2"	"direct"	"6.7535"	"micron"	"direct"	"8.101"	"micron"	"direct"	"5.87925"	"micron"	"direct"	"24.76775"	"micron"	"direct"	"3.37675"	"micron"	"direct"	"0.72574374"	"dimensionless"	"direct"	"0.73362039"	"dimensionless"	"direct"	"0.68796514"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000032.xml"
"MCDS_S_0000000032.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.9148 0.4039"	"dimensionless"	"Unit Vector"	"direct"	"2.4 18.34 0.0"	"micron"	"direct"	"26.8125"	"micron^2"	"direct"	"5.8435"	"micron"	"direct"	"8.757"	"micron"	"direct"	"5.07775"	"micron"	"direct"	"27.06225"	"micron"	"direct"	"2.92175"	"micron"	"direct"	"0.57985041"	"dimensionless"	"direct"	"0.46006519"	"dimensionless"	"direct"	"0.81472296"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000032.xml"
"MCDS_S_0000000032.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.4239 -0.9057"	"dimensionless"	"Unit Vector"	"direct"	"4.38 29.33 0.0"	"micron"	"direct"	"61.5"	"micron^2"	"direct"	"8.85"	"micron"	"direct"	"9.90375"	"micron"	"direct"	"8.798"	"micron"	"direct"	"38.6835"	"micron"	"direct"	"4.425"	"micron"	"direct"	"0.88835037"	"dimensionless"	"direct"	"0.51645615"	"dimensionless"	"direct"	"0.45916622"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000032.xml"
"MCDS_S_0000000032.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.8916 0.4528"	"dimensionless"	"Unit Vector"	"direct"	"3.18 37.64 0.0"	"micron"	"direct"	"38.75"	"micron^2"	"direct"	"7.025"	"micron"	"direct"	"8.8585"	"micron"	"direct"	"5.93225"	"micron"	"direct"	"29.2265"	"micron"	"direct"	"3.5125"	"micron"	"direct"	"0.66966755"	"dimensionless"	"direct"	"0.57006969"	"dimensionless"	"direct"	"0.74266101"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000032.xml"
"MCDS_S_0000000032.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.6623 0.7493"	"dimensionless"	"Unit Vector"	"direct"	"4.97 44.47 0.0"	"micron"	"direct"	"62.1875"	"micron^2"	"direct"	"8.899"	"micron"	"direct"	"11.4555"	"micron"	"direct"	"7.13375"	"micron"	"direct"	"34.0725"	"micron"	"direct"	"4.4495"	"micron"	"direct"	"0.6227358"	"dimensionless"	"direct"	"0.67313932"	"dimensionless"	"direct"	"0.78243218"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000032.xml"
"MCDS_S_0000000032.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.8506 0.5258"	"dimensionless"	"Unit Vector"	"direct"	"5.26 58.2 0.0"	"micron"	"direct"	"78.875"	"micron^2"	"direct"	"10.0225"	"micron"	"direct"	"13.827"	"micron"	"direct"	"7.599"	"micron"	"direct"	"44.63475"	"micron"	"direct"	"5.01125"	"micron"	"direct"	"0.54957691"	"dimensionless"	"direct"	"0.49751138"	"dimensionless"	"direct"	"0.83544312"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000032.xml"
"MCDS_S_0000000032.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.8793 0.4762"	"dimensionless"	"Unit Vector"	"direct"	"2.44 69.99 0.0"	"micron"	"direct"	"22.4375"	"micron^2"	"direct"	"5.3455"	"micron"	"direct"	"6.6385"	"micron"	"direct"	"4.87125"	"micron"	"direct"	"21.932"	"micron"	"direct"	"2.67275"	"micron"	"direct"	"0.73378775"	"dimensionless"	"direct"	"0.58617576"	"dimensionless"	"direct"	"0.67937878"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000032.xml"
"MCDS_S_0000000032.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.9969 -0.079"	"dimensionless"	"Unit Vector"	"direct"	"3.02 84.44 0.0"	"micron"	"direct"	"67.375"	"micron^2"	"direct"	"9.263"	"micron"	"direct"	"14.65075"	"micron"	"direct"	"6.14325"	"micron"	"direct"	"40.31225"	"micron"	"direct"	"4.6315"	"micron"	"direct"	"0.419313"	"dimensionless"	"direct"	"0.52099621"	"dimensionless"	"direct"	"0.90784173"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000032.xml"
"MCDS_S_0000000032.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.9093 -0.4161"	"dimensionless"	"Unit Vector"	"direct"	"3.5 94.09 0.0"	"micron"	"direct"	"37.5"	"micron^2"	"direct"	"6.9105"	"micron"	"direct"	"7.547"	"micron"	"direct"	"6.498"	"micron"	"direct"	"24.2605"	"micron"	"direct"	"3.45525"	"micron"	"direct"	"0.86100437"	"dimensionless"	"direct"	"0.80064803"	"dimensionless"	"direct"	"0.50859755"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000032.xml"
"MCDS_S_0000000032.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.9645 -0.2641"	"dimensionless"	"Unit Vector"	"direct"	"2.12 118.65 0.0"	"micron"	"direct"	"13.25"	"micron^2"	"direct"	"4.1075"	"micron"	"direct"	"5.9455"	"micron"	"direct"	"3.01125"	"micron"	"direct"	"15.364"	"micron"	"direct"	"2.05375"	"micron"	"direct"	"0.50647549"	"dimensionless"	"direct"	"0.70537026"	"dimensionless"	"direct"	"0.86225436"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000032.xml"
