"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000025.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.9978 -0.066"	"dimensionless"	"Unit Vector"	"direct"	"3.14 46.48 0.0"	"micron"	"direct"	"35.6875"	"micron^2"	"direct"	"6.7415"	"micron"	"direct"	"7.60525"	"micron"	"direct"	"6.083"	"micron"	"direct"	"23.5015"	"micron"	"direct"	"3.37075"	"micron"	"direct"	"0.79984221"	"dimensionless"	"direct"	"0.81196036"	"dimensionless"	"direct"	"0.60021032"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000025.xml"
"MCDS_S_0000000025.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.044 -0.999"	"dimensionless"	"Unit Vector"	"direct"	"6.14 54.3 0.0"	"micron"	"direct"	"59.0625"	"micron^2"	"direct"	"8.6725"	"micron"	"direct"	"10.76675"	"micron"	"direct"	"7.493"	"micron"	"direct"	"35.91725"	"micron"	"direct"	"4.33625"	"micron"	"direct"	"0.69593889"	"dimensionless"	"direct"	"0.57532803"	"dimensionless"	"direct"	"0.71810101"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000025.xml"
"MCDS_S_0000000025.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.091 0.9959"	"dimensionless"	"Unit Vector"	"direct"	"4.39 60.95 0.0"	"micron"	"direct"	"51.6875"	"micron^2"	"direct"	"8.113"	"micron"	"direct"	"9.51075"	"micron"	"direct"	"7.138"	"micron"	"direct"	"28.08875"	"micron"	"direct"	"4.0565"	"micron"	"direct"	"0.75051915"	"dimensionless"	"direct"	"0.82324777"	"dimensionless"	"direct"	"0.6608487"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000025.xml"
"MCDS_S_0000000025.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.9685 -0.2489"	"dimensionless"	"Unit Vector"	"direct"	"2.37 141.85 0.0"	"micron"	"direct"	"16.25"	"micron^2"	"direct"	"4.549"	"micron"	"direct"	"7.5435"	"micron"	"direct"	"2.9395"	"micron"	"direct"	"19.071"	"micron"	"direct"	"2.2745"	"micron"	"direct"	"0.38967323"	"dimensionless"	"direct"	"0.56145674"	"dimensionless"	"direct"	"0.92095319"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000025.xml"
"MCDS_S_0000000025.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.889 -0.458"	"dimensionless"	"Unit Vector"	"direct"	"3.81 361.51 0.0"	"micron"	"direct"	"49.5625"	"micron^2"	"direct"	"7.9445"	"micron"	"direct"	"13.284"	"micron"	"direct"	"5.09"	"micron"	"direct"	"36.0475"	"micron"	"direct"	"3.97225"	"micron"	"direct"	"0.38316772"	"dimensionless"	"direct"	"0.47930589"	"dimensionless"	"direct"	"0.92367879"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000025.xml"
"MCDS_S_0000000025.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.507 -0.862"	"dimensionless"	"Unit Vector"	"direct"	"4.78 95.26 0.0"	"micron"	"direct"	"41.625"	"micron^2"	"direct"	"7.2805"	"micron"	"direct"	"7.4715"	"micron"	"direct"	"7.26475"	"micron"	"direct"	"26.87275"	"micron"	"direct"	"3.64025"	"micron"	"direct"	"0.97232818"	"dimensionless"	"direct"	"0.72433569"	"dimensionless"	"direct"	"0.23361915"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000025.xml"
"MCDS_S_0000000025.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.9121 -0.41"	"dimensionless"	"Unit Vector"	"direct"	"5.29 39.64 0.0"	"micron"	"direct"	"30.5"	"micron^2"	"direct"	"6.2325"	"micron"	"direct"	"6.64925"	"micron"	"direct"	"6.23825"	"micron"	"direct"	"25.105"	"micron"	"direct"	"3.11625"	"micron"	"direct"	"0.93818852"	"dimensionless"	"direct"	"0.60811995"	"dimensionless"	"direct"	"0.3461247"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000025.xml"
"MCDS_S_0000000025.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.9085 0.4178"	"dimensionless"	"Unit Vector"	"direct"	"5.46 241.28 0.0"	"micron"	"direct"	"25.5"	"micron^2"	"direct"	"5.6985"	"micron"	"direct"	"14.50875"	"micron"	"direct"	"2.3115"	"micron"	"direct"	"31.0045"	"micron"	"direct"	"2.84925"	"micron"	"direct"	"0.15931765"	"dimensionless"	"direct"	"0.33335009"	"dimensionless"	"direct"	"0.98722737"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000025.xml"
"MCDS_S_0000000025.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.3039 0.9527"	"dimensionless"	"Unit Vector"	"direct"	"7.0 111.62 0.0"	"micron"	"direct"	"52.875"	"micron^2"	"direct"	"8.206"	"micron"	"direct"	"9.213"	"micron"	"direct"	"7.4665"	"micron"	"direct"	"29.6065"	"micron"	"direct"	"4.103"	"micron"	"direct"	"0.81043091"	"dimensionless"	"direct"	"0.7580295"	"dimensionless"	"direct"	"0.58583422"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000025.xml"
"MCDS_S_0000000025.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.135 -0.9908"	"dimensionless"	"Unit Vector"	"direct"	"10.45 85.39 0.0"	"micron"	"direct"	"55.9375"	"micron^2"	"direct"	"8.44"	"micron"	"direct"	"11.02475"	"micron"	"direct"	"6.904"	"micron"	"direct"	"34.16725"	"micron"	"direct"	"4.22"	"micron"	"direct"	"0.62622735"	"dimensionless"	"direct"	"0.60213361"	"dimensionless"	"direct"	"0.7796405"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000025.xml"
