"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000235.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.9842 0.177"	"dimensionless"	"Unit Vector"	"direct"	"1.75 90.27 0.0"	"micron"	"direct"	"12.625"	"micron^2"	"direct"	"4.0095"	"micron"	"direct"	"5.6215"	"micron"	"direct"	"3.0035"	"micron"	"direct"	"14.80325"	"micron"	"direct"	"2.00475"	"micron"	"direct"	"0.534288"	"dimensionless"	"direct"	"0.72398089"	"dimensionless"	"direct"	"0.84530251"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000235.xml"
"MCDS_S_0000000235.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.9501 -0.312"	"dimensionless"	"Unit Vector"	"direct"	"1.8 444.41 0.0"	"micron"	"direct"	"14.125"	"micron^2"	"direct"	"4.241"	"micron"	"direct"	"5.55775"	"micron"	"direct"	"3.4535"	"micron"	"direct"	"15.2175"	"micron"	"direct"	"2.1205"	"micron"	"direct"	"0.62138455"	"dimensionless"	"direct"	"0.76649919"	"dimensionless"	"direct"	"0.78350574"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000235.xml"
"MCDS_S_0000000235.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.047 -0.9989"	"dimensionless"	"Unit Vector"	"direct"	"3.73 450.35 0.0"	"micron"	"direct"	"42.3125"	"micron^2"	"direct"	"7.3405"	"micron"	"direct"	"8.1635"	"micron"	"direct"	"7.04375"	"micron"	"direct"	"27.1925"	"micron"	"direct"	"3.67025"	"micron"	"direct"	"0.86283457"	"dimensionless"	"direct"	"0.71908508"	"dimensionless"	"direct"	"0.50548641"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000235.xml"
"MCDS_S_0000000235.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.9495 -0.3138"	"dimensionless"	"Unit Vector"	"direct"	"4.17 82.08 0.0"	"micron"	"direct"	"66.1875"	"micron^2"	"direct"	"9.181"	"micron"	"direct"	"13.98625"	"micron"	"direct"	"6.774"	"micron"	"direct"	"43.73825"	"micron"	"direct"	"4.5905"	"micron"	"direct"	"0.48433283"	"dimensionless"	"direct"	"0.43477347"	"dimensionless"	"direct"	"0.87488383"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000235.xml"
"MCDS_S_0000000235.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.9949 -0.101"	"dimensionless"	"Unit Vector"	"direct"	"1.97 141.09 0.0"	"micron"	"direct"	"23.125"	"micron^2"	"direct"	"5.4265"	"micron"	"direct"	"8.3205"	"micron"	"direct"	"3.60475"	"micron"	"direct"	"19.65675"	"micron"	"direct"	"2.71325"	"micron"	"direct"	"0.43323719"	"dimensionless"	"direct"	"0.75208716"	"dimensionless"	"direct"	"0.90127995"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000235.xml"
"MCDS_S_0000000235.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.9989 -0.046"	"dimensionless"	"Unit Vector"	"direct"	"1.65 158.02 0.0"	"micron"	"direct"	"16.125"	"micron^2"	"direct"	"4.5315"	"micron"	"direct"	"10.0055"	"micron"	"direct"	"2.365"	"micron"	"direct"	"22.83"	"micron"	"direct"	"2.26575"	"micron"	"direct"	"0.23637"	"dimensionless"	"direct"	"0.38877449"	"dimensionless"	"direct"	"0.97166312"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000235.xml"
"MCDS_S_0000000235.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.6419 0.7668"	"dimensionless"	"Unit Vector"	"direct"	"2.88 167.05 0.0"	"micron"	"direct"	"16.375"	"micron^2"	"direct"	"4.5665"	"micron"	"direct"	"7.31575"	"micron"	"direct"	"3.35125"	"micron"	"direct"	"20.1585"	"micron"	"direct"	"2.28325"	"micron"	"direct"	"0.458087"	"dimensionless"	"direct"	"0.5063779"	"dimensionless"	"direct"	"0.88890736"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000235.xml"
"MCDS_S_0000000235.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.9934 0.115"	"dimensionless"	"Unit Vector"	"direct"	"1.8 401.32 0.0"	"micron"	"direct"	"13.0625"	"micron^2"	"direct"	"4.0785"	"micron"	"direct"	"5.624"	"micron"	"direct"	"3.08875"	"micron"	"direct"	"14.63175"	"micron"	"direct"	"2.03925"	"micron"	"direct"	"0.54920875"	"dimensionless"	"direct"	"0.76673206"	"dimensionless"	"direct"	"0.8356852"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000235.xml"
"MCDS_S_0000000235.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.5231 -0.8522"	"dimensionless"	"Unit Vector"	"direct"	"4.44 438.12 0.0"	"micron"	"direct"	"38.0"	"micron^2"	"direct"	"6.9565"	"micron"	"direct"	"8.85425"	"micron"	"direct"	"5.57975"	"micron"	"direct"	"24.77075"	"micron"	"direct"	"3.47825"	"micron"	"direct"	"0.6301776"	"dimensionless"	"direct"	"0.77824287"	"dimensionless"	"direct"	"0.77645103"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000235.xml"
"MCDS_S_0000000235.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.8832 0.4691"	"dimensionless"	"Unit Vector"	"direct"	"2.71 67.94 0.0"	"micron"	"direct"	"14.0625"	"micron^2"	"direct"	"4.232"	"micron"	"direct"	"7.32525"	"micron"	"direct"	"2.522"	"micron"	"direct"	"17.37275"	"micron"	"direct"	"2.116"	"micron"	"direct"	"0.34428859"	"dimensionless"	"direct"	"0.58551127"	"dimensionless"	"direct"	"0.93886387"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000235.xml"
"MCDS_S_0000000235.0.10"	"Geometrical Property Characterization"	"individual"	"nucleus"	"10"	"0.581 0.8139"	"dimensionless"	"Unit Vector"	"direct"	"5.16 302.91 0.0"	"micron"	"direct"	"41.5625"	"micron^2"	"direct"	"7.275"	"micron"	"direct"	"9.5455"	"micron"	"direct"	"5.685"	"micron"	"direct"	"25.728"	"micron"	"direct"	"3.6375"	"micron"	"direct"	"0.59556859"	"dimensionless"	"direct"	"0.78904082"	"dimensionless"	"direct"	"0.80330446"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000235.xml"
"MCDS_S_0000000235.0.11"	"Geometrical Property Characterization"	"individual"	"nucleus"	"11"	"0.9457 -0.3249"	"dimensionless"	"Unit Vector"	"direct"	"3.16 412.35 0.0"	"micron"	"direct"	"33.3125"	"micron^2"	"direct"	"6.5135"	"micron"	"direct"	"8.22425"	"micron"	"direct"	"5.2055"	"micron"	"direct"	"22.071"	"micron"	"direct"	"3.25675"	"micron"	"direct"	"0.63294525"	"dimensionless"	"direct"	"0.85935591"	"dimensionless"	"direct"	"0.77419656"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000235.xml"
"MCDS_S_0000000235.0.12"	"Geometrical Property Characterization"	"individual"	"nucleus"	"12"	"0.5669 0.8238"	"dimensionless"	"Unit Vector"	"direct"	"4.43 196.69 0.0"	"micron"	"direct"	"32.25"	"micron^2"	"direct"	"6.4085"	"micron"	"direct"	"7.6045"	"micron"	"direct"	"5.795"	"micron"	"direct"	"24.16725"	"micron"	"direct"	"3.20425"	"micron"	"direct"	"0.76204879"	"dimensionless"	"direct"	"0.69388119"	"dimensionless"	"direct"	"0.64751961"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000235.xml"
"MCDS_S_0000000235.0.13"	"Geometrical Property Characterization"	"individual"	"nucleus"	"13"	"0.8729 0.4879"	"dimensionless"	"Unit Vector"	"direct"	"3.32 333.25 0.0"	"micron"	"direct"	"21.8125"	"micron^2"	"direct"	"5.2705"	"micron"	"direct"	"5.875"	"micron"	"direct"	"4.79425"	"micron"	"direct"	"17.69975"	"micron"	"direct"	"2.63525"	"micron"	"direct"	"0.81604255"	"dimensionless"	"direct"	"0.87494558"	"dimensionless"	"direct"	"0.57799183"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000235.xml"
"MCDS_S_0000000235.0.14"	"Geometrical Property Characterization"	"individual"	"nucleus"	"14"	"0.7686 -0.6397"	"dimensionless"	"Unit Vector"	"direct"	"5.1 231.46 0.0"	"micron"	"direct"	"43.375"	"micron^2"	"direct"	"7.432"	"micron"	"direct"	"8.8115"	"micron"	"direct"	"6.286"	"micron"	"direct"	"24.52075"	"micron"	"direct"	"3.716"	"micron"	"direct"	"0.71338592"	"dimensionless"	"direct"	"0.90652932"	"dimensionless"	"direct"	"0.70077139"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000235.xml"
"MCDS_S_0000000235.0.15"	"Geometrical Property Characterization"	"individual"	"nucleus"	"15"	"0.9 0.436"	"dimensionless"	"Unit Vector"	"direct"	"5.49 56.63 0.0"	"micron"	"direct"	"61.1875"	"micron^2"	"direct"	"8.8275"	"micron"	"direct"	"15.44575"	"micron"	"direct"	"5.40375"	"micron"	"direct"	"38.84925"	"micron"	"direct"	"4.41375"	"micron"	"direct"	"0.34985352"	"dimensionless"	"direct"	"0.50945672"	"dimensionless"	"direct"	"0.93680442"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000235.xml"
"MCDS_S_0000000235.0.16"	"Geometrical Property Characterization"	"individual"	"nucleus"	"16"	"0.5792 0.8152"	"dimensionless"	"Unit Vector"	"direct"	"5.64 43.08 0.0"	"micron"	"direct"	"29.5"	"micron^2"	"direct"	"6.129"	"micron"	"direct"	"8.0215"	"micron"	"direct"	"5.031"	"micron"	"direct"	"24.6065"	"micron"	"direct"	"3.0645"	"micron"	"direct"	"0.62718943"	"dimensionless"	"direct"	"0.61225479"	"dimensionless"	"direct"	"0.77886675"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000235.xml"
"MCDS_S_0000000235.0.17"	"Geometrical Property Characterization"	"individual"	"nucleus"	"17"	"0.8768 0.4809"	"dimensionless"	"Unit Vector"	"direct"	"4.27 147.45 0.0"	"micron"	"direct"	"12.5625"	"micron^2"	"direct"	"4.0"	"micron"	"direct"	"4.33325"	"micron"	"direct"	"3.74275"	"micron"	"direct"	"13.0105"	"micron"	"direct"	"2.0"	"micron"	"direct"	"0.86372815"	"dimensionless"	"direct"	"0.93260548"	"dimensionless"	"direct"	"0.50395802"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000235.xml"
"MCDS_S_0000000235.0.18"	"Geometrical Property Characterization"	"individual"	"nucleus"	"18"	"0.6231 0.7821"	"dimensionless"	"Unit Vector"	"direct"	"6.78 321.8 0.0"	"micron"	"direct"	"38.75"	"micron^2"	"direct"	"7.025"	"micron"	"direct"	"10.63325"	"micron"	"direct"	"4.967"	"micron"	"direct"	"26.728"	"micron"	"direct"	"3.5125"	"micron"	"direct"	"0.46711965"	"dimensionless"	"direct"	"0.68162992"	"dimensionless"	"direct"	"0.88419412"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000235.xml"
