"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000198.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.9341 -0.357"	"dimensionless"	"Unit Vector"	"direct"	"1.71 263.09 0.0"	"micron"	"direct"	"16.5"	"micron^2"	"direct"	"4.584"	"micron"	"direct"	"5.06775"	"micron"	"direct"	"4.551"	"micron"	"direct"	"16.74275"	"micron"	"direct"	"2.292"	"micron"	"direct"	"0.89803167"	"dimensionless"	"direct"	"0.73967378"	"dimensionless"	"direct"	"0.43993081"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000198.xml"
"MCDS_S_0000000198.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.9993 -0.037"	"dimensionless"	"Unit Vector"	"direct"	"1.05 270.23 0.0"	"micron"	"direct"	"19.1875"	"micron^2"	"direct"	"4.943"	"micron"	"direct"	"9.128"	"micron"	"direct"	"2.8285"	"micron"	"direct"	"20.44975"	"micron"	"direct"	"2.4715"	"micron"	"direct"	"0.30987073"	"dimensionless"	"direct"	"0.57657028"	"dimensionless"	"direct"	"0.9507787"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000198.xml"
"MCDS_S_0000000198.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.147 0.9891"	"dimensionless"	"Unit Vector"	"direct"	"3.01 166.53 0.0"	"micron"	"direct"	"15.8125"	"micron^2"	"direct"	"4.4875"	"micron"	"direct"	"5.1565"	"micron"	"direct"	"4.5305"	"micron"	"direct"	"17.58"	"micron"	"direct"	"2.24375"	"micron"	"direct"	"0.87859983"	"dimensionless"	"direct"	"0.64294328"	"dimensionless"	"direct"	"0.47755874"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000198.xml"
"MCDS_S_0000000198.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.269 -0.9631"	"dimensionless"	"Unit Vector"	"direct"	"3.88 190.44 0.0"	"micron"	"direct"	"21.0625"	"micron^2"	"direct"	"5.179"	"micron"	"direct"	"6.692"	"micron"	"direct"	"4.1235"	"micron"	"direct"	"17.98525"	"micron"	"direct"	"2.5895"	"micron"	"direct"	"0.6161835"	"dimensionless"	"direct"	"0.81825153"	"dimensionless"	"direct"	"0.78760262"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000198.xml"
"MCDS_S_0000000198.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.189 -0.982"	"dimensionless"	"Unit Vector"	"direct"	"8.02 283.38 0.0"	"micron"	"direct"	"48.6875"	"micron^2"	"direct"	"7.874"	"micron"	"direct"	"10.99525"	"micron"	"direct"	"5.71925"	"micron"	"direct"	"28.16725"	"micron"	"direct"	"3.937"	"micron"	"direct"	"0.52015643"	"dimensionless"	"direct"	"0.77114925"	"dimensionless"	"direct"	"0.85407101"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000198.xml"
"MCDS_S_0000000198.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.9537 -0.3009"	"dimensionless"	"Unit Vector"	"direct"	"5.66 296.47 0.0"	"micron"	"direct"	"19.3125"	"micron^2"	"direct"	"4.959"	"micron"	"direct"	"5.53925"	"micron"	"direct"	"4.475"	"micron"	"direct"	"16.27825"	"micron"	"direct"	"2.4795"	"micron"	"direct"	"0.8078711"	"dimensionless"	"direct"	"0.9158681"	"dimensionless"	"direct"	"0.58935921"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000198.xml"
"MCDS_S_0000000198.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.089 -0.996"	"dimensionless"	"Unit Vector"	"direct"	"7.6 263.87 0.0"	"micron"	"direct"	"17.1875"	"micron^2"	"direct"	"4.6785"	"micron"	"direct"	"6.998"	"micron"	"direct"	"3.339"	"micron"	"direct"	"18.30325"	"micron"	"direct"	"2.33925"	"micron"	"direct"	"0.47713632"	"dimensionless"	"direct"	"0.64471259"	"dimensionless"	"direct"	"0.87882929"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000198.xml"
"MCDS_S_0000000198.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.8038 0.5949"	"dimensionless"	"Unit Vector"	"direct"	"8.83 213.11 0.0"	"micron"	"direct"	"27.625"	"micron^2"	"direct"	"5.9315"	"micron"	"direct"	"8.245"	"micron"	"direct"	"4.50075"	"micron"	"direct"	"21.46025"	"micron"	"direct"	"2.96575"	"micron"	"direct"	"0.54587629"	"dimensionless"	"direct"	"0.75377651"	"dimensionless"	"direct"	"0.83786579"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000198.xml"
"MCDS_S_0000000198.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.927 0.375"	"dimensionless"	"Unit Vector"	"direct"	"8.64 158.54 0.0"	"micron"	"direct"	"15.125"	"micron^2"	"direct"	"4.389"	"micron"	"direct"	"5.79575"	"micron"	"direct"	"4.04275"	"micron"	"direct"	"17.13175"	"micron"	"direct"	"2.1945"	"micron"	"direct"	"0.69753699"	"dimensionless"	"direct"	"0.64759247"	"dimensionless"	"direct"	"0.71654878"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000198.xml"
"MCDS_S_0000000198.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.092 -0.9958"	"dimensionless"	"Unit Vector"	"direct"	"15.63 263.67 0.0"	"micron"	"direct"	"24.125"	"micron^2"	"direct"	"5.543"	"micron"	"direct"	"9.76825"	"micron"	"direct"	"3.60575"	"micron"	"direct"	"25.33875"	"micron"	"direct"	"2.7715"	"micron"	"direct"	"0.36912958"	"dimensionless"	"direct"	"0.47217916"	"dimensionless"	"direct"	"0.92937794"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000198.xml"
