"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000043.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"1.0 0.004"	"dimensionless"	"Unit Vector"	"direct"	"3.22 28.69 0.0"	"micron"	"direct"	"57.9375"	"micron^2"	"direct"	"8.5895"	"micron"	"direct"	"10.4455"	"micron"	"direct"	"7.24725"	"micron"	"direct"	"30.02075"	"micron"	"direct"	"4.29475"	"micron"	"direct"	"0.69381552"	"dimensionless"	"direct"	"0.80784221"	"dimensionless"	"direct"	"0.72015278"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000043.xml"
"MCDS_S_0000000043.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.9963 -0.086"	"dimensionless"	"Unit Vector"	"direct"	"3.86 88.77 0.0"	"micron"	"direct"	"67.625"	"micron^2"	"direct"	"9.28"	"micron"	"direct"	"11.476"	"micron"	"direct"	"7.61775"	"micron"	"direct"	"33.935"	"micron"	"direct"	"4.64"	"micron"	"direct"	"0.66379836"	"dimensionless"	"direct"	"0.73794065"	"dimensionless"	"direct"	"0.74791158"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000043.xml"
"MCDS_S_0000000043.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.4031 -0.9152"	"dimensionless"	"Unit Vector"	"direct"	"6.32 106.69 0.0"	"micron"	"direct"	"106.0625"	"micron^2"	"direct"	"11.622"	"micron"	"direct"	"15.7295"	"micron"	"direct"	"9.927"	"micron"	"direct"	"57.35975"	"micron"	"direct"	"5.811"	"micron"	"direct"	"0.63110716"	"dimensionless"	"direct"	"0.40509532"	"dimensionless"	"direct"	"0.77569566"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000043.xml"
"MCDS_S_0000000043.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.9074 0.4202"	"dimensionless"	"Unit Vector"	"direct"	"3.32 159.78 0.0"	"micron"	"direct"	"25.4375"	"micron^2"	"direct"	"5.6915"	"micron"	"direct"	"6.733"	"micron"	"direct"	"5.303"	"micron"	"direct"	"21.81375"	"micron"	"direct"	"2.84575"	"micron"	"direct"	"0.78761325"	"dimensionless"	"direct"	"0.67177468"	"dimensionless"	"direct"	"0.61616992"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000043.xml"
"MCDS_S_0000000043.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.9595 0.2818"	"dimensionless"	"Unit Vector"	"direct"	"1.74 164.95 0.0"	"micron"	"direct"	"18.5"	"micron^2"	"direct"	"4.854"	"micron"	"direct"	"6.72475"	"micron"	"direct"	"4.13775"	"micron"	"direct"	"18.571"	"micron"	"direct"	"2.427"	"micron"	"direct"	"0.61530168"	"dimensionless"	"direct"	"0.67407933"	"dimensionless"	"direct"	"0.78829172"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000043.xml"
"MCDS_S_0000000043.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.9874 -0.1581"	"dimensionless"	"Unit Vector"	"direct"	"2.56 185.06 0.0"	"micron"	"direct"	"27.0625"	"micron^2"	"direct"	"5.8705"	"micron"	"direct"	"7.76475"	"micron"	"direct"	"4.7715"	"micron"	"direct"	"24.6155"	"micron"	"direct"	"2.93525"	"micron"	"direct"	"0.61450787"	"dimensionless"	"direct"	"0.5612553"	"dimensionless"	"direct"	"0.78891069"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000043.xml"
"MCDS_S_0000000043.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.8722 -0.4891"	"dimensionless"	"Unit Vector"	"direct"	"3.67 201.64 0.0"	"micron"	"direct"	"55.3125"	"micron^2"	"direct"	"8.393"	"micron"	"direct"	"9.94275"	"micron"	"direct"	"7.8765"	"micron"	"direct"	"41.7205"	"micron"	"direct"	"4.1965"	"micron"	"direct"	"0.79218526"	"dimensionless"	"direct"	"0.39933203"	"dimensionless"	"direct"	"0.61028068"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000043.xml"
"MCDS_S_0000000043.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.8344 -0.5512"	"dimensionless"	"Unit Vector"	"direct"	"4.31 295.09 0.0"	"micron"	"direct"	"58.375"	"micron^2"	"direct"	"8.622"	"micron"	"direct"	"10.0345"	"micron"	"direct"	"7.75"	"micron"	"direct"	"37.583"	"micron"	"direct"	"4.311"	"micron"	"direct"	"0.77233544"	"dimensionless"	"direct"	"0.51934251"	"dimensionless"	"direct"	"0.6352149"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000043.xml"
"MCDS_S_0000000043.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.9567 0.2909"	"dimensionless"	"Unit Vector"	"direct"	"1.78 309.94 0.0"	"micron"	"direct"	"19.6875"	"micron^2"	"direct"	"5.007"	"micron"	"direct"	"7.33725"	"micron"	"direct"	"4.29625"	"micron"	"direct"	"25.4335"	"micron"	"direct"	"2.5035"	"micron"	"direct"	"0.58553954"	"dimensionless"	"direct"	"0.3824619"	"dimensionless"	"direct"	"0.81064385"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000043.xml"
"MCDS_S_0000000043.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.1639 0.9865"	"dimensionless"	"Unit Vector"	"direct"	"6.8 357.02 0.0"	"micron"	"direct"	"70.25"	"micron^2"	"direct"	"9.4585"	"micron"	"direct"	"12.3285"	"micron"	"direct"	"7.49375"	"micron"	"direct"	"37.91875"	"micron"	"direct"	"4.72925"	"micron"	"direct"	"0.60783956"	"dimensionless"	"direct"	"0.61397144"	"dimensionless"	"direct"	"0.79405987"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000043.xml"
