"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000035.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.9866 0.1629"	"dimensionless"	"Unit Vector"	"direct"	"1.63 4.59 0.0"	"micron"	"direct"	"19.0"	"micron^2"	"direct"	"4.919"	"micron"	"direct"	"9.44225"	"micron"	"direct"	"3.2905"	"micron"	"direct"	"25.49275"	"micron"	"direct"	"2.4595"	"micron"	"direct"	"0.34848685"	"dimensionless"	"direct"	"0.36739233"	"dimensionless"	"direct"	"0.93731367"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000035.xml"
"MCDS_S_0000000035.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.856 -0.517"	"dimensionless"	"Unit Vector"	"direct"	"5.06 26.85 0.0"	"micron"	"direct"	"85.125"	"micron^2"	"direct"	"10.412"	"micron"	"direct"	"13.13125"	"micron"	"direct"	"9.03525"	"micron"	"direct"	"43.876"	"micron"	"direct"	"5.206"	"micron"	"direct"	"0.68807235"	"dimensionless"	"direct"	"0.55566486"	"dimensionless"	"direct"	"0.72564209"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000035.xml"
"MCDS_S_0000000035.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.9739 0.227"	"dimensionless"	"Unit Vector"	"direct"	"2.03 35.93 0.0"	"micron"	"direct"	"23.5625"	"micron^2"	"direct"	"5.478"	"micron"	"direct"	"8.7615"	"micron"	"direct"	"3.6015"	"micron"	"direct"	"22.105"	"micron"	"direct"	"2.739"	"micron"	"direct"	"0.41105975"	"dimensionless"	"direct"	"0.6059687"	"dimensionless"	"direct"	"0.9116084"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000035.xml"
"MCDS_S_0000000035.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.9978 -0.066"	"dimensionless"	"Unit Vector"	"direct"	"1.66 54.58 0.0"	"micron"	"direct"	"13.5"	"micron^2"	"direct"	"4.1465"	"micron"	"direct"	"6.57275"	"micron"	"direct"	"3.626"	"micron"	"direct"	"19.966"	"micron"	"direct"	"2.07325"	"micron"	"direct"	"0.55167167"	"dimensionless"	"direct"	"0.42556068"	"dimensionless"	"direct"	"0.83406137"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000035.xml"
"MCDS_S_0000000035.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.7389 -0.6739"	"dimensionless"	"Unit Vector"	"direct"	"4.31 73.63 0.0"	"micron"	"direct"	"57.625"	"micron^2"	"direct"	"8.5665"	"micron"	"direct"	"11.77"	"micron"	"direct"	"7.165"	"micron"	"direct"	"40.95125"	"micron"	"direct"	"4.28325"	"micron"	"direct"	"0.60875106"	"dimensionless"	"direct"	"0.43180382"	"dimensionless"	"direct"	"0.7933613"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000035.xml"
"MCDS_S_0000000035.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.881 -0.473"	"dimensionless"	"Unit Vector"	"direct"	"2.99 80.83 0.0"	"micron"	"direct"	"32.0625"	"micron^2"	"direct"	"6.39"	"micron"	"direct"	"9.273"	"micron"	"direct"	"4.51425"	"micron"	"direct"	"24.23525"	"micron"	"direct"	"3.195"	"micron"	"direct"	"0.48681656"	"dimensionless"	"direct"	"0.68598124"	"dimensionless"	"direct"	"0.87350423"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000035.xml"
"MCDS_S_0000000035.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.9597 0.2809"	"dimensionless"	"Unit Vector"	"direct"	"2.87 110.91 0.0"	"micron"	"direct"	"57.4375"	"micron^2"	"direct"	"8.5525"	"micron"	"direct"	"16.94725"	"micron"	"direct"	"5.496"	"micron"	"direct"	"44.762"	"micron"	"direct"	"4.27625"	"micron"	"direct"	"0.3243004"	"dimensionless"	"direct"	"0.36023543"	"dimensionless"	"direct"	"0.94595415"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000035.xml"
"MCDS_S_0000000035.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.9983 -0.059"	"dimensionless"	"Unit Vector"	"direct"	"2.27 132.37 0.0"	"micron"	"direct"	"47.5"	"micron^2"	"direct"	"7.7775"	"micron"	"direct"	"14.131"	"micron"	"direct"	"5.173"	"micron"	"direct"	"38.4765"	"micron"	"direct"	"3.88875"	"micron"	"direct"	"0.36607459"	"dimensionless"	"direct"	"0.40319242"	"dimensionless"	"direct"	"0.93058551"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000035.xml"
"MCDS_S_0000000035.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.9846 0.1749"	"dimensionless"	"Unit Vector"	"direct"	"2.51 161.15 0.0"	"micron"	"direct"	"30.9375"	"micron^2"	"direct"	"6.277"	"micron"	"direct"	"8.36775"	"micron"	"direct"	"4.84625"	"micron"	"direct"	"22.13175"	"micron"	"direct"	"3.1385"	"micron"	"direct"	"0.57915808"	"dimensionless"	"direct"	"0.79371314"	"dimensionless"	"direct"	"0.81521526"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000035.xml"
"MCDS_S_0000000035.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.5538 0.8327"	"dimensionless"	"Unit Vector"	"direct"	"3.65 170.76 0.0"	"micron"	"direct"	"29.6875"	"micron^2"	"direct"	"6.1485"	"micron"	"direct"	"8.61225"	"micron"	"direct"	"4.52375"	"micron"	"direct"	"23.33875"	"micron"	"direct"	"3.07425"	"micron"	"direct"	"0.52526924"	"dimensionless"	"direct"	"0.6849018"	"dimensionless"	"direct"	"0.85093609"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000035.xml"
