"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000085.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.9947 -0.103"	"dimensionless"	"Unit Vector"	"direct"	"2.41 19.02 0.0"	"micron"	"direct"	"29.3125"	"micron^2"	"direct"	"6.1095"	"micron"	"direct"	"7.94575"	"micron"	"direct"	"4.8685"	"micron"	"direct"	"21.9335"	"micron"	"direct"	"3.05475"	"micron"	"direct"	"0.61271749"	"dimensionless"	"direct"	"0.76567919"	"dimensionless"	"direct"	"0.79030202"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000085.xml"
"MCDS_S_0000000085.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.9404 0.3401"	"dimensionless"	"Unit Vector"	"direct"	"2.23 248.98 0.0"	"micron"	"direct"	"29.0625"	"micron^2"	"direct"	"6.0835"	"micron"	"direct"	"8.81675"	"micron"	"direct"	"4.65025"	"micron"	"direct"	"23.6925"	"micron"	"direct"	"3.04175"	"micron"	"direct"	"0.52743358"	"dimensionless"	"direct"	"0.65061048"	"dimensionless"	"direct"	"0.84959627"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000085.xml"
"MCDS_S_0000000085.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.9816 -0.1909"	"dimensionless"	"Unit Vector"	"direct"	"2.11 288.51 0.0"	"micron"	"direct"	"33.375"	"micron^2"	"direct"	"6.5195"	"micron"	"direct"	"11.90525"	"micron"	"direct"	"4.8405"	"micron"	"direct"	"33.1925"	"micron"	"direct"	"3.25975"	"micron"	"direct"	"0.40658533"	"dimensionless"	"direct"	"0.38067224"	"dimensionless"	"direct"	"0.91361281"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000085.xml"
"MCDS_S_0000000085.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.9946 -0.104"	"dimensionless"	"Unit Vector"	"direct"	"2.51 43.28 0.0"	"micron"	"direct"	"48.4375"	"micron^2"	"direct"	"7.854"	"micron"	"direct"	"13.31675"	"micron"	"direct"	"4.82975"	"micron"	"direct"	"31.796"	"micron"	"direct"	"3.927"	"micron"	"direct"	"0.36268234"	"dimensionless"	"direct"	"0.60206947"	"dimensionless"	"direct"	"0.93191283"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000085.xml"
"MCDS_S_0000000085.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.9112 -0.4121"	"dimensionless"	"Unit Vector"	"direct"	"4.4 86.38 0.0"	"micron"	"direct"	"53.4375"	"micron^2"	"direct"	"8.2495"	"micron"	"direct"	"9.5745"	"micron"	"direct"	"7.66075"	"micron"	"direct"	"35.6955"	"micron"	"direct"	"4.12475"	"micron"	"direct"	"0.80012011"	"dimensionless"	"direct"	"0.52702238"	"dimensionless"	"direct"	"0.59983982"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000085.xml"
"MCDS_S_0000000085.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.4809 0.8768"	"dimensionless"	"Unit Vector"	"direct"	"4.54 116.81 0.0"	"micron"	"direct"	"27.75"	"micron^2"	"direct"	"5.9445"	"micron"	"direct"	"11.37375"	"micron"	"direct"	"3.38375"	"micron"	"direct"	"26.435"	"micron"	"direct"	"2.97225"	"micron"	"direct"	"0.29750522"	"dimensionless"	"direct"	"0.49901571"	"dimensionless"	"direct"	"0.95472019"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000085.xml"
"MCDS_S_0000000085.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.9411 0.338"	"dimensionless"	"Unit Vector"	"direct"	"2.91 129.89 0.0"	"micron"	"direct"	"28.4375"	"micron^2"	"direct"	"6.018"	"micron"	"direct"	"13.11625"	"micron"	"direct"	"2.8825"	"micron"	"direct"	"30.728"	"micron"	"direct"	"3.009"	"micron"	"direct"	"0.21976556"	"dimensionless"	"direct"	"0.37847107"	"dimensionless"	"direct"	"0.97555271"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000085.xml"
"MCDS_S_0000000085.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.9837 0.1799"	"dimensionless"	"Unit Vector"	"direct"	"2.15 225.4 0.0"	"micron"	"direct"	"31.375"	"micron^2"	"direct"	"6.321"	"micron"	"direct"	"12.6105"	"micron"	"direct"	"4.1985"	"micron"	"direct"	"33.92625"	"micron"	"direct"	"3.1605"	"micron"	"direct"	"0.33293684"	"dimensionless"	"direct"	"0.34254835"	"dimensionless"	"direct"	"0.94294913"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000085.xml"
"MCDS_S_0000000085.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.9985 0.054"	"dimensionless"	"Unit Vector"	"direct"	"1.49 240.79 0.0"	"micron"	"direct"	"15.625"	"micron^2"	"direct"	"4.4605"	"micron"	"direct"	"7.673"	"micron"	"direct"	"2.95375"	"micron"	"direct"	"18.7265"	"micron"	"direct"	"2.23025"	"micron"	"direct"	"0.38495373"	"dimensionless"	"direct"	"0.55990798"	"dimensionless"	"direct"	"0.92293587"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000085.xml"
"MCDS_S_0000000085.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.9447 0.3279"	"dimensionless"	"Unit Vector"	"direct"	"2.24 301.34 0.0"	"micron"	"direct"	"14.875"	"micron^2"	"direct"	"4.3525"	"micron"	"direct"	"5.226"	"micron"	"direct"	"3.68175"	"micron"	"direct"	"14.5355"	"micron"	"direct"	"2.17625"	"micron"	"direct"	"0.70450631"	"dimensionless"	"direct"	"0.88472212"	"dimensionless"	"direct"	"0.70969772"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000085.xml"
"MCDS_S_0000000085.0.10"	"Geometrical Property Characterization"	"individual"	"nucleus"	"10"	"0.676 -0.7369"	"dimensionless"	"Unit Vector"	"direct"	"3.15 307.02 0.0"	"micron"	"direct"	"26.6875"	"micron^2"	"direct"	"5.83"	"micron"	"direct"	"7.47275"	"micron"	"direct"	"4.7175"	"micron"	"direct"	"21.071"	"micron"	"direct"	"2.915"	"micron"	"direct"	"0.6312937"	"dimensionless"	"direct"	"0.75534866"	"dimensionless"	"direct"	"0.77554385"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000085.xml"
"MCDS_S_0000000085.0.11"	"Geometrical Property Characterization"	"individual"	"nucleus"	"11"	"0.1971 0.9804"	"dimensionless"	"Unit Vector"	"direct"	"8.37 159.45 0.0"	"micron"	"direct"	"117.5625"	"micron^2"	"direct"	"12.2355"	"micron"	"direct"	"19.03975"	"micron"	"direct"	"8.7845"	"micron"	"direct"	"52.06675"	"micron"	"direct"	"6.11775"	"micron"	"direct"	"0.46137686"	"dimensionless"	"direct"	"0.54495136"	"dimensionless"	"direct"	"0.88720426"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000085.xml"
"MCDS_S_0000000085.0.12"	"Geometrical Property Characterization"	"individual"	"nucleus"	"12"	"0.696 -0.718"	"dimensionless"	"Unit Vector"	"direct"	"4.51 296.39 0.0"	"micron"	"direct"	"36.75"	"micron^2"	"direct"	"6.841"	"micron"	"direct"	"8.79525"	"micron"	"direct"	"6.0075"	"micron"	"direct"	"30.3565"	"micron"	"direct"	"3.4205"	"micron"	"direct"	"0.68303914"	"dimensionless"	"direct"	"0.50114547"	"dimensionless"	"direct"	"0.73038177"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000085.xml"
"MCDS_S_0000000085.0.13"	"Geometrical Property Characterization"	"individual"	"nucleus"	"13"	"0.8222 0.5692"	"dimensionless"	"Unit Vector"	"direct"	"5.74 218.53 0.0"	"micron"	"direct"	"37.1875"	"micron^2"	"direct"	"6.8815"	"micron"	"direct"	"9.314"	"micron"	"direct"	"6.396"	"micron"	"direct"	"29.7635"	"micron"	"direct"	"3.44075"	"micron"	"direct"	"0.68670818"	"dimensionless"	"direct"	"0.5275199"	"dimensionless"	"direct"	"0.7269332"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000085.xml"
