"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000176.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.987 0.161"	"dimensionless"	"Unit Vector"	"direct"	"1.97 328.91 0.0"	"micron"	"direct"	"23.9375"	"micron^2"	"direct"	"5.521"	"micron"	"direct"	"9.109"	"micron"	"direct"	"3.9"	"micron"	"direct"	"25.38175"	"micron"	"direct"	"2.7605"	"micron"	"direct"	"0.42814799"	"dimensionless"	"direct"	"0.46692328"	"dimensionless"	"direct"	"0.90370864"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000176.xml"
"MCDS_S_0000000176.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.8852 -0.4651"	"dimensionless"	"Unit Vector"	"direct"	"2.92 390.22 0.0"	"micron"	"direct"	"15.5625"	"micron^2"	"direct"	"4.452"	"micron"	"direct"	"10.615"	"micron"	"direct"	"2.0405"	"micron"	"direct"	"22.62425"	"micron"	"direct"	"2.226"	"micron"	"direct"	"0.19222798"	"dimensionless"	"direct"	"0.38206816"	"dimensionless"	"direct"	"0.9813503"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000176.xml"
"MCDS_S_0000000176.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.9672 0.2541"	"dimensionless"	"Unit Vector"	"direct"	"5.3 337.07 0.0"	"micron"	"direct"	"42.4375"	"micron^2"	"direct"	"7.3515"	"micron"	"direct"	"8.21575"	"micron"	"direct"	"6.92025"	"micron"	"direct"	"29.0815"	"micron"	"direct"	"3.67575"	"micron"	"direct"	"0.84231507"	"dimensionless"	"direct"	"0.63055946"	"dimensionless"	"direct"	"0.53898546"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000176.xml"
"MCDS_S_0000000176.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.9238 -0.3829"	"dimensionless"	"Unit Vector"	"direct"	"4.92 409.39 0.0"	"micron"	"direct"	"16.0"	"micron^2"	"direct"	"4.514"	"micron"	"direct"	"11.7735"	"micron"	"direct"	"1.91125"	"micron"	"direct"	"24.52075"	"micron"	"direct"	"2.257"	"micron"	"direct"	"0.1623349"	"dimensionless"	"direct"	"0.33439698"	"dimensionless"	"direct"	"0.98673572"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000176.xml"
"MCDS_S_0000000176.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.5312 -0.8473"	"dimensionless"	"Unit Vector"	"direct"	"7.87 320.57 0.0"	"micron"	"direct"	"64.3125"	"micron^2"	"direct"	"9.05"	"micron"	"direct"	"9.60825"	"micron"	"direct"	"8.6565"	"micron"	"direct"	"31.435"	"micron"	"direct"	"4.525"	"micron"	"direct"	"0.9009445"	"dimensionless"	"direct"	"0.81785879"	"dimensionless"	"direct"	"0.43393433"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000176.xml"
"MCDS_S_0000000176.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.087 0.9962"	"dimensionless"	"Unit Vector"	"direct"	"7.56 349.04 0.0"	"micron"	"direct"	"58.0625"	"micron^2"	"direct"	"8.599"	"micron"	"direct"	"9.05925"	"micron"	"direct"	"8.342"	"micron"	"direct"	"29.253"	"micron"	"direct"	"4.2995"	"micron"	"direct"	"0.92082678"	"dimensionless"	"direct"	"0.85263817"	"dimensionless"	"direct"	"0.38997185"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000176.xml"
"MCDS_S_0000000176.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.9626 -0.2709"	"dimensionless"	"Unit Vector"	"direct"	"7.38 466.57 0.0"	"micron"	"direct"	"12.75"	"micron^2"	"direct"	"4.0295"	"micron"	"direct"	"5.20675"	"micron"	"direct"	"3.21925"	"micron"	"direct"	"14.0355"	"micron"	"direct"	"2.01475"	"micron"	"direct"	"0.61828396"	"dimensionless"	"direct"	"0.81332528"	"dimensionless"	"direct"	"0.7859548"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000176.xml"
"MCDS_S_0000000176.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.9932 -0.116"	"dimensionless"	"Unit Vector"	"direct"	"9.73 389.05 0.0"	"micron"	"direct"	"30.5"	"micron^2"	"direct"	"6.2325"	"micron"	"direct"	"14.34975"	"micron"	"direct"	"2.91275"	"micron"	"direct"	"30.8995"	"micron"	"direct"	"3.11625"	"micron"	"direct"	"0.20298263"	"dimensionless"	"direct"	"0.4014272"	"dimensionless"	"direct"	"0.97918234"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000176.xml"
"MCDS_S_0000000176.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.2629 0.9648"	"dimensionless"	"Unit Vector"	"direct"	"15.42 365.05 0.0"	"micron"	"direct"	"121.375"	"micron^2"	"direct"	"12.4325"	"micron"	"direct"	"13.96725"	"micron"	"direct"	"11.462"	"micron"	"direct"	"48.1525"	"micron"	"direct"	"6.21625"	"micron"	"direct"	"0.82063398"	"dimensionless"	"direct"	"0.65781145"	"dimensionless"	"direct"	"0.57145417"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000176.xml"
"MCDS_S_0000000176.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.6203 -0.7844"	"dimensionless"	"Unit Vector"	"direct"	"11.85 467.87 0.0"	"micron"	"direct"	"21.625"	"micron^2"	"direct"	"5.248"	"micron"	"direct"	"7.84575"	"micron"	"direct"	"4.461"	"micron"	"direct"	"23.70125"	"micron"	"direct"	"2.624"	"micron"	"direct"	"0.56858809"	"dimensionless"	"direct"	"0.48375278"	"dimensionless"	"direct"	"0.82262238"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000176.xml"
