"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000145.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.8461 -0.5331"	"dimensionless"	"Unit Vector"	"direct"	"4.61 61.78 0.0"	"micron"	"direct"	"71.25"	"micron^2"	"direct"	"9.5255"	"micron"	"direct"	"11.50125"	"micron"	"direct"	"7.9525"	"micron"	"direct"	"32.53125"	"micron"	"direct"	"4.76275"	"micron"	"direct"	"0.69144658"	"dimensionless"	"direct"	"0.84604455"	"dimensionless"	"direct"	"0.72242759"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000145.xml"
"MCDS_S_0000000145.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.8608 -0.5089"	"dimensionless"	"Unit Vector"	"direct"	"4.53 88.75 0.0"	"micron"	"direct"	"84.1875"	"micron^2"	"direct"	"10.3545"	"micron"	"direct"	"15.94925"	"micron"	"direct"	"7.08875"	"micron"	"direct"	"44.515"	"micron"	"direct"	"5.17725"	"micron"	"direct"	"0.44445664"	"dimensionless"	"direct"	"0.53388132"	"dimensionless"	"direct"	"0.89580037"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000145.xml"
"MCDS_S_0000000145.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.1439 0.9896"	"dimensionless"	"Unit Vector"	"direct"	"3.7 287.16 0.0"	"micron"	"direct"	"35.625"	"micron^2"	"direct"	"6.7355"	"micron"	"direct"	"7.673"	"micron"	"direct"	"6.019"	"micron"	"direct"	"22.364"	"micron"	"direct"	"3.36775"	"micron"	"direct"	"0.78443894"	"dimensionless"	"direct"	"0.89508807"	"dimensionless"	"direct"	"0.62020605"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000145.xml"
"MCDS_S_0000000145.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"1.0 0.007"	"dimensionless"	"Unit Vector"	"direct"	"1.7 363.74 0.0"	"micron"	"direct"	"21.25"	"micron^2"	"direct"	"5.202"	"micron"	"direct"	"7.3925"	"micron"	"direct"	"3.79925"	"micron"	"direct"	"18.2175"	"micron"	"direct"	"2.601"	"micron"	"direct"	"0.51393304"	"dimensionless"	"direct"	"0.80462078"	"dimensionless"	"direct"	"0.8578303"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000145.xml"
"MCDS_S_0000000145.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.9988 0.048"	"dimensionless"	"Unit Vector"	"direct"	"1.88 49.94 0.0"	"micron"	"direct"	"18.625"	"micron^2"	"direct"	"4.87"	"micron"	"direct"	"6.8265"	"micron"	"direct"	"3.6045"	"micron"	"direct"	"17.2175"	"micron"	"direct"	"2.435"	"micron"	"direct"	"0.52801582"	"dimensionless"	"direct"	"0.78952514"	"dimensionless"	"direct"	"0.84923453"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000145.xml"
"MCDS_S_0000000145.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.999 0.044"	"dimensionless"	"Unit Vector"	"direct"	"1.59 75.55 0.0"	"micron"	"direct"	"13.0"	"micron^2"	"direct"	"4.069"	"micron"	"direct"	"6.05425"	"micron"	"direct"	"2.951"	"micron"	"direct"	"14.864"	"micron"	"direct"	"2.0345"	"micron"	"direct"	"0.48742619"	"dimensionless"	"direct"	"0.73940405"	"dimensionless"	"direct"	"0.87316419"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000145.xml"
"MCDS_S_0000000145.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.9653 -0.2611"	"dimensionless"	"Unit Vector"	"direct"	"2.58 115.17 0.0"	"micron"	"direct"	"34.9375"	"micron^2"	"direct"	"6.67"	"micron"	"direct"	"9.62625"	"micron"	"direct"	"4.8625"	"micron"	"direct"	"25.6405"	"micron"	"direct"	"3.335"	"micron"	"direct"	"0.5051292"	"dimensionless"	"direct"	"0.66780353"	"dimensionless"	"direct"	"0.86304373"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000145.xml"
"MCDS_S_0000000145.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.9998 0.02"	"dimensionless"	"Unit Vector"	"direct"	"1.9 142.72 0.0"	"micron"	"direct"	"14.5"	"micron^2"	"direct"	"4.297"	"micron"	"direct"	"5.179"	"micron"	"direct"	"3.804"	"micron"	"direct"	"14.7175"	"micron"	"direct"	"2.1485"	"micron"	"direct"	"0.73450473"	"dimensionless"	"direct"	"0.84122036"	"dimensionless"	"direct"	"0.67860357"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000145.xml"
"MCDS_S_0000000145.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.125 -0.9922"	"dimensionless"	"Unit Vector"	"direct"	"3.69 197.75 0.0"	"micron"	"direct"	"30.875"	"micron^2"	"direct"	"6.2705"	"micron"	"direct"	"7.27725"	"micron"	"direct"	"5.54225"	"micron"	"direct"	"22.3905"	"micron"	"direct"	"3.13525"	"micron"	"direct"	"0.76158576"	"dimensionless"	"direct"	"0.77390784"	"dimensionless"	"direct"	"0.64806414"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000145.xml"
"MCDS_S_0000000145.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.9964 0.085"	"dimensionless"	"Unit Vector"	"direct"	"1.82 380.61 0.0"	"micron"	"direct"	"20.875"	"micron^2"	"direct"	"5.156"	"micron"	"direct"	"7.935"	"micron"	"direct"	"3.5615"	"micron"	"direct"	"19.364"	"micron"	"direct"	"2.578"	"micron"	"direct"	"0.44883428"	"dimensionless"	"direct"	"0.6995942"	"dimensionless"	"direct"	"0.89361501"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000145.xml"
