"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000024.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.9977 0.068"	"dimensionless"	"Unit Vector"	"direct"	"2.48 15.52 0.0"	"micron"	"direct"	"49.5625"	"micron^2"	"direct"	"7.9445"	"micron"	"direct"	"13.72425"	"micron"	"direct"	"5.06"	"micron"	"direct"	"37.24425"	"micron"	"direct"	"3.97225"	"micron"	"direct"	"0.36869046"	"dimensionless"	"direct"	"0.4489982"	"dimensionless"	"direct"	"0.92955223"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000024.xml"
"MCDS_S_0000000024.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.9946 -0.104"	"dimensionless"	"Unit Vector"	"direct"	"1.33 82.51 0.0"	"micron"	"direct"	"15.75"	"micron^2"	"direct"	"4.4785"	"micron"	"direct"	"10.56225"	"micron"	"direct"	"2.5765"	"micron"	"direct"	"23.5015"	"micron"	"direct"	"2.23925"	"micron"	"direct"	"0.24393477"	"dimensionless"	"direct"	"0.35834327"	"dimensionless"	"direct"	"0.96979164"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000024.xml"
"MCDS_S_0000000024.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.129 0.9917"	"dimensionless"	"Unit Vector"	"direct"	"5.95 93.36 0.0"	"micron"	"direct"	"73.5625"	"micron^2"	"direct"	"9.679"	"micron"	"direct"	"10.75275"	"micron"	"direct"	"9.262"	"micron"	"direct"	"36.02075"	"micron"	"direct"	"4.8395"	"micron"	"direct"	"0.86136105"	"dimensionless"	"direct"	"0.71246058"	"dimensionless"	"direct"	"0.50799325"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000024.xml"
"MCDS_S_0000000024.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.8733 0.4872"	"dimensionless"	"Unit Vector"	"direct"	"2.78 146.22 0.0"	"micron"	"direct"	"23.5"	"micron^2"	"direct"	"5.4705"	"micron"	"direct"	"7.44625"	"micron"	"direct"	"4.40325"	"micron"	"direct"	"24.105"	"micron"	"direct"	"2.73525"	"micron"	"direct"	"0.59133792"	"dimensionless"	"direct"	"0.5082337"	"dimensionless"	"direct"	"0.80642387"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000024.xml"
"MCDS_S_0000000024.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.2861 -0.9582"	"dimensionless"	"Unit Vector"	"direct"	"2.64 170.38 0.0"	"micron"	"direct"	"15.6875"	"micron^2"	"direct"	"4.4695"	"micron"	"direct"	"5.4825"	"micron"	"direct"	"3.823"	"micron"	"direct"	"15.59625"	"micron"	"direct"	"2.23475"	"micron"	"direct"	"0.69730962"	"dimensionless"	"direct"	"0.8104444"	"dimensionless"	"direct"	"0.71677004"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000024.xml"
"MCDS_S_0000000024.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.9997 0.023"	"dimensionless"	"Unit Vector"	"direct"	"1.59 179.82 0.0"	"micron"	"direct"	"14.75"	"micron^2"	"direct"	"4.334"	"micron"	"direct"	"6.643"	"micron"	"direct"	"3.221"	"micron"	"direct"	"17.5015"	"micron"	"direct"	"2.167"	"micron"	"direct"	"0.48487129"	"dimensionless"	"direct"	"0.6051337"	"dimensionless"	"direct"	"0.87458552"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000024.xml"
"MCDS_S_0000000024.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.1921 0.9814"	"dimensionless"	"Unit Vector"	"direct"	"5.06 205.17 0.0"	"micron"	"direct"	"23.8125"	"micron^2"	"direct"	"5.507"	"micron"	"direct"	"5.58875"	"micron"	"direct"	"5.4565"	"micron"	"direct"	"18.3995"	"micron"	"direct"	"2.7535"	"micron"	"direct"	"0.97633639"	"dimensionless"	"direct"	"0.88389935"	"dimensionless"	"direct"	"0.21625738"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000024.xml"
"MCDS_S_0000000024.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.011 0.9999"	"dimensionless"	"Unit Vector"	"direct"	"8.55 151.39 0.0"	"micron"	"direct"	"39.6875"	"micron^2"	"direct"	"7.109"	"micron"	"direct"	"8.12475"	"micron"	"direct"	"6.5545"	"micron"	"direct"	"29.296"	"micron"	"direct"	"3.5545"	"micron"	"direct"	"0.80673251"	"dimensionless"	"direct"	"0.58109475"	"dimensionless"	"direct"	"0.59091679"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000024.xml"
"MCDS_S_0000000024.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.8194 -0.5733"	"dimensionless"	"Unit Vector"	"direct"	"8.27 15.04 0.0"	"micron"	"direct"	"30.875"	"micron^2"	"direct"	"6.2705"	"micron"	"direct"	"6.66175"	"micron"	"direct"	"6.112"	"micron"	"direct"	"22.2605"	"micron"	"direct"	"3.13525"	"micron"	"direct"	"0.91747664"	"dimensionless"	"direct"	"0.78297339"	"dimensionless"	"direct"	"0.39778966"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000024.xml"
"MCDS_S_0000000024.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.091 0.9959"	"dimensionless"	"Unit Vector"	"direct"	"11.64 8.42 0.0"	"micron"	"direct"	"74.25"	"micron^2"	"direct"	"9.724"	"micron"	"direct"	"11.78575"	"micron"	"direct"	"8.85325"	"micron"	"direct"	"39.0815"	"micron"	"direct"	"4.862"	"micron"	"direct"	"0.75118257"	"dimensionless"	"direct"	"0.61089121"	"dimensionless"	"direct"	"0.6600945"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000024.xml"
