"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000069.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.9907 0.136"	"dimensionless"	"Unit Vector"	"direct"	"1.46 39.33 0.0"	"micron"	"direct"	"31.125"	"micron^2"	"direct"	"6.296"	"micron"	"direct"	"11.32225"	"micron"	"direct"	"4.04475"	"micron"	"direct"	"27.76925"	"micron"	"direct"	"3.148"	"micron"	"direct"	"0.35723906"	"dimensionless"	"direct"	"0.50721364"	"dimensionless"	"direct"	"0.93401298"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000069.xml"
"MCDS_S_0000000069.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.4239 0.9057"	"dimensionless"	"Unit Vector"	"direct"	"7.04 9.03 0.0"	"micron"	"direct"	"41.625"	"micron^2"	"direct"	"7.2805"	"micron"	"direct"	"9.62125"	"micron"	"direct"	"5.80225"	"micron"	"direct"	"26.617"	"micron"	"direct"	"3.64025"	"micron"	"direct"	"0.60306613"	"dimensionless"	"direct"	"0.73832216"	"dimensionless"	"direct"	"0.7976912"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000069.xml"
"MCDS_S_0000000069.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.5839 -0.8118"	"dimensionless"	"Unit Vector"	"direct"	"4.44 86.53 0.0"	"micron"	"direct"	"15.1875"	"micron^2"	"direct"	"4.398"	"micron"	"direct"	"5.8505"	"micron"	"direct"	"3.33425"	"micron"	"direct"	"15.37275"	"micron"	"direct"	"2.199"	"micron"	"direct"	"0.56990855"	"dimensionless"	"direct"	"0.80759389"	"dimensionless"	"direct"	"0.82170812"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000069.xml"
"MCDS_S_0000000069.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.8751 0.484"	"dimensionless"	"Unit Vector"	"direct"	"7.93 51.53 0.0"	"micron"	"direct"	"63.875"	"micron^2"	"direct"	"9.019"	"micron"	"direct"	"10.0905"	"micron"	"direct"	"8.17175"	"micron"	"direct"	"30.435"	"micron"	"direct"	"4.5095"	"micron"	"direct"	"0.80984589"	"dimensionless"	"direct"	"0.86655107"	"dimensionless"	"direct"	"0.58664267"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000069.xml"
"MCDS_S_0000000069.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.092 0.9958"	"dimensionless"	"Unit Vector"	"direct"	"10.06 41.59 0.0"	"micron"	"direct"	"29.0625"	"micron^2"	"direct"	"6.0835"	"micron"	"direct"	"7.5795"	"micron"	"direct"	"5.0245"	"micron"	"direct"	"22.1925"	"micron"	"direct"	"3.04175"	"micron"	"direct"	"0.66290652"	"dimensionless"	"direct"	"0.74153282"	"dimensionless"	"direct"	"0.74870217"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000069.xml"
"MCDS_S_0000000069.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.7408 -0.6718"	"dimensionless"	"Unit Vector"	"direct"	"11.15 70.9 0.0"	"micron"	"direct"	"15.0625"	"micron^2"	"direct"	"4.3795"	"micron"	"direct"	"9.20475"	"micron"	"direct"	"2.17925"	"micron"	"direct"	"19.0815"	"micron"	"direct"	"2.18975"	"micron"	"direct"	"0.23675276"	"dimensionless"	"direct"	"0.51985461"	"dimensionless"	"direct"	"0.97156993"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000069.xml"
"MCDS_S_0000000069.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.408 0.913"	"dimensionless"	"Unit Vector"	"direct"	"13.88 16.6 0.0"	"micron"	"direct"	"71.375"	"micron^2"	"direct"	"9.534"	"micron"	"direct"	"11.85375"	"micron"	"direct"	"8.61875"	"micron"	"direct"	"41.85975"	"micron"	"direct"	"4.767"	"micron"	"direct"	"0.72709058"	"dimensionless"	"direct"	"0.51187359"	"dimensionless"	"direct"	"0.68654154"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000069.xml"
"MCDS_S_0000000069.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.9891 -0.147"	"dimensionless"	"Unit Vector"	"direct"	"15.24 27.1 0.0"	"micron"	"direct"	"110.375"	"micron^2"	"direct"	"11.856"	"micron"	"direct"	"17.1475"	"micron"	"direct"	"10.46175"	"micron"	"direct"	"54.64525"	"micron"	"direct"	"5.928"	"micron"	"direct"	"0.61010351"	"dimensionless"	"direct"	"0.46448933"	"dimensionless"	"direct"	"0.79232172"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000069.xml"
"MCDS_S_0000000069.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.136 0.9907"	"dimensionless"	"Unit Vector"	"direct"	"13.95 2.79 0.0"	"micron"	"direct"	"32.0625"	"micron^2"	"direct"	"6.39"	"micron"	"direct"	"8.31675"	"micron"	"direct"	"4.9915"	"micron"	"direct"	"22.59775"	"micron"	"direct"	"3.195"	"micron"	"direct"	"0.60017435"	"dimensionless"	"direct"	"0.78899972"	"dimensionless"	"direct"	"0.79986921"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000069.xml"
"MCDS_S_0000000069.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.8371 0.5471"	"dimensionless"	"Unit Vector"	"direct"	"13.4 60.44 0.0"	"micron"	"direct"	"35.9375"	"micron^2"	"direct"	"6.765"	"micron"	"direct"	"10.302"	"micron"	"direct"	"4.51175"	"micron"	"direct"	"25.0815"	"micron"	"direct"	"3.3825"	"micron"	"direct"	"0.43794894"	"dimensionless"	"direct"	"0.71787812"	"dimensionless"	"direct"	"0.89899985"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000069.xml"
