"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000263.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.6281 -0.7781"	"dimensionless"	"Unit Vector"	"direct"	"3.05 148.99 0.0"	"micron"	"direct"	"17.75"	"micron^2"	"direct"	"4.7545"	"micron"	"direct"	"8.8865"	"micron"	"direct"	"2.6205"	"micron"	"direct"	"19.935"	"micron"	"direct"	"2.37725"	"micron"	"direct"	"0.2948855"	"dimensionless"	"direct"	"0.56127506"	"dimensionless"	"direct"	"0.9555326"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000263.xml"
"MCDS_S_0000000263.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.9552 0.2961"	"dimensionless"	"Unit Vector"	"direct"	"2.09 163.82 0.0"	"micron"	"direct"	"29.0625"	"micron^2"	"direct"	"6.0835"	"micron"	"direct"	"9.874"	"micron"	"direct"	"3.95675"	"micron"	"direct"	"24.6065"	"micron"	"direct"	"3.04175"	"micron"	"direct"	"0.40072412"	"dimensionless"	"direct"	"0.60317474"	"dimensionless"	"direct"	"0.91619876"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000263.xml"
"MCDS_S_0000000263.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.9917 0.129"	"dimensionless"	"Unit Vector"	"direct"	"1.81 180.83 0.0"	"micron"	"direct"	"23.75"	"micron^2"	"direct"	"5.4995"	"micron"	"direct"	"7.2825"	"micron"	"direct"	"4.35325"	"micron"	"direct"	"19.74275"	"micron"	"direct"	"2.74975"	"micron"	"direct"	"0.59776862"	"dimensionless"	"direct"	"0.76569919"	"dimensionless"	"direct"	"0.80166868"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000263.xml"
"MCDS_S_0000000263.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.6091 0.7931"	"dimensionless"	"Unit Vector"	"direct"	"3.2 36.37 0.0"	"micron"	"direct"	"40.875"	"micron^2"	"direct"	"7.215"	"micron"	"direct"	"8.46675"	"micron"	"direct"	"7.38525"	"micron"	"direct"	"28.64225"	"micron"	"direct"	"3.6075"	"micron"	"direct"	"0.87226504"	"dimensionless"	"direct"	"0.62611393"	"dimensionless"	"direct"	"0.48903344"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000263.xml"
"MCDS_S_0000000263.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.5331 -0.8461"	"dimensionless"	"Unit Vector"	"direct"	"2.49 98.61 0.0"	"micron"	"direct"	"24.3125"	"micron^2"	"direct"	"5.5645"	"micron"	"direct"	"5.9685"	"micron"	"direct"	"5.491"	"micron"	"direct"	"18.9245"	"micron"	"direct"	"2.78225"	"micron"	"direct"	"0.91999665"	"dimensionless"	"direct"	"0.85308176"	"dimensionless"	"direct"	"0.39192622"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000263.xml"
"MCDS_S_0000000263.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.7278 0.6858"	"dimensionless"	"Unit Vector"	"direct"	"2.62 105.08 0.0"	"micron"	"direct"	"23.5"	"micron^2"	"direct"	"5.4705"	"micron"	"direct"	"5.983"	"micron"	"direct"	"5.0885"	"micron"	"direct"	"18.15675"	"micron"	"direct"	"2.73525"	"micron"	"direct"	"0.85049306"	"dimensionless"	"direct"	"0.89578028"	"dimensionless"	"direct"	"0.52598626"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000263.xml"
"MCDS_S_0000000263.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.9854 0.1701"	"dimensionless"	"Unit Vector"	"direct"	"2.65 112.83 0.0"	"micron"	"direct"	"49.375"	"micron^2"	"direct"	"7.9295"	"micron"	"direct"	"12.1085"	"micron"	"direct"	"6.19125"	"micron"	"direct"	"35.262"	"micron"	"direct"	"3.96475"	"micron"	"direct"	"0.51131437"	"dimensionless"	"direct"	"0.49900292"	"dimensionless"	"direct"	"0.85939375"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000263.xml"
"MCDS_S_0000000263.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.6739 0.7389"	"dimensionless"	"Unit Vector"	"direct"	"4.41 172.9 0.0"	"micron"	"direct"	"65.4375"	"micron^2"	"direct"	"9.1285"	"micron"	"direct"	"10.95775"	"micron"	"direct"	"7.9505"	"micron"	"direct"	"33.16725"	"micron"	"direct"	"4.56425"	"micron"	"direct"	"0.72555954"	"dimensionless"	"direct"	"0.74751108"	"dimensionless"	"direct"	"0.6881594"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000263.xml"
"MCDS_S_0000000263.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.297 0.9549"	"dimensionless"	"Unit Vector"	"direct"	"2.99 1.38 0.0"	"micron"	"direct"	"17.4375"	"micron^2"	"direct"	"4.7125"	"micron"	"direct"	"7.0755"	"micron"	"direct"	"3.49925"	"micron"	"direct"	"17.74275"	"micron"	"direct"	"2.35625"	"micron"	"direct"	"0.49455869"	"dimensionless"	"direct"	"0.69606888"	"dimensionless"	"direct"	"0.86914424"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000263.xml"
"MCDS_S_0000000263.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.147 -0.9891"	"dimensionless"	"Unit Vector"	"direct"	"5.83 29.67 0.0"	"micron"	"direct"	"50.8125"	"micron^2"	"direct"	"8.044"	"micron"	"direct"	"11.17"	"micron"	"direct"	"5.88125"	"micron"	"direct"	"29.728"	"micron"	"direct"	"4.022"	"micron"	"direct"	"0.52652193"	"dimensionless"	"direct"	"0.72251862"	"dimensionless"	"direct"	"0.85016155"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000263.xml"
