"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000228.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.9948 0.102"	"dimensionless"	"Unit Vector"	"direct"	"2.42 121.1 0.0"	"micron"	"direct"	"33.1875"	"micron^2"	"direct"	"6.501"	"micron"	"direct"	"9.48975"	"micron"	"direct"	"4.607"	"micron"	"direct"	"24.13175"	"micron"	"direct"	"3.2505"	"micron"	"direct"	"0.48547117"	"dimensionless"	"direct"	"0.71615457"	"dimensionless"	"direct"	"0.87425268"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000228.xml"
"MCDS_S_0000000228.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.9976 0.069"	"dimensionless"	"Unit Vector"	"direct"	"2.61 165.19 0.0"	"micron"	"direct"	"26.9375"	"micron^2"	"direct"	"5.857"	"micron"	"direct"	"7.0545"	"micron"	"direct"	"5.0725"	"micron"	"direct"	"20.63175"	"micron"	"direct"	"2.9285"	"micron"	"direct"	"0.71904458"	"dimensionless"	"direct"	"0.79523414"	"dimensionless"	"direct"	"0.69496395"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000228.xml"
"MCDS_S_0000000228.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.6723 -0.7403"	"dimensionless"	"Unit Vector"	"direct"	"4.82 10.71 0.0"	"micron"	"direct"	"49.5625"	"micron^2"	"direct"	"7.9445"	"micron"	"direct"	"9.1885"	"micron"	"direct"	"6.92475"	"micron"	"direct"	"27.14225"	"micron"	"direct"	"3.97225"	"micron"	"direct"	"0.75363226"	"dimensionless"	"direct"	"0.84541778"	"dimensionless"	"direct"	"0.6572963"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000228.xml"
"MCDS_S_0000000228.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.4022 -0.9155"	"dimensionless"	"Unit Vector"	"direct"	"5.45 149.63 0.0"	"micron"	"direct"	"48.6875"	"micron^2"	"direct"	"7.874"	"micron"	"direct"	"8.7125"	"micron"	"direct"	"7.16225"	"micron"	"direct"	"26.1065"	"micron"	"direct"	"3.937"	"micron"	"direct"	"0.822066"	"dimensionless"	"direct"	"0.89769754"	"dimensionless"	"direct"	"0.56939222"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000228.xml"
"MCDS_S_0000000228.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.9217 0.3879"	"dimensionless"	"Unit Vector"	"direct"	"3.85 175.17 0.0"	"micron"	"direct"	"27.8125"	"micron^2"	"direct"	"5.9515"	"micron"	"direct"	"6.85875"	"micron"	"direct"	"5.19125"	"micron"	"direct"	"19.48525"	"micron"	"direct"	"2.97575"	"micron"	"direct"	"0.7568799"	"dimensionless"	"direct"	"0.92052996"	"dimensionless"	"direct"	"0.65355399"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000228.xml"
"MCDS_S_0000000228.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.9937 -0.112"	"dimensionless"	"Unit Vector"	"direct"	"5.3 87.08 0.0"	"micron"	"direct"	"79.8125"	"micron^2"	"direct"	"10.0815"	"micron"	"direct"	"13.6825"	"micron"	"direct"	"7.5045"	"micron"	"direct"	"36.117"	"micron"	"direct"	"5.04075"	"micron"	"direct"	"0.54847433"	"dimensionless"	"direct"	"0.76887801"	"dimensionless"	"direct"	"0.83616739"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000228.xml"
"MCDS_S_0000000228.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.65 0.76"	"dimensionless"	"Unit Vector"	"direct"	"8.86 22.15 0.0"	"micron"	"direct"	"54.875"	"micron^2"	"direct"	"8.3595"	"micron"	"direct"	"8.56575"	"micron"	"direct"	"8.26975"	"micron"	"direct"	"28.046"	"micron"	"direct"	"4.17975"	"micron"	"direct"	"0.96544377"	"dimensionless"	"direct"	"0.8766829"	"dimensionless"	"direct"	"0.26061144"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000228.xml"
"MCDS_S_0000000228.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.6353 -0.7723"	"dimensionless"	"Unit Vector"	"direct"	"8.67 115.12 0.0"	"micron"	"direct"	"32.9375"	"micron^2"	"direct"	"6.4765"	"micron"	"direct"	"6.981"	"micron"	"direct"	"6.086"	"micron"	"direct"	"21.753"	"micron"	"direct"	"3.23825"	"micron"	"direct"	"0.87179487"	"dimensionless"	"direct"	"0.87470614"	"dimensionless"	"direct"	"0.48987111"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000228.xml"
"MCDS_S_0000000228.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.9954 -0.096"	"dimensionless"	"Unit Vector"	"direct"	"8.81 72.87 0.0"	"micron"	"direct"	"20.4375"	"micron^2"	"direct"	"5.1015"	"micron"	"direct"	"7.2265"	"micron"	"direct"	"3.7795"	"micron"	"direct"	"19.27825"	"micron"	"direct"	"2.55075"	"micron"	"direct"	"0.5230056"	"dimensionless"	"direct"	"0.69103878"	"dimensionless"	"direct"	"0.85232924"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000228.xml"
"MCDS_S_0000000228.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.9963 -0.086"	"dimensionless"	"Unit Vector"	"direct"	"9.96 159.8 0.0"	"micron"	"direct"	"44.375"	"micron^2"	"direct"	"7.5175"	"micron"	"direct"	"9.3065"	"micron"	"direct"	"6.09875"	"micron"	"direct"	"25.31375"	"micron"	"direct"	"3.75875"	"micron"	"direct"	"0.65532155"	"dimensionless"	"direct"	"0.87023242"	"dimensionless"	"direct"	"0.75535003"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000228.xml"
