"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000028.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.9991 0.042"	"dimensionless"	"Unit Vector"	"direct"	"1.67 34.56 0.0"	"micron"	"direct"	"12.5"	"micron^2"	"direct"	"3.99"	"micron"	"direct"	"4.8495"	"micron"	"direct"	"3.4965"	"micron"	"direct"	"16.13175"	"micron"	"direct"	"1.995"	"micron"	"direct"	"0.72100217"	"dimensionless"	"direct"	"0.60361067"	"dimensionless"	"direct"	"0.69293281"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000028.xml"
"MCDS_S_0000000028.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.9617 0.2739"	"dimensionless"	"Unit Vector"	"direct"	"1.44 42.92 0.0"	"micron"	"direct"	"18.5"	"micron^2"	"direct"	"4.854"	"micron"	"direct"	"7.11675"	"micron"	"direct"	"3.59225"	"micron"	"direct"	"20.9675"	"micron"	"direct"	"2.427"	"micron"	"direct"	"0.5047599"	"dimensionless"	"direct"	"0.52879616"	"dimensionless"	"direct"	"0.86325978"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000028.xml"
"MCDS_S_0000000028.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.984 -0.178"	"dimensionless"	"Unit Vector"	"direct"	"3.03 53.84 0.0"	"micron"	"direct"	"49.875"	"micron^2"	"direct"	"7.9695"	"micron"	"direct"	"9.4665"	"micron"	"direct"	"7.1765"	"micron"	"direct"	"33.0475"	"micron"	"direct"	"3.98475"	"micron"	"direct"	"0.75809433"	"dimensionless"	"direct"	"0.57387268"	"dimensionless"	"direct"	"0.65214491"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000028.xml"
"MCDS_S_0000000028.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.9996 -0.03"	"dimensionless"	"Unit Vector"	"direct"	"1.01 76.07 0.0"	"micron"	"direct"	"12.5625"	"micron^2"	"direct"	"4.0"	"micron"	"direct"	"6.03675"	"micron"	"direct"	"2.83925"	"micron"	"direct"	"16.0355"	"micron"	"direct"	"2.0"	"micron"	"direct"	"0.47032758"	"dimensionless"	"direct"	"0.61393293"	"dimensionless"	"direct"	"0.88249191"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000028.xml"
"MCDS_S_0000000028.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.6591 -0.7521"	"dimensionless"	"Unit Vector"	"direct"	"3.22 88.18 0.0"	"micron"	"direct"	"40.1875"	"micron^2"	"direct"	"7.154"	"micron"	"direct"	"7.59325"	"micron"	"direct"	"7.00575"	"micron"	"direct"	"27.83875"	"micron"	"direct"	"3.577"	"micron"	"direct"	"0.92262865"	"dimensionless"	"direct"	"0.65163048"	"dimensionless"	"direct"	"0.38568948"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000028.xml"
"MCDS_S_0000000028.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.9999 -0.016"	"dimensionless"	"Unit Vector"	"direct"	"0.82 97.05 0.0"	"micron"	"direct"	"12.8125"	"micron^2"	"direct"	"4.0395"	"micron"	"direct"	"7.66975"	"micron"	"direct"	"2.1765"	"micron"	"direct"	"16.682"	"micron"	"direct"	"2.01975"	"micron"	"direct"	"0.28377718"	"dimensionless"	"direct"	"0.57855881"	"dimensionless"	"direct"	"0.95889025"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000028.xml"
"MCDS_S_0000000028.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.8548 -0.5189"	"dimensionless"	"Unit Vector"	"direct"	"2.32 114.4 0.0"	"micron"	"direct"	"24.4375"	"micron^2"	"direct"	"5.5785"	"micron"	"direct"	"6.26225"	"micron"	"direct"	"5.051"	"micron"	"direct"	"19.27825"	"micron"	"direct"	"2.78925"	"micron"	"direct"	"0.8065791"	"dimensionless"	"direct"	"0.82628796"	"dimensionless"	"direct"	"0.59112617"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000028.xml"
"MCDS_S_0000000028.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.9495 -0.3138"	"dimensionless"	"Unit Vector"	"direct"	"1.37 121.2 0.0"	"micron"	"direct"	"15.1875"	"micron^2"	"direct"	"4.398"	"micron"	"direct"	"6.081"	"micron"	"direct"	"3.42275"	"micron"	"direct"	"16.4675"	"micron"	"direct"	"2.199"	"micron"	"direct"	"0.56285973"	"dimensionless"	"direct"	"0.7037863"	"dimensionless"	"direct"	"0.82655243"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000028.xml"
"MCDS_S_0000000028.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.5798 -0.8147"	"dimensionless"	"Unit Vector"	"direct"	"3.29 126.72 0.0"	"micron"	"direct"	"23.3125"	"micron^2"	"direct"	"5.4485"	"micron"	"direct"	"7.93275"	"micron"	"direct"	"3.84"	"micron"	"direct"	"21.77075"	"micron"	"direct"	"2.72425"	"micron"	"direct"	"0.48406921"	"dimensionless"	"direct"	"0.61809031"	"dimensionless"	"direct"	"0.87502972"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000028.xml"
"MCDS_S_0000000028.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.5728 -0.8197"	"dimensionless"	"Unit Vector"	"direct"	"2.74 150.82 0.0"	"micron"	"direct"	"26.75"	"micron^2"	"direct"	"5.8365"	"micron"	"direct"	"7.79125"	"micron"	"direct"	"4.779"	"micron"	"direct"	"22.71025"	"micron"	"direct"	"2.91825"	"micron"	"direct"	"0.61338039"	"dimensionless"	"direct"	"0.65176318"	"dimensionless"	"direct"	"0.78978762"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000028.xml"
"MCDS_S_0000000028.0.10"	"Geometrical Property Characterization"	"individual"	"nucleus"	"10"	"0.9642 0.2651"	"dimensionless"	"Unit Vector"	"direct"	"2.33 170.79 0.0"	"micron"	"direct"	"27.25"	"micron^2"	"direct"	"5.891"	"micron"	"direct"	"6.2195"	"micron"	"direct"	"6.098"	"micron"	"direct"	"25.1405"	"micron"	"direct"	"2.9455"	"micron"	"direct"	"0.98046467"	"dimensionless"	"direct"	"0.54178696"	"dimensionless"	"direct"	"0.19669529"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000028.xml"
"MCDS_S_0000000028.0.11"	"Geometrical Property Characterization"	"individual"	"nucleus"	"11"	"0.9737 0.2279"	"dimensionless"	"Unit Vector"	"direct"	"2.2 180.77 0.0"	"micron"	"direct"	"27.125"	"micron^2"	"direct"	"5.8775"	"micron"	"direct"	"9.102"	"micron"	"direct"	"4.0115"	"micron"	"direct"	"24.037"	"micron"	"direct"	"2.93875"	"micron"	"direct"	"0.44072731"	"dimensionless"	"direct"	"0.58995527"	"dimensionless"	"direct"	"0.89764104"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000028.xml"
"MCDS_S_0000000028.0.12"	"Geometrical Property Characterization"	"individual"	"nucleus"	"12"	"0.936 -0.352"	"dimensionless"	"Unit Vector"	"direct"	"2.49 195.71 0.0"	"micron"	"direct"	"41.0625"	"micron^2"	"direct"	"7.2315"	"micron"	"direct"	"10.82525"	"micron"	"direct"	"5.202"	"micron"	"direct"	"33.3315"	"micron"	"direct"	"3.61575"	"micron"	"direct"	"0.48054317"	"dimensionless"	"direct"	"0.46445702"	"dimensionless"	"direct"	"0.87697107"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000028.xml"
"MCDS_S_0000000028.0.13"	"Geometrical Property Characterization"	"individual"	"nucleus"	"13"	"0.4002 0.9164"	"dimensionless"	"Unit Vector"	"direct"	"7.41 15.57 0.0"	"micron"	"direct"	"76.875"	"micron^2"	"direct"	"9.8945"	"micron"	"direct"	"11.59325"	"micron"	"direct"	"9.4415"	"micron"	"direct"	"46.0935"	"micron"	"direct"	"4.94725"	"micron"	"direct"	"0.81439631"	"dimensionless"	"direct"	"0.45469023"	"dimensionless"	"direct"	"0.5803091"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000028.xml"
"MCDS_S_0000000028.0.14"	"Geometrical Property Characterization"	"individual"	"nucleus"	"14"	"0.585 -0.811"	"dimensionless"	"Unit Vector"	"direct"	"3.62 142.16 0.0"	"micron"	"direct"	"18.9375"	"micron^2"	"direct"	"4.911"	"micron"	"direct"	"5.19575"	"micron"	"direct"	"4.7715"	"micron"	"direct"	"18.26925"	"micron"	"direct"	"2.4555"	"micron"	"direct"	"0.91834673"	"dimensionless"	"direct"	"0.71300253"	"dimensionless"	"direct"	"0.39577682"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000028.xml"
"MCDS_S_0000000028.0.15"	"Geometrical Property Characterization"	"individual"	"nucleus"	"15"	"0.9839 0.179"	"dimensionless"	"Unit Vector"	"direct"	"4.34 28.61 0.0"	"micron"	"direct"	"17.0"	"micron^2"	"direct"	"4.653"	"micron"	"direct"	"6.2445"	"micron"	"direct"	"4.1215"	"micron"	"direct"	"23.48675"	"micron"	"direct"	"2.3265"	"micron"	"direct"	"0.66002082"	"dimensionless"	"direct"	"0.38726918"	"dimensionless"	"direct"	"0.75124731"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000028.xml"
"MCDS_S_0000000028.0.16"	"Geometrical Property Characterization"	"individual"	"nucleus"	"16"	"0.6542 -0.7563"	"dimensionless"	"Unit Vector"	"direct"	"5.82 120.52 0.0"	"micron"	"direct"	"29.3125"	"micron^2"	"direct"	"6.1095"	"micron"	"direct"	"9.03925"	"micron"	"direct"	"4.26375"	"micron"	"direct"	"25.37425"	"micron"	"direct"	"3.05475"	"micron"	"direct"	"0.47169289"	"dimensionless"	"direct"	"0.57210573"	"dimensionless"	"direct"	"0.8817629"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000028.xml"
"MCDS_S_0000000028.0.17"	"Geometrical Property Characterization"	"individual"	"nucleus"	"17"	"0.129 0.9917"	"dimensionless"	"Unit Vector"	"direct"	"5.8 96.23 0.0"	"micron"	"direct"	"35.4375"	"micron^2"	"direct"	"6.718"	"micron"	"direct"	"8.5565"	"micron"	"direct"	"5.73125"	"micron"	"direct"	"27.45275"	"micron"	"direct"	"3.359"	"micron"	"direct"	"0.66981242"	"dimensionless"	"direct"	"0.59088264"	"dimensionless"	"direct"	"0.74253035"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000028.xml"
"MCDS_S_0000000028.0.18"	"Geometrical Property Characterization"	"individual"	"nucleus"	"18"	"0.227 -0.9739"	"dimensionless"	"Unit Vector"	"direct"	"7.4 5.61 0.0"	"micron"	"direct"	"54.25"	"micron^2"	"direct"	"8.312"	"micron"	"direct"	"9.19375"	"micron"	"direct"	"8.51825"	"micron"	"direct"	"38.30775"	"micron"	"direct"	"4.156"	"micron"	"direct"	"0.92652617"	"dimensionless"	"direct"	"0.46455412"	"dimensionless"	"direct"	"0.37623032"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000028.xml"
"MCDS_S_0000000028.0.19"	"Geometrical Property Characterization"	"individual"	"nucleus"	"19"	"0.243 -0.97"	"dimensionless"	"Unit Vector"	"direct"	"9.65 206.89 0.0"	"micron"	"direct"	"58.0"	"micron^2"	"direct"	"8.5945"	"micron"	"direct"	"12.07725"	"micron"	"direct"	"6.59725"	"micron"	"direct"	"42.21325"	"micron"	"direct"	"4.29725"	"micron"	"direct"	"0.54625432"	"dimensionless"	"direct"	"0.40901598"	"dimensionless"	"direct"	"0.83761937"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000028.xml"
