"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000200.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.6478 0.7618"	"dimensionless"	"Unit Vector"	"direct"	"3.75 74.92 0.0"	"micron"	"direct"	"27.5"	"micron^2"	"direct"	"5.918"	"micron"	"direct"	"9.822"	"micron"	"direct"	"3.7155"	"micron"	"direct"	"24.74575"	"micron"	"direct"	"2.959"	"micron"	"direct"	"0.37828345"	"dimensionless"	"direct"	"0.56434063"	"dimensionless"	"direct"	"0.92568982"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000200.xml"
"MCDS_S_0000000200.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.7263 -0.6873"	"dimensionless"	"Unit Vector"	"direct"	"5.33 119.23 0.0"	"micron"	"direct"	"102.5625"	"micron^2"	"direct"	"11.4285"	"micron"	"direct"	"12.636"	"micron"	"direct"	"10.6655"	"micron"	"direct"	"43.617"	"micron"	"direct"	"5.71425"	"micron"	"direct"	"0.84405666"	"dimensionless"	"direct"	"0.67746503"	"dimensionless"	"direct"	"0.536254"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000200.xml"
"MCDS_S_0000000200.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.6601 -0.7511"	"dimensionless"	"Unit Vector"	"direct"	"4.2 180.55 0.0"	"micron"	"direct"	"46.0"	"micron^2"	"direct"	"7.654"	"micron"	"direct"	"7.89875"	"micron"	"direct"	"7.487"	"micron"	"direct"	"25.685"	"micron"	"direct"	"3.827"	"micron"	"direct"	"0.9478715"	"dimensionless"	"direct"	"0.87621071"	"dimensionless"	"direct"	"0.31865282"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000200.xml"
"MCDS_S_0000000200.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.9978 -0.066"	"dimensionless"	"Unit Vector"	"direct"	"2.71 346.93 0.0"	"micron"	"direct"	"41.875"	"micron^2"	"direct"	"7.3025"	"micron"	"direct"	"9.291"	"micron"	"direct"	"6.23375"	"micron"	"direct"	"27.52075"	"micron"	"direct"	"3.65125"	"micron"	"direct"	"0.670945"	"dimensionless"	"direct"	"0.69477495"	"dimensionless"	"direct"	"0.74150712"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000200.xml"
"MCDS_S_0000000200.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.7781 -0.6281"	"dimensionless"	"Unit Vector"	"direct"	"3.62 417.72 0.0"	"micron"	"direct"	"42.75"	"micron^2"	"direct"	"7.3785"	"micron"	"direct"	"11.54425"	"micron"	"direct"	"5.02675"	"micron"	"direct"	"28.84925"	"micron"	"direct"	"3.68925"	"micron"	"direct"	"0.43543322"	"dimensionless"	"direct"	"0.64547129"	"dimensionless"	"direct"	"0.90022103"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000200.xml"
"MCDS_S_0000000200.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.7736 -0.6337"	"dimensionless"	"Unit Vector"	"direct"	"2.71 319.85 0.0"	"micron"	"direct"	"22.8125"	"micron^2"	"direct"	"5.39"	"micron"	"direct"	"6.49475"	"micron"	"direct"	"5.21425"	"micron"	"direct"	"22.8995"	"micron"	"direct"	"2.695"	"micron"	"direct"	"0.80284076"	"dimensionless"	"direct"	"0.54667693"	"dimensionless"	"direct"	"0.59619353"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000200.xml"
"MCDS_S_0000000200.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.9401 -0.341"	"dimensionless"	"Unit Vector"	"direct"	"2.02 326.45 0.0"	"micron"	"direct"	"14.625"	"micron^2"	"direct"	"4.3155"	"micron"	"direct"	"5.69325"	"micron"	"direct"	"3.79175"	"micron"	"direct"	"17.06225"	"micron"	"direct"	"2.15775"	"micron"	"direct"	"0.66600799"	"dimensionless"	"direct"	"0.63129614"	"dimensionless"	"direct"	"0.74594461"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000200.xml"
"MCDS_S_0000000200.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.5572 -0.8304"	"dimensionless"	"Unit Vector"	"direct"	"7.04 387.02 0.0"	"micron"	"direct"	"94.375"	"micron^2"	"direct"	"10.963"	"micron"	"direct"	"13.30325"	"micron"	"direct"	"9.36075"	"micron"	"direct"	"46.35225"	"micron"	"direct"	"5.4815"	"micron"	"direct"	"0.70364385"	"dimensionless"	"direct"	"0.55198235"	"dimensionless"	"direct"	"0.71055284"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000200.xml"
"MCDS_S_0000000200.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.7161 -0.698"	"dimensionless"	"Unit Vector"	"direct"	"4.05 432.72 0.0"	"micron"	"direct"	"38.5625"	"micron^2"	"direct"	"7.008"	"micron"	"direct"	"8.4925"	"micron"	"direct"	"5.82375"	"micron"	"direct"	"23.52075"	"micron"	"direct"	"3.504"	"micron"	"direct"	"0.68575213"	"dimensionless"	"direct"	"0.87593668"	"dimensionless"	"direct"	"0.72783515"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000200.xml"
"MCDS_S_0000000200.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.7839 0.6209"	"dimensionless"	"Unit Vector"	"direct"	"4.99 223.72 0.0"	"micron"	"direct"	"49.3125"	"micron^2"	"direct"	"7.9245"	"micron"	"direct"	"9.40925"	"micron"	"direct"	"7.09475"	"micron"	"direct"	"28.64225"	"micron"	"direct"	"3.96225"	"micron"	"direct"	"0.75401865"	"dimensionless"	"direct"	"0.75535763"	"dimensionless"	"direct"	"0.65685301"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000200.xml"
