"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000104.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.9777 0.2099"	"dimensionless"	"Unit Vector"	"direct"	"3.48 13.25 0.0"	"micron"	"direct"	"68.5625"	"micron^2"	"direct"	"9.344"	"micron"	"direct"	"11.6965"	"micron"	"direct"	"7.80625"	"micron"	"direct"	"36.5475"	"micron"	"direct"	"4.672"	"micron"	"direct"	"0.6674005"	"dimensionless"	"direct"	"0.64503185"	"dimensionless"	"direct"	"0.74469898"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000104.xml"
"MCDS_S_0000000104.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.072 -0.9974"	"dimensionless"	"Unit Vector"	"direct"	"2.83 71.34 0.0"	"micron"	"direct"	"26.0"	"micron^2"	"direct"	"5.754"	"micron"	"direct"	"6.3055"	"micron"	"direct"	"5.353"	"micron"	"direct"	"19.13175"	"micron"	"direct"	"2.877"	"micron"	"direct"	"0.8489414"	"dimensionless"	"direct"	"0.89263481"	"dimensionless"	"direct"	"0.52848699"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000104.xml"
"MCDS_S_0000000104.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.9975 0.071"	"dimensionless"	"Unit Vector"	"direct"	"0.96 78.62 0.0"	"micron"	"direct"	"14.875"	"micron^2"	"direct"	"4.3525"	"micron"	"direct"	"8.081"	"micron"	"direct"	"2.45575"	"micron"	"direct"	"18.7605"	"micron"	"direct"	"2.17625"	"micron"	"direct"	"0.30389185"	"dimensionless"	"direct"	"0.5311021"	"dimensionless"	"direct"	"0.95270654"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000104.xml"
"MCDS_S_0000000104.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.005 1.0"	"dimensionless"	"Unit Vector"	"direct"	"3.07 98.27 0.0"	"micron"	"direct"	"24.75"	"micron^2"	"direct"	"5.614"	"micron"	"direct"	"7.202"	"micron"	"direct"	"4.4755"	"micron"	"direct"	"19.09625"	"micron"	"direct"	"2.807"	"micron"	"direct"	"0.6214246"	"dimensionless"	"direct"	"0.85288187"	"dimensionless"	"direct"	"0.78347397"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000104.xml"
"MCDS_S_0000000104.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.9999 -0.014"	"dimensionless"	"Unit Vector"	"direct"	"3.73 106.77 0.0"	"micron"	"direct"	"87.25"	"micron^2"	"direct"	"10.541"	"micron"	"direct"	"12.91825"	"micron"	"direct"	"9.2035"	"micron"	"direct"	"41.55625"	"micron"	"direct"	"5.2705"	"micron"	"direct"	"0.7124417"	"dimensionless"	"direct"	"0.63489601"	"dimensionless"	"direct"	"0.7017313"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000104.xml"
"MCDS_S_0000000104.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.9987 0.05"	"dimensionless"	"Unit Vector"	"direct"	"2.83 191.6 0.0"	"micron"	"direct"	"56.5625"	"micron^2"	"direct"	"8.487"	"micron"	"direct"	"11.87025"	"micron"	"direct"	"6.2025"	"micron"	"direct"	"31.571"	"micron"	"direct"	"4.2435"	"micron"	"direct"	"0.5225248"	"dimensionless"	"direct"	"0.71311863"	"dimensionless"	"direct"	"0.85262409"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000104.xml"
"MCDS_S_0000000104.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.9925 -0.1219"	"dimensionless"	"Unit Vector"	"direct"	"1.57 370.35 0.0"	"micron"	"direct"	"21.3125"	"micron^2"	"direct"	"5.2095"	"micron"	"direct"	"8.2365"	"micron"	"direct"	"3.83875"	"micron"	"direct"	"21.81225"	"micron"	"direct"	"2.60475"	"micron"	"direct"	"0.46606568"	"dimensionless"	"direct"	"0.56291566"	"dimensionless"	"direct"	"0.88475012"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000104.xml"
"MCDS_S_0000000104.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.9537 -0.3009"	"dimensionless"	"Unit Vector"	"direct"	"1.5 395.13 0.0"	"micron"	"direct"	"18.0"	"micron^2"	"direct"	"4.788"	"micron"	"direct"	"6.44075"	"micron"	"direct"	"3.879"	"micron"	"direct"	"17.27825"	"micron"	"direct"	"2.394"	"micron"	"direct"	"0.60225905"	"dimensionless"	"direct"	"0.75767483"	"dimensionless"	"direct"	"0.79830072"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000104.xml"
"MCDS_S_0000000104.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.9878 0.156"	"dimensionless"	"Unit Vector"	"direct"	"2.14 408.61 0.0"	"micron"	"direct"	"27.75"	"micron^2"	"direct"	"5.9445"	"micron"	"direct"	"6.848"	"micron"	"direct"	"5.442"	"micron"	"direct"	"20.77825"	"micron"	"direct"	"2.97225"	"micron"	"direct"	"0.79468458"	"dimensionless"	"direct"	"0.80770899"	"dimensionless"	"direct"	"0.60702259"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000104.xml"
"MCDS_S_0000000104.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.5012 0.8653"	"dimensionless"	"Unit Vector"	"direct"	"3.27 421.94 0.0"	"micron"	"direct"	"36.0625"	"micron^2"	"direct"	"6.777"	"micron"	"direct"	"7.33"	"micron"	"direct"	"6.5825"	"micron"	"direct"	"25.3995"	"micron"	"direct"	"3.3885"	"micron"	"direct"	"0.89802183"	"dimensionless"	"direct"	"0.70244991"	"dimensionless"	"direct"	"0.4399509"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000104.xml"
