"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000246.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.9994 -0.034"	"dimensionless"	"Unit Vector"	"direct"	"1.88 149.54 0.0"	"micron"	"direct"	"31.25"	"micron^2"	"direct"	"6.3085"	"micron"	"direct"	"9.9185"	"micron"	"direct"	"4.4605"	"micron"	"direct"	"26.56375"	"micron"	"direct"	"3.15425"	"micron"	"direct"	"0.44971518"	"dimensionless"	"direct"	"0.55652044"	"dimensionless"	"direct"	"0.89317202"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000246.xml"
"MCDS_S_0000000246.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.997 -0.077"	"dimensionless"	"Unit Vector"	"direct"	"2.38 252.48 0.0"	"micron"	"direct"	"30.25"	"micron^2"	"direct"	"6.2065"	"micron"	"direct"	"7.306"	"micron"	"direct"	"5.7805"	"micron"	"direct"	"23.13175"	"micron"	"direct"	"3.10325"	"micron"	"direct"	"0.79119901"	"dimensionless"	"direct"	"0.71042504"	"dimensionless"	"direct"	"0.61155876"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000246.xml"
"MCDS_S_0000000246.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.6718 -0.7408"	"dimensionless"	"Unit Vector"	"direct"	"2.52 272.81 0.0"	"micron"	"direct"	"26.1875"	"micron^2"	"direct"	"5.775"	"micron"	"direct"	"7.20575"	"micron"	"direct"	"6.261"	"micron"	"direct"	"26.512"	"micron"	"direct"	"2.8875"	"micron"	"direct"	"0.86888943"	"dimensionless"	"direct"	"0.46818654"	"dimensionless"	"direct"	"0.49500622"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000246.xml"
"MCDS_S_0000000246.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.9907 -0.136"	"dimensionless"	"Unit Vector"	"direct"	"1.51 280.06 0.0"	"micron"	"direct"	"12.75"	"micron^2"	"direct"	"4.0295"	"micron"	"direct"	"5.47525"	"micron"	"direct"	"3.2595"	"micron"	"direct"	"15.66575"	"micron"	"direct"	"2.01475"	"micron"	"direct"	"0.59531528"	"dimensionless"	"direct"	"0.6528564"	"dimensionless"	"direct"	"0.8034922"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000246.xml"
"MCDS_S_0000000246.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.9997 0.025"	"dimensionless"	"Unit Vector"	"direct"	"1.73 303.17 0.0"	"micron"	"direct"	"19.8125"	"micron^2"	"direct"	"5.023"	"micron"	"direct"	"7.7405"	"micron"	"direct"	"3.49675"	"micron"	"direct"	"19.33"	"micron"	"direct"	"2.5115"	"micron"	"direct"	"0.4517473"	"dimensionless"	"direct"	"0.66632397"	"dimensionless"	"direct"	"0.89214594"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000246.xml"
"MCDS_S_0000000246.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.939 -0.344"	"dimensionless"	"Unit Vector"	"direct"	"3.02 317.27 0.0"	"micron"	"direct"	"43.9375"	"micron^2"	"direct"	"7.48"	"micron"	"direct"	"10.91175"	"micron"	"direct"	"5.23175"	"micron"	"direct"	"28.0815"	"micron"	"direct"	"3.74"	"micron"	"direct"	"0.47946021"	"dimensionless"	"direct"	"0.70017178"	"dimensionless"	"direct"	"0.87756362"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000246.xml"
"MCDS_S_0000000246.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.9868 -0.162"	"dimensionless"	"Unit Vector"	"direct"	"2.45 329.5 0.0"	"micron"	"direct"	"39.3125"	"micron^2"	"direct"	"7.0755"	"micron"	"direct"	"10.135"	"micron"	"direct"	"5.099"	"micron"	"direct"	"27.20125"	"micron"	"direct"	"3.53775"	"micron"	"direct"	"0.50310804"	"dimensionless"	"direct"	"0.66767145"	"dimensionless"	"direct"	"0.86422352"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000246.xml"
"MCDS_S_0000000246.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.9997 -0.023"	"dimensionless"	"Unit Vector"	"direct"	"2.47 379.29 0.0"	"micron"	"direct"	"35.6875"	"micron^2"	"direct"	"6.7415"	"micron"	"direct"	"8.6435"	"micron"	"direct"	"5.58275"	"micron"	"direct"	"24.6065"	"micron"	"direct"	"3.37075"	"micron"	"direct"	"0.64588998"	"dimensionless"	"direct"	"0.74067264"	"dimensionless"	"direct"	"0.76343051"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000246.xml"
"MCDS_S_0000000246.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.994 -0.109"	"dimensionless"	"Unit Vector"	"direct"	"1.64 389.3 0.0"	"micron"	"direct"	"16.3125"	"micron^2"	"direct"	"4.558"	"micron"	"direct"	"6.72375"	"micron"	"direct"	"3.30125"	"micron"	"direct"	"17.2605"	"micron"	"direct"	"2.279"	"micron"	"direct"	"0.49098345"	"dimensionless"	"direct"	"0.68805578"	"dimensionless"	"direct"	"0.8711689"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000246.xml"
"MCDS_S_0000000246.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.9851 0.172"	"dimensionless"	"Unit Vector"	"direct"	"1.56 394.6 0.0"	"micron"	"direct"	"13.1875"	"micron^2"	"direct"	"4.098"	"micron"	"direct"	"5.34625"	"micron"	"direct"	"3.312"	"micron"	"direct"	"14.59625"	"micron"	"direct"	"2.049"	"micron"	"direct"	"0.61949965"	"dimensionless"	"direct"	"0.77783906"	"dimensionless"	"direct"	"0.78499693"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000246.xml"
