"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000274.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.971 0.239"	"dimensionless"	"Unit Vector"	"direct"	"2.11 18.27 0.0"	"micron"	"direct"	"49.875"	"micron^2"	"direct"	"7.9695"	"micron"	"direct"	"15.47275"	"micron"	"direct"	"5.771"	"micron"	"direct"	"46.762"	"micron"	"direct"	"3.98475"	"micron"	"direct"	"0.3729783"	"dimensionless"	"direct"	"0.28662008"	"dimensionless"	"direct"	"0.92784007"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000274.xml"
"MCDS_S_0000000274.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.9999 -0.013"	"dimensionless"	"Unit Vector"	"direct"	"0.68 72.85 0.0"	"micron"	"direct"	"19.0"	"micron^2"	"direct"	"4.919"	"micron"	"direct"	"13.62225"	"micron"	"direct"	"2.3215"	"micron"	"direct"	"30.071"	"micron"	"direct"	"2.4595"	"micron"	"direct"	"0.17041972"	"dimensionless"	"direct"	"0.26403878"	"dimensionless"	"direct"	"0.98537156"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000274.xml"
"MCDS_S_0000000274.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.9874 0.1581"	"dimensionless"	"Unit Vector"	"direct"	"1.15 83.86 0.0"	"micron"	"direct"	"18.0625"	"micron^2"	"direct"	"4.796"	"micron"	"direct"	"8.492"	"micron"	"direct"	"3.43075"	"micron"	"direct"	"23.071"	"micron"	"direct"	"2.398"	"micron"	"direct"	"0.40399788"	"dimensionless"	"direct"	"0.42643701"	"dimensionless"	"direct"	"0.91475992"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000274.xml"
"MCDS_S_0000000274.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.9991 0.042"	"dimensionless"	"Unit Vector"	"direct"	"1.95 93.98 0.0"	"micron"	"direct"	"36.0"	"micron^2"	"direct"	"6.771"	"micron"	"direct"	"9.50525"	"micron"	"direct"	"5.54025"	"micron"	"direct"	"27.98525"	"micron"	"direct"	"3.3855"	"micron"	"direct"	"0.5828621"	"dimensionless"	"direct"	"0.57763564"	"dimensionless"	"direct"	"0.81257109"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000274.xml"
"MCDS_S_0000000274.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.9896 0.1439"	"dimensionless"	"Unit Vector"	"direct"	"1.07 110.53 0.0"	"micron"	"direct"	"21.75"	"micron^2"	"direct"	"5.263"	"micron"	"direct"	"13.21925"	"micron"	"direct"	"3.2925"	"micron"	"direct"	"30.855"	"micron"	"direct"	"2.6315"	"micron"	"direct"	"0.24906859"	"dimensionless"	"direct"	"0.28708997"	"dimensionless"	"direct"	"0.96848585"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000274.xml"
"MCDS_S_0000000274.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.986 -0.167"	"dimensionless"	"Unit Vector"	"direct"	"1.77 134.51 0.0"	"micron"	"direct"	"35.625"	"micron^2"	"direct"	"6.7355"	"micron"	"direct"	"11.5615"	"micron"	"direct"	"4.8395"	"micron"	"direct"	"36.38175"	"micron"	"direct"	"3.36775"	"micron"	"direct"	"0.41858755"	"dimensionless"	"direct"	"0.33821866"	"dimensionless"	"direct"	"0.90817645"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000274.xml"
"MCDS_S_0000000274.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.999 -0.045"	"dimensionless"	"Unit Vector"	"direct"	"0.57 223.45 0.0"	"micron"	"direct"	"13.75"	"micron^2"	"direct"	"4.1845"	"micron"	"direct"	"14.1575"	"micron"	"direct"	"2.66325"	"micron"	"direct"	"33.105"	"micron"	"direct"	"2.09225"	"micron"	"direct"	"0.18811584"	"dimensionless"	"direct"	"0.1576614"	"dimensionless"	"direct"	"0.98214685"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000274.xml"
"MCDS_S_0000000274.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.9984 -0.056"	"dimensionless"	"Unit Vector"	"direct"	"0.8 255.73 0.0"	"micron"	"direct"	"20.3125"	"micron^2"	"direct"	"5.086"	"micron"	"direct"	"13.15575"	"micron"	"direct"	"2.43725"	"micron"	"direct"	"30.27675"	"micron"	"direct"	"2.543"	"micron"	"direct"	"0.1852612"	"dimensionless"	"direct"	"0.27845482"	"dimensionless"	"direct"	"0.98268931"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000274.xml"
"MCDS_S_0000000274.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.9971 0.076"	"dimensionless"	"Unit Vector"	"direct"	"0.98 267.53 0.0"	"micron"	"direct"	"28.125"	"micron^2"	"direct"	"5.9845"	"micron"	"direct"	"15.89875"	"micron"	"direct"	"3.03275"	"micron"	"direct"	"35.864"	"micron"	"direct"	"2.99225"	"micron"	"direct"	"0.19075399"	"dimensionless"	"direct"	"0.27477989"	"dimensionless"	"direct"	"0.98163787"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000274.xml"
"MCDS_S_0000000274.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.9994 -0.035"	"dimensionless"	"Unit Vector"	"direct"	"1.48 291.4 0.0"	"micron"	"direct"	"24.25"	"micron^2"	"direct"	"5.557"	"micron"	"direct"	"8.41975"	"micron"	"direct"	"4.51125"	"micron"	"direct"	"24.9245"	"micron"	"direct"	"2.7785"	"micron"	"direct"	"0.53579382"	"dimensionless"	"direct"	"0.49053353"	"dimensionless"	"direct"	"0.84434885"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000274.xml"
