"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000251.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.9653 -0.2611"	"dimensionless"	"Unit Vector"	"direct"	"4.98 188.2 0.0"	"micron"	"direct"	"77.0"	"micron^2"	"direct"	"9.9025"	"micron"	"direct"	"11.936"	"micron"	"direct"	"9.51175"	"micron"	"direct"	"40.3345"	"micron"	"direct"	"4.95125"	"micron"	"direct"	"0.79689595"	"dimensionless"	"direct"	"0.59476751"	"dimensionless"	"direct"	"0.60411659"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000251.xml"
"MCDS_S_0000000251.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.1581 -0.9874"	"dimensionless"	"Unit Vector"	"direct"	"3.53 199.25 0.0"	"micron"	"direct"	"33.1875"	"micron^2"	"direct"	"6.501"	"micron"	"direct"	"8.6895"	"micron"	"direct"	"4.996"	"micron"	"direct"	"22.7175"	"micron"	"direct"	"3.2505"	"micron"	"direct"	"0.57494677"	"dimensionless"	"direct"	"0.80809669"	"dimensionless"	"direct"	"0.81819081"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000251.xml"
"MCDS_S_0000000251.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.8 -0.6"	"dimensionless"	"Unit Vector"	"direct"	"2.21 209.96 0.0"	"micron"	"direct"	"21.4375"	"micron^2"	"direct"	"5.225"	"micron"	"direct"	"7.278"	"micron"	"direct"	"3.90225"	"micron"	"direct"	"19.37275"	"micron"	"direct"	"2.6125"	"micron"	"direct"	"0.53617065"	"dimensionless"	"direct"	"0.71779669"	"dimensionless"	"direct"	"0.84410961"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000251.xml"
"MCDS_S_0000000251.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.5239 -0.8518"	"dimensionless"	"Unit Vector"	"direct"	"2.73 216.98 0.0"	"micron"	"direct"	"22.4375"	"micron^2"	"direct"	"5.3455"	"micron"	"direct"	"7.16575"	"micron"	"direct"	"4.11025"	"micron"	"direct"	"19.0105"	"micron"	"direct"	"2.67275"	"micron"	"direct"	"0.57359662"	"dimensionless"	"direct"	"0.78018438"	"dimensionless"	"direct"	"0.81913791"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000251.xml"
"MCDS_S_0000000251.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.9973 -0.074"	"dimensionless"	"Unit Vector"	"direct"	"2.24 244.36 0.0"	"micron"	"direct"	"24.4375"	"micron^2"	"direct"	"5.5785"	"micron"	"direct"	"6.29"	"micron"	"direct"	"5.09725"	"micron"	"direct"	"20.1925"	"micron"	"direct"	"2.78925"	"micron"	"direct"	"0.81037361"	"dimensionless"	"direct"	"0.75315863"	"dimensionless"	"direct"	"0.58591349"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000251.xml"
"MCDS_S_0000000251.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.9003 0.4352"	"dimensionless"	"Unit Vector"	"direct"	"1.5 292.3 0.0"	"micron"	"direct"	"12.75"	"micron^2"	"direct"	"4.0295"	"micron"	"direct"	"5.341"	"micron"	"direct"	"3.1825"	"micron"	"direct"	"14.69975"	"micron"	"direct"	"2.01475"	"micron"	"direct"	"0.5958622"	"dimensionless"	"direct"	"0.74148121"	"dimensionless"	"direct"	"0.8030867"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000251.xml"
"MCDS_S_0000000251.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.9988 -0.049"	"dimensionless"	"Unit Vector"	"direct"	"1.12 317.66 0.0"	"micron"	"direct"	"14.5"	"micron^2"	"direct"	"4.297"	"micron"	"direct"	"6.549"	"micron"	"direct"	"2.9055"	"micron"	"direct"	"15.59625"	"micron"	"direct"	"2.1485"	"micron"	"direct"	"0.44365552"	"dimensionless"	"direct"	"0.74909602"	"dimensionless"	"direct"	"0.8961974"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000251.xml"
"MCDS_S_0000000251.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.9993 0.038"	"dimensionless"	"Unit Vector"	"direct"	"1.15 324.48 0.0"	"micron"	"direct"	"13.1875"	"micron^2"	"direct"	"4.098"	"micron"	"direct"	"5.7345"	"micron"	"direct"	"3.01575"	"micron"	"direct"	"14.24275"	"micron"	"direct"	"2.049"	"micron"	"direct"	"0.52589589"	"dimensionless"	"direct"	"0.8169296"	"dimensionless"	"direct"	"0.85054895"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000251.xml"
"MCDS_S_0000000251.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.9946 -0.104"	"dimensionless"	"Unit Vector"	"direct"	"1.58 352.5 0.0"	"micron"	"direct"	"21.1875"	"micron^2"	"direct"	"5.1945"	"micron"	"direct"	"7.55375"	"micron"	"direct"	"3.69475"	"micron"	"direct"	"18.571"	"micron"	"direct"	"2.59725"	"micron"	"direct"	"0.48912792"	"dimensionless"	"direct"	"0.77200302"	"dimensionless"	"direct"	"0.87221206"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000251.xml"
"MCDS_S_0000000251.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.1581 -0.9874"	"dimensionless"	"Unit Vector"	"direct"	"2.62 223.65 0.0"	"micron"	"direct"	"19.875"	"micron^2"	"direct"	"5.031"	"micron"	"direct"	"5.72425"	"micron"	"direct"	"4.65225"	"micron"	"direct"	"18.13175"	"micron"	"direct"	"2.5155"	"micron"	"direct"	"0.81272656"	"dimensionless"	"direct"	"0.75969201"	"dimensionless"	"direct"	"0.5826453"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000251.xml"
