"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000218.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.127 0.9919"	"dimensionless"	"Unit Vector"	"direct"	"6.7 93.39 0.0"	"micron"	"direct"	"104.8125"	"micron^2"	"direct"	"11.553"	"micron"	"direct"	"16.04575"	"micron"	"direct"	"8.6985"	"micron"	"direct"	"42.05625"	"micron"	"direct"	"5.7765"	"micron"	"direct"	"0.54210617"	"dimensionless"	"direct"	"0.74466656"	"dimensionless"	"direct"	"0.84031001"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000218.xml"
"MCDS_S_0000000218.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.9934 0.115"	"dimensionless"	"Unit Vector"	"direct"	"5.38 37.28 0.0"	"micron"	"direct"	"63.1875"	"micron^2"	"direct"	"8.9705"	"micron"	"direct"	"9.98375"	"micron"	"direct"	"8.421"	"micron"	"direct"	"31.48675"	"micron"	"direct"	"4.48525"	"micron"	"direct"	"0.84347064"	"dimensionless"	"direct"	"0.80091304"	"dimensionless"	"direct"	"0.53717528"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000218.xml"
"MCDS_S_0000000218.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.695 -0.719"	"dimensionless"	"Unit Vector"	"direct"	"4.98 114.1 0.0"	"micron"	"direct"	"19.25"	"micron^2"	"direct"	"4.951"	"micron"	"direct"	"9.61875"	"micron"	"direct"	"2.80675"	"micron"	"direct"	"22.228"	"micron"	"direct"	"2.4755"	"micron"	"direct"	"0.29179987"	"dimensionless"	"direct"	"0.48959821"	"dimensionless"	"direct"	"0.9564794"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000218.xml"
"MCDS_S_0000000218.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.6011 0.7992"	"dimensionless"	"Unit Vector"	"direct"	"7.28 13.63 0.0"	"micron"	"direct"	"23.8125"	"micron^2"	"direct"	"5.507"	"micron"	"direct"	"8.38775"	"micron"	"direct"	"3.7305"	"micron"	"direct"	"21.52075"	"micron"	"direct"	"2.7535"	"micron"	"direct"	"0.44475574"	"dimensionless"	"direct"	"0.64610046"	"dimensionless"	"direct"	"0.8956519"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000218.xml"
"MCDS_S_0000000218.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.041 -0.9992"	"dimensionless"	"Unit Vector"	"direct"	"8.74 83.92 0.0"	"micron"	"direct"	"23.625"	"micron^2"	"direct"	"5.485"	"micron"	"direct"	"9.0735"	"micron"	"direct"	"3.545"	"micron"	"direct"	"21.83875"	"micron"	"direct"	"2.7425"	"micron"	"direct"	"0.39069819"	"dimensionless"	"direct"	"0.62248104"	"dimensionless"	"direct"	"0.92051884"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000218.xml"
"MCDS_S_0000000218.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.5757 0.8176"	"dimensionless"	"Unit Vector"	"direct"	"8.76 4.91 0.0"	"micron"	"direct"	"15.125"	"micron^2"	"direct"	"4.389"	"micron"	"direct"	"6.03675"	"micron"	"direct"	"3.223"	"micron"	"direct"	"15.27825"	"micron"	"direct"	"2.1945"	"micron"	"direct"	"0.53389655"	"dimensionless"	"direct"	"0.81425048"	"dimensionless"	"direct"	"0.84554981"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000218.xml"
"MCDS_S_0000000218.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.5662 0.8243"	"dimensionless"	"Unit Vector"	"direct"	"10.79 52.43 0.0"	"micron"	"direct"	"33.0"	"micron^2"	"direct"	"6.4825"	"micron"	"direct"	"8.479"	"micron"	"direct"	"5.01525"	"micron"	"direct"	"23.16725"	"micron"	"direct"	"3.24125"	"micron"	"direct"	"0.59149074"	"dimensionless"	"direct"	"0.77263581"	"dimensionless"	"direct"	"0.80631179"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000218.xml"
"MCDS_S_0000000218.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.7403 -0.6723"	"dimensionless"	"Unit Vector"	"direct"	"10.59 119.8 0.0"	"micron"	"direct"	"17.5"	"micron^2"	"direct"	"4.721"	"micron"	"direct"	"6.4895"	"micron"	"direct"	"3.49575"	"micron"	"direct"	"16.546"	"micron"	"direct"	"2.3605"	"micron"	"direct"	"0.53867786"	"dimensionless"	"direct"	"0.8032706"	"dimensionless"	"direct"	"0.84251182"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000218.xml"
"MCDS_S_0000000218.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.9429 0.333"	"dimensionless"	"Unit Vector"	"direct"	"12.91 66.2 0.0"	"micron"	"direct"	"47.6875"	"micron^2"	"direct"	"7.793"	"micron"	"direct"	"9.05575"	"micron"	"direct"	"6.944"	"micron"	"direct"	"28.512"	"micron"	"direct"	"3.8965"	"micron"	"direct"	"0.76680562"	"dimensionless"	"direct"	"0.73715541"	"dimensionless"	"direct"	"0.64187938"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000218.xml"
"MCDS_S_0000000218.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.5549 -0.8319"	"dimensionless"	"Unit Vector"	"direct"	"13.05 46.41 0.0"	"micron"	"direct"	"18.0"	"micron^2"	"direct"	"4.788"	"micron"	"direct"	"5.00775"	"micron"	"direct"	"4.68825"	"micron"	"direct"	"15.98525"	"micron"	"direct"	"2.394"	"micron"	"direct"	"0.93619889"	"dimensionless"	"direct"	"0.88520428"	"dimensionless"	"direct"	"0.35147067"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000218.xml"
