"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000161.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"1.0 0.005"	"dimensionless"	"Unit Vector"	"direct"	"1.38 13.4 0.0"	"micron"	"direct"	"22.1875"	"micron^2"	"direct"	"5.3155"	"micron"	"direct"	"8.0225"	"micron"	"direct"	"3.69325"	"micron"	"direct"	"19.364"	"micron"	"direct"	"2.65775"	"micron"	"direct"	"0.46036148"	"dimensionless"	"direct"	"0.74358066"	"dimensionless"	"direct"	"0.88773155"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000161.xml"
"MCDS_S_0000000161.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.9934 0.115"	"dimensionless"	"Unit Vector"	"direct"	"2.01 71.63 0.0"	"micron"	"direct"	"26.8125"	"micron^2"	"direct"	"5.8435"	"micron"	"direct"	"6.86625"	"micron"	"direct"	"5.2835"	"micron"	"direct"	"20.1925"	"micron"	"direct"	"2.92175"	"micron"	"direct"	"0.76948844"	"dimensionless"	"direct"	"0.82635563"	"dimensionless"	"direct"	"0.63866074"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000161.xml"
"MCDS_S_0000000161.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"1.0 0.005"	"dimensionless"	"Unit Vector"	"direct"	"1.42 84.41 0.0"	"micron"	"direct"	"23.25"	"micron^2"	"direct"	"5.4415"	"micron"	"direct"	"8.26475"	"micron"	"direct"	"3.70625"	"micron"	"direct"	"20.15675"	"micron"	"direct"	"2.72075"	"micron"	"direct"	"0.44844067"	"dimensionless"	"direct"	"0.71910416"	"dimensionless"	"direct"	"0.8938126"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000161.xml"
"MCDS_S_0000000161.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.541 0.841"	"dimensionless"	"Unit Vector"	"direct"	"2.75 150.85 0.0"	"micron"	"direct"	"18.8125"	"micron^2"	"direct"	"4.8945"	"micron"	"direct"	"6.3705"	"micron"	"direct"	"4.76875"	"micron"	"direct"	"27.537"	"micron"	"direct"	"2.44725"	"micron"	"direct"	"0.74856762"	"dimensionless"	"direct"	"0.31176196"	"dimensionless"	"direct"	"0.66305846"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000161.xml"
"MCDS_S_0000000161.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.7549 0.6559"	"dimensionless"	"Unit Vector"	"direct"	"4.02 191.92 0.0"	"micron"	"direct"	"27.4375"	"micron^2"	"direct"	"5.911"	"micron"	"direct"	"11.51325"	"micron"	"direct"	"3.09525"	"micron"	"direct"	"25.91"	"micron"	"direct"	"2.9555"	"micron"	"direct"	"0.26884242"	"dimensionless"	"direct"	"0.51359357"	"dimensionless"	"direct"	"0.96318417"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000161.xml"
"MCDS_S_0000000161.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.6569 -0.7539"	"dimensionless"	"Unit Vector"	"direct"	"3.83 114.06 0.0"	"micron"	"direct"	"26.875"	"micron^2"	"direct"	"5.85"	"micron"	"direct"	"6.8065"	"micron"	"direct"	"5.13825"	"micron"	"direct"	"20.6065"	"micron"	"direct"	"2.925"	"micron"	"direct"	"0.7549034"	"dimensionless"	"direct"	"0.79533459"	"dimensionless"	"direct"	"0.655836"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000161.xml"
"MCDS_S_0000000161.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.894 -0.448"	"dimensionless"	"Unit Vector"	"direct"	"3.9 218.43 0.0"	"micron"	"direct"	"21.375"	"micron^2"	"direct"	"5.2175"	"micron"	"direct"	"7.27375"	"micron"	"direct"	"3.81725"	"micron"	"direct"	"18.83875"	"micron"	"direct"	"2.60875"	"micron"	"direct"	"0.52479808"	"dimensionless"	"direct"	"0.7568535"	"dimensionless"	"direct"	"0.85122675"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000161.xml"
"MCDS_S_0000000161.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.2809 -0.9597"	"dimensionless"	"Unit Vector"	"direct"	"6.39 9.34 0.0"	"micron"	"direct"	"36.6875"	"micron^2"	"direct"	"6.8355"	"micron"	"direct"	"8.29775"	"micron"	"direct"	"5.9825"	"micron"	"direct"	"24.64225"	"micron"	"direct"	"3.41775"	"micron"	"direct"	"0.72097858"	"dimensionless"	"direct"	"0.75921934"	"dimensionless"	"direct"	"0.69295735"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000161.xml"
"MCDS_S_0000000161.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.8339 0.5519"	"dimensionless"	"Unit Vector"	"direct"	"6.18 173.27 0.0"	"micron"	"direct"	"33.9375"	"micron^2"	"direct"	"6.574"	"micron"	"direct"	"10.96075"	"micron"	"direct"	"3.99075"	"micron"	"direct"	"26.20275"	"micron"	"direct"	"3.287"	"micron"	"direct"	"0.36409461"	"dimensionless"	"direct"	"0.62114925"	"dimensionless"	"direct"	"0.93136197"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000161.xml"
"MCDS_S_0000000161.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.9591 0.283"	"dimensionless"	"Unit Vector"	"direct"	"9.19 413.29 0.0"	"micron"	"direct"	"93.625"	"micron^2"	"direct"	"10.919"	"micron"	"direct"	"11.84875"	"micron"	"direct"	"10.21375"	"micron"	"direct"	"36.9455"	"micron"	"direct"	"5.4595"	"micron"	"direct"	"0.86201076"	"dimensionless"	"direct"	"0.8619431"	"dimensionless"	"direct"	"0.50688998"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000161.xml"
"MCDS_S_0000000161.0.10"	"Geometrical Property Characterization"	"individual"	"nucleus"	"10"	"0.9998 -0.019"	"dimensionless"	"Unit Vector"	"direct"	"13.34 222.15 0.0"	"micron"	"direct"	"31.8125"	"micron^2"	"direct"	"6.365"	"micron"	"direct"	"8.19075"	"micron"	"direct"	"4.96675"	"micron"	"direct"	"21.753"	"micron"	"direct"	"3.1825"	"micron"	"direct"	"0.60638525"	"dimensionless"	"direct"	"0.84483003"	"dimensionless"	"direct"	"0.795171"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000161.xml"
"MCDS_S_0000000161.0.11"	"Geometrical Property Characterization"	"individual"	"nucleus"	"11"	"0.97 0.243"	"dimensionless"	"Unit Vector"	"direct"	"14.41 250.22 0.0"	"micron"	"direct"	"23.5"	"micron^2"	"direct"	"5.4705"	"micron"	"direct"	"6.01975"	"micron"	"direct"	"5.10075"	"micron"	"direct"	"18.16725"	"micron"	"direct"	"2.73525"	"micron"	"direct"	"0.84733585"	"dimensionless"	"direct"	"0.89474513"	"dimensionless"	"direct"	"0.53105739"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000161.xml"
"MCDS_S_0000000161.0.12"	"Geometrical Property Characterization"	"individual"	"nucleus"	"12"	"0.9981 0.062"	"dimensionless"	"Unit Vector"	"direct"	"15.05 177.63 0.0"	"micron"	"direct"	"45.0625"	"micron^2"	"direct"	"7.5755"	"micron"	"direct"	"10.61925"	"micron"	"direct"	"5.491"	"micron"	"direct"	"27.52075"	"micron"	"direct"	"3.78775"	"micron"	"direct"	"0.51707983"	"dimensionless"	"direct"	"0.74766081"	"dimensionless"	"direct"	"0.85593718"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000161.xml"
"MCDS_S_0000000161.0.13"	"Geometrical Property Characterization"	"individual"	"nucleus"	"13"	"0.9368 0.3499"	"dimensionless"	"Unit Vector"	"direct"	"14.48 154.04 0.0"	"micron"	"direct"	"19.875"	"micron^2"	"direct"	"5.031"	"micron"	"direct"	"7.5055"	"micron"	"direct"	"3.83525"	"micron"	"direct"	"19.46025"	"micron"	"direct"	"2.5155"	"micron"	"direct"	"0.51099194"	"dimensionless"	"direct"	"0.65950816"	"dimensionless"	"direct"	"0.8595855"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000161.xml"
"MCDS_S_0000000161.0.14"	"Geometrical Property Characterization"	"individual"	"nucleus"	"14"	"0.41 -0.9121"	"dimensionless"	"Unit Vector"	"direct"	"22.26 23.2 0.0"	"micron"	"direct"	"93.25"	"micron^2"	"direct"	"10.8975"	"micron"	"direct"	"15.3085"	"micron"	"direct"	"8.721"	"micron"	"direct"	"44.981"	"micron"	"direct"	"5.44875"	"micron"	"direct"	"0.56968351"	"dimensionless"	"direct"	"0.57916258"	"dimensionless"	"direct"	"0.82186416"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000161.xml"
"MCDS_S_0000000161.0.15"	"Geometrical Property Characterization"	"individual"	"nucleus"	"15"	"0.9955 0.095"	"dimensionless"	"Unit Vector"	"direct"	"17.73 57.17 0.0"	"micron"	"direct"	"43.9375"	"micron^2"	"direct"	"7.48"	"micron"	"direct"	"10.232"	"micron"	"direct"	"5.679"	"micron"	"direct"	"27.02075"	"micron"	"direct"	"3.74"	"micron"	"direct"	"0.55502346"	"dimensionless"	"direct"	"0.75622392"	"dimensionless"	"direct"	"0.8318347"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000161.xml"
"MCDS_S_0000000161.0.16"	"Geometrical Property Characterization"	"individual"	"nucleus"	"16"	"0.247 0.969"	"dimensionless"	"Unit Vector"	"direct"	"18.17 192.93 0.0"	"micron"	"direct"	"24.6875"	"micron^2"	"direct"	"5.607"	"micron"	"direct"	"6.9445"	"micron"	"direct"	"4.55375"	"micron"	"direct"	"18.63175"	"micron"	"direct"	"2.8035"	"micron"	"direct"	"0.65573475"	"dimensionless"	"direct"	"0.89367515"	"dimensionless"	"direct"	"0.75499135"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000161.xml"
