"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000189.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.8403 -0.5422"	"dimensionless"	"Unit Vector"	"direct"	"4.47 234.18 0.0"	"micron"	"direct"	"80.25"	"micron^2"	"direct"	"10.109"	"micron"	"direct"	"10.98025"	"micron"	"direct"	"10.63"	"micron"	"direct"	"43.54"	"micron"	"direct"	"5.0545"	"micron"	"direct"	"0.96810182"	"dimensionless"	"direct"	"0.53195887"	"dimensionless"	"direct"	"0.25055711"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000189.xml"
"MCDS_S_0000000189.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.7258 -0.6879"	"dimensionless"	"Unit Vector"	"direct"	"7.62 343.92 0.0"	"micron"	"direct"	"158.8125"	"micron^2"	"direct"	"14.2215"	"micron"	"direct"	"22.819"	"micron"	"direct"	"9.415"	"micron"	"direct"	"66.51075"	"micron"	"direct"	"7.11075"	"micron"	"direct"	"0.41259477"	"dimensionless"	"direct"	"0.4511395"	"dimensionless"	"direct"	"0.91091468"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000189.xml"
"MCDS_S_0000000189.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.9871 -0.16"	"dimensionless"	"Unit Vector"	"direct"	"2.8 14.61 0.0"	"micron"	"direct"	"33.1875"	"micron^2"	"direct"	"6.501"	"micron"	"direct"	"7.989"	"micron"	"direct"	"5.5315"	"micron"	"direct"	"23.1925"	"micron"	"direct"	"3.2505"	"micron"	"direct"	"0.69238954"	"dimensionless"	"direct"	"0.77533479"	"dimensionless"	"direct"	"0.72152389"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000189.xml"
"MCDS_S_0000000189.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.9998 -0.021"	"dimensionless"	"Unit Vector"	"direct"	"1.42 37.86 0.0"	"micron"	"direct"	"14.1875"	"micron^2"	"direct"	"4.2505"	"micron"	"direct"	"7.73375"	"micron"	"direct"	"2.4285"	"micron"	"direct"	"17.44975"	"micron"	"direct"	"2.12525"	"micron"	"direct"	"0.31401325"	"dimensionless"	"direct"	"0.58551405"	"dimensionless"	"direct"	"0.9494186"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000189.xml"
"MCDS_S_0000000189.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.9992 -0.041"	"dimensionless"	"Unit Vector"	"direct"	"2.07 67.28 0.0"	"micron"	"direct"	"33.9375"	"micron^2"	"direct"	"6.574"	"micron"	"direct"	"10.9495"	"micron"	"direct"	"4.24225"	"micron"	"direct"	"26.70125"	"micron"	"direct"	"3.287"	"micron"	"direct"	"0.38743778"	"dimensionless"	"direct"	"0.59817261"	"dimensionless"	"direct"	"0.92189585"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000189.xml"
"MCDS_S_0000000189.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.7785 0.6276"	"dimensionless"	"Unit Vector"	"direct"	"3.67 276.87 0.0"	"micron"	"direct"	"48.6875"	"micron^2"	"direct"	"7.874"	"micron"	"direct"	"8.35225"	"micron"	"direct"	"7.9455"	"micron"	"direct"	"28.728"	"micron"	"direct"	"3.937"	"micron"	"direct"	"0.95130055"	"dimensionless"	"direct"	"0.7413385"	"dimensionless"	"direct"	"0.30826493"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000189.xml"
"MCDS_S_0000000189.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.9998 0.018"	"dimensionless"	"Unit Vector"	"direct"	"1.98 298.31 0.0"	"micron"	"direct"	"22.625"	"micron^2"	"direct"	"5.3675"	"micron"	"direct"	"8.007"	"micron"	"direct"	"3.702"	"micron"	"direct"	"20.05325"	"micron"	"direct"	"2.68375"	"micron"	"direct"	"0.46234545"	"dimensionless"	"direct"	"0.70701547"	"dimensionless"	"direct"	"0.88669989"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000189.xml"
"MCDS_S_0000000189.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.4552 -0.8904"	"dimensionless"	"Unit Vector"	"direct"	"3.84 309.48 0.0"	"micron"	"direct"	"45.8125"	"micron^2"	"direct"	"7.638"	"micron"	"direct"	"8.41875"	"micron"	"direct"	"7.643"	"micron"	"direct"	"31.31375"	"micron"	"direct"	"3.819"	"micron"	"direct"	"0.90785449"	"dimensionless"	"direct"	"0.5871157"	"dimensionless"	"direct"	"0.41928537"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000189.xml"
"MCDS_S_0000000189.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.9999 -0.015"	"dimensionless"	"Unit Vector"	"direct"	"2.53 351.06 0.0"	"micron"	"direct"	"44.1875"	"micron^2"	"direct"	"7.5015"	"micron"	"direct"	"12.19875"	"micron"	"direct"	"5.17225"	"micron"	"direct"	"32.7975"	"micron"	"direct"	"3.75075"	"micron"	"direct"	"0.42399836"	"dimensionless"	"direct"	"0.51621166"	"dimensionless"	"direct"	"0.90566296"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000189.xml"
"MCDS_S_0000000189.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.9973 -0.074"	"dimensionless"	"Unit Vector"	"direct"	"2.67 362.71 0.0"	"micron"	"direct"	"21.625"	"micron^2"	"direct"	"5.248"	"micron"	"direct"	"7.20575"	"micron"	"direct"	"4.22125"	"micron"	"direct"	"21.753"	"micron"	"direct"	"2.624"	"micron"	"direct"	"0.58581688"	"dimensionless"	"direct"	"0.57428525"	"dimensionless"	"direct"	"0.81044345"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000189.xml"
