"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000248.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.8097 0.5868"	"dimensionless"	"Unit Vector"	"direct"	"2.51 48.39 0.0"	"micron"	"direct"	"18.25"	"micron^2"	"direct"	"4.821"	"micron"	"direct"	"7.7505"	"micron"	"direct"	"3.891"	"micron"	"direct"	"23.05475"	"micron"	"direct"	"2.4105"	"micron"	"direct"	"0.50203213"	"dimensionless"	"direct"	"0.43147129"	"dimensionless"	"direct"	"0.86484897"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000248.xml"
"MCDS_S_0000000248.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.881 0.473"	"dimensionless"	"Unit Vector"	"direct"	"2.57 57.54 0.0"	"micron"	"direct"	"24.8125"	"micron^2"	"direct"	"5.621"	"micron"	"direct"	"10.5625"	"micron"	"direct"	"3.4905"	"micron"	"direct"	"26.41725"	"micron"	"direct"	"2.8105"	"micron"	"direct"	"0.33046154"	"dimensionless"	"direct"	"0.44679178"	"dimensionless"	"direct"	"0.94381946"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000248.xml"
"MCDS_S_0000000248.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.9606 -0.2779"	"dimensionless"	"Unit Vector"	"direct"	"1.75 71.07 0.0"	"micron"	"direct"	"13.875"	"micron^2"	"direct"	"4.2035"	"micron"	"direct"	"6.00575"	"micron"	"direct"	"3.2595"	"micron"	"direct"	"16.30325"	"micron"	"direct"	"2.10175"	"micron"	"direct"	"0.54272988"	"dimensionless"	"direct"	"0.65598586"	"dimensionless"	"direct"	"0.8399073"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000248.xml"
"MCDS_S_0000000248.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.9987 -0.05"	"dimensionless"	"Unit Vector"	"direct"	"1.71 165.99 0.0"	"micron"	"direct"	"21.5"	"micron^2"	"direct"	"5.2325"	"micron"	"direct"	"8.8475"	"micron"	"direct"	"3.30375"	"micron"	"direct"	"20.5105"	"micron"	"direct"	"2.61625"	"micron"	"direct"	"0.37341057"	"dimensionless"	"direct"	"0.64223775"	"dimensionless"	"direct"	"0.92766618"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000248.xml"
"MCDS_S_0000000248.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.9985 0.055"	"dimensionless"	"Unit Vector"	"direct"	"2.61 278.83 0.0"	"micron"	"direct"	"27.5"	"micron^2"	"direct"	"5.918"	"micron"	"direct"	"7.109"	"micron"	"direct"	"4.9665"	"micron"	"direct"	"19.27825"	"micron"	"direct"	"2.959"	"micron"	"direct"	"0.69862147"	"dimensionless"	"direct"	"0.92983811"	"dimensionless"	"direct"	"0.71549147"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000248.xml"
"MCDS_S_0000000248.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"1.0 -0.008"	"dimensionless"	"Unit Vector"	"direct"	"2.83 331.25 0.0"	"micron"	"direct"	"36.6875"	"micron^2"	"direct"	"6.8355"	"micron"	"direct"	"9.0465"	"micron"	"direct"	"5.20675"	"micron"	"direct"	"23.48525"	"micron"	"direct"	"3.41775"	"micron"	"direct"	"0.57555408"	"dimensionless"	"direct"	"0.83586782"	"dimensionless"	"direct"	"0.81776372"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000248.xml"
"MCDS_S_0000000248.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.9517 -0.3069"	"dimensionless"	"Unit Vector"	"direct"	"2.16 354.09 0.0"	"micron"	"direct"	"15.5625"	"micron^2"	"direct"	"4.452"	"micron"	"direct"	"5.04525"	"micron"	"direct"	"4.008"	"micron"	"direct"	"14.44975"	"micron"	"direct"	"2.226"	"micron"	"direct"	"0.79441058"	"dimensionless"	"direct"	"0.93663107"	"dimensionless"	"direct"	"0.60738112"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000248.xml"
"MCDS_S_0000000248.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.9998 -0.021"	"dimensionless"	"Unit Vector"	"direct"	"1.88 427.66 0.0"	"micron"	"direct"	"24.5"	"micron^2"	"direct"	"5.5855"	"micron"	"direct"	"9.062"	"micron"	"direct"	"3.555"	"micron"	"direct"	"21.2175"	"micron"	"direct"	"2.79275"	"micron"	"direct"	"0.39229751"	"dimensionless"	"direct"	"0.68389201"	"dimensionless"	"direct"	"0.91983839"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000248.xml"
"MCDS_S_0000000248.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.9478 0.3189"	"dimensionless"	"Unit Vector"	"direct"	"3.06 126.96 0.0"	"micron"	"direct"	"24.0625"	"micron^2"	"direct"	"5.5355"	"micron"	"direct"	"6.39675"	"micron"	"direct"	"4.7985"	"micron"	"direct"	"17.98525"	"micron"	"direct"	"2.76775"	"micron"	"direct"	"0.75014656"	"dimensionless"	"direct"	"0.93479774"	"dimensionless"	"direct"	"0.66127161"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000248.xml"
"MCDS_S_0000000248.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.9964 -0.085"	"dimensionless"	"Unit Vector"	"direct"	"2.83 244.75 0.0"	"micron"	"direct"	"19.5625"	"micron^2"	"direct"	"4.991"	"micron"	"direct"	"5.397"	"micron"	"direct"	"4.62425"	"micron"	"direct"	"15.864"	"micron"	"direct"	"2.4955"	"micron"	"direct"	"0.8568186"	"dimensionless"	"direct"	"0.97680712"	"dimensionless"	"direct"	"0.51561796"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000248.xml"
