"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000261.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.9478 -0.3189"	"dimensionless"	"Unit Vector"	"direct"	"2.36 64.53 0.0"	"micron"	"direct"	"38.9375"	"micron^2"	"direct"	"7.0415"	"micron"	"direct"	"10.63"	"micron"	"direct"	"4.994"	"micron"	"direct"	"27.46025"	"micron"	"direct"	"3.52075"	"micron"	"direct"	"0.46980245"	"dimensionless"	"direct"	"0.64888682"	"dimensionless"	"direct"	"0.88277158"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000261.xml"
"MCDS_S_0000000261.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.917 0.399"	"dimensionless"	"Unit Vector"	"direct"	"2.74 79.91 0.0"	"micron"	"direct"	"38.1875"	"micron^2"	"direct"	"6.9735"	"micron"	"direct"	"8.187"	"micron"	"direct"	"6.40275"	"micron"	"direct"	"26.969"	"micron"	"direct"	"3.48675"	"micron"	"direct"	"0.78206303"	"dimensionless"	"direct"	"0.65978343"	"dimensionless"	"direct"	"0.62319934"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000261.xml"
"MCDS_S_0000000261.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.9829 0.184"	"dimensionless"	"Unit Vector"	"direct"	"2.46 240.1 0.0"	"micron"	"direct"	"38.6875"	"micron^2"	"direct"	"7.019"	"micron"	"direct"	"9.60675"	"micron"	"direct"	"5.25275"	"micron"	"direct"	"25.27825"	"micron"	"direct"	"3.5095"	"micron"	"direct"	"0.54677701"	"dimensionless"	"direct"	"0.76082806"	"dimensionless"	"direct"	"0.83727827"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000261.xml"
"MCDS_S_0000000261.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.507 0.862"	"dimensionless"	"Unit Vector"	"direct"	"6.23 246.75 0.0"	"micron"	"direct"	"66.875"	"micron^2"	"direct"	"9.2285"	"micron"	"direct"	"13.23625"	"micron"	"direct"	"6.9415"	"micron"	"direct"	"39.1955"	"micron"	"direct"	"4.61425"	"micron"	"direct"	"0.52443101"	"dimensionless"	"direct"	"0.54701753"	"dimensionless"	"direct"	"0.85145294"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000261.xml"
"MCDS_S_0000000261.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.392 0.92"	"dimensionless"	"Unit Vector"	"direct"	"2.87 252.9 0.0"	"micron"	"direct"	"19.3125"	"micron^2"	"direct"	"4.959"	"micron"	"direct"	"5.92225"	"micron"	"direct"	"4.2235"	"micron"	"direct"	"17.16575"	"micron"	"direct"	"2.4795"	"micron"	"direct"	"0.71315801"	"dimensionless"	"direct"	"0.82361224"	"dimensionless"	"direct"	"0.70100332"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000261.xml"
"MCDS_S_0000000261.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.8642 0.5031"	"dimensionless"	"Unit Vector"	"direct"	"6.11 72.27 0.0"	"micron"	"direct"	"30.5625"	"micron^2"	"direct"	"6.2385"	"micron"	"direct"	"8.1705"	"micron"	"direct"	"4.851"	"micron"	"direct"	"22.21025"	"micron"	"direct"	"3.11925"	"micron"	"direct"	"0.59372131"	"dimensionless"	"direct"	"0.77855957"	"dimensionless"	"direct"	"0.80467074"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000261.xml"
"MCDS_S_0000000261.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.4051 -0.9143"	"dimensionless"	"Unit Vector"	"direct"	"6.47 167.22 0.0"	"micron"	"direct"	"29.0"	"micron^2"	"direct"	"6.077"	"micron"	"direct"	"6.95625"	"micron"	"direct"	"5.4105"	"micron"	"direct"	"20.4675"	"micron"	"direct"	"3.0385"	"micron"	"direct"	"0.77778976"	"dimensionless"	"direct"	"0.86991789"	"dimensionless"	"direct"	"0.62852454"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000261.xml"
"MCDS_S_0000000261.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.4408 -0.8976"	"dimensionless"	"Unit Vector"	"direct"	"8.07 161.24 0.0"	"micron"	"direct"	"52.25"	"micron^2"	"direct"	"8.157"	"micron"	"direct"	"8.7435"	"micron"	"direct"	"8.001"	"micron"	"direct"	"29.592"	"micron"	"direct"	"4.0785"	"micron"	"direct"	"0.91507977"	"dimensionless"	"direct"	"0.7498036"	"dimensionless"	"direct"	"0.40327287"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000261.xml"
"MCDS_S_0000000261.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.9659 -0.259"	"dimensionless"	"Unit Vector"	"direct"	"7.55 63.7 0.0"	"micron"	"direct"	"47.1875"	"micron^2"	"direct"	"7.752"	"micron"	"direct"	"11.39625"	"micron"	"direct"	"5.42725"	"micron"	"direct"	"31.13325"	"micron"	"direct"	"3.876"	"micron"	"direct"	"0.47623122"	"dimensionless"	"direct"	"0.61176963"	"dimensionless"	"direct"	"0.87932009"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000261.xml"
"MCDS_S_0000000261.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.113 0.9936"	"dimensionless"	"Unit Vector"	"direct"	"13.1 182.85 0.0"	"micron"	"direct"	"77.8125"	"micron^2"	"direct"	"9.9545"	"micron"	"direct"	"13.69525"	"micron"	"direct"	"8.85575"	"micron"	"direct"	"47.16"	"micron"	"direct"	"4.97725"	"micron"	"direct"	"0.64662931"	"dimensionless"	"direct"	"0.43965462"	"dimensionless"	"direct"	"0.76280439"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000261.xml"
