"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000094.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.9893 0.146"	"dimensionless"	"Unit Vector"	"direct"	"1.2 16.24 0.0"	"micron"	"direct"	"13.3125"	"micron^2"	"direct"	"4.1175"	"micron"	"direct"	"5.862"	"micron"	"direct"	"2.964"	"micron"	"direct"	"14.80325"	"micron"	"direct"	"2.05875"	"micron"	"direct"	"0.50562948"	"dimensionless"	"direct"	"0.76340559"	"dimensionless"	"direct"	"0.86275074"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000094.xml"
"MCDS_S_0000000094.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.9998 -0.019"	"dimensionless"	"Unit Vector"	"direct"	"2.18 180.28 0.0"	"micron"	"direct"	"17.6875"	"micron^2"	"direct"	"4.746"	"micron"	"direct"	"5.08975"	"micron"	"direct"	"4.458"	"micron"	"direct"	"15.7175"	"micron"	"direct"	"2.373"	"micron"	"direct"	"0.87587799"	"dimensionless"	"direct"	"0.89972415"	"dimensionless"	"direct"	"0.48253264"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000094.xml"
"MCDS_S_0000000094.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.7219 -0.6919"	"dimensionless"	"Unit Vector"	"direct"	"6.6 100.53 0.0"	"micron"	"direct"	"75.0625"	"micron^2"	"direct"	"9.777"	"micron"	"direct"	"10.73775"	"micron"	"direct"	"8.962"	"micron"	"direct"	"32.9705"	"micron"	"direct"	"4.8885"	"micron"	"direct"	"0.8346255"	"dimensionless"	"direct"	"0.86772442"	"dimensionless"	"direct"	"0.55081782"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000094.xml"
"MCDS_S_0000000094.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.103 0.9947"	"dimensionless"	"Unit Vector"	"direct"	"5.09 44.84 0.0"	"micron"	"direct"	"15.5625"	"micron^2"	"direct"	"4.452"	"micron"	"direct"	"6.99025"	"micron"	"direct"	"2.865"	"micron"	"direct"	"16.364"	"micron"	"direct"	"2.226"	"micron"	"direct"	"0.40985659"	"dimensionless"	"direct"	"0.73031511"	"dimensionless"	"direct"	"0.91214998"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000094.xml"
"MCDS_S_0000000094.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.038 0.9993"	"dimensionless"	"Unit Vector"	"direct"	"4.52 69.39 0.0"	"micron"	"direct"	"19.0625"	"micron^2"	"direct"	"4.927"	"micron"	"direct"	"6.0005"	"micron"	"direct"	"4.35025"	"micron"	"direct"	"19.046"	"micron"	"direct"	"2.4635"	"micron"	"direct"	"0.72498125"	"dimensionless"	"direct"	"0.66036213"	"dimensionless"	"direct"	"0.6887686"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000094.xml"
"MCDS_S_0000000094.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.8578 -0.5139"	"dimensionless"	"Unit Vector"	"direct"	"7.08 166.44 0.0"	"micron"	"direct"	"14.9375"	"micron^2"	"direct"	"4.3615"	"micron"	"direct"	"12.89775"	"micron"	"direct"	"1.95975"	"micron"	"direct"	"29.03125"	"micron"	"direct"	"2.18075"	"micron"	"direct"	"0.15194511"	"dimensionless"	"direct"	"0.22271851"	"dimensionless"	"direct"	"0.98838893"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000094.xml"
"MCDS_S_0000000094.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.8711 0.4911"	"dimensionless"	"Unit Vector"	"direct"	"5.73 40.17 0.0"	"micron"	"direct"	"24.3125"	"micron^2"	"direct"	"5.5645"	"micron"	"direct"	"6.37975"	"micron"	"direct"	"5.04175"	"micron"	"direct"	"20.1925"	"micron"	"direct"	"2.78225"	"micron"	"direct"	"0.79027391"	"dimensionless"	"direct"	"0.74930615"	"dimensionless"	"direct"	"0.61275374"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000094.xml"
"MCDS_S_0000000094.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.953 -0.303"	"dimensionless"	"Unit Vector"	"direct"	"8.21 180.13 0.0"	"micron"	"direct"	"49.0625"	"micron^2"	"direct"	"7.9045"	"micron"	"direct"	"10.0265"	"micron"	"direct"	"6.27"	"micron"	"direct"	"26.87425"	"micron"	"direct"	"3.95225"	"micron"	"direct"	"0.62534284"	"dimensionless"	"direct"	"0.85366374"	"dimensionless"	"direct"	"0.78035013"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000094.xml"
"MCDS_S_0000000094.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.5857 0.8105"	"dimensionless"	"Unit Vector"	"direct"	"9.09 23.42 0.0"	"micron"	"direct"	"25.3125"	"micron^2"	"direct"	"5.6775"	"micron"	"direct"	"8.41675"	"micron"	"direct"	"3.95775"	"micron"	"direct"	"21.6065"	"micron"	"direct"	"2.83875"	"micron"	"direct"	"0.47022307"	"dimensionless"	"direct"	"0.6813591"	"dimensionless"	"direct"	"0.8825476"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000094.xml"
"MCDS_S_0000000094.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.745 -0.667"	"dimensionless"	"Unit Vector"	"direct"	"9.16 153.0 0.0"	"micron"	"direct"	"17.8125"	"micron^2"	"direct"	"4.763"	"micron"	"direct"	"8.81025"	"micron"	"direct"	"2.69275"	"micron"	"direct"	"20.185"	"micron"	"direct"	"2.3815"	"micron"	"direct"	"0.30563832"	"dimensionless"	"direct"	"0.54938555"	"dimensionless"	"direct"	"0.95214769"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000094.xml"
