"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000209.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.9429 0.333"	"dimensionless"	"Unit Vector"	"direct"	"2.86 71.64 0.0"	"micron"	"direct"	"33.5"	"micron^2"	"direct"	"6.5315"	"micron"	"direct"	"8.003"	"micron"	"direct"	"5.48525"	"micron"	"direct"	"23.3995"	"micron"	"direct"	"3.26575"	"micron"	"direct"	"0.68539923"	"dimensionless"	"direct"	"0.76884982"	"dimensionless"	"direct"	"0.7281675"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000209.xml"
"MCDS_S_0000000209.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.9893 -0.146"	"dimensionless"	"Unit Vector"	"direct"	"2.67 90.98 0.0"	"micron"	"direct"	"29.0"	"micron^2"	"direct"	"6.077"	"micron"	"direct"	"7.0045"	"micron"	"direct"	"5.80225"	"micron"	"direct"	"27.70125"	"micron"	"direct"	"3.0385"	"micron"	"direct"	"0.82836034"	"dimensionless"	"direct"	"0.47490761"	"dimensionless"	"direct"	"0.56019563"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000209.xml"
"MCDS_S_0000000209.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.9143 -0.4051"	"dimensionless"	"Unit Vector"	"direct"	"2.34 96.86 0.0"	"micron"	"direct"	"22.125"	"micron^2"	"direct"	"5.308"	"micron"	"direct"	"6.7665"	"micron"	"direct"	"4.3405"	"micron"	"direct"	"18.80325"	"micron"	"direct"	"2.654"	"micron"	"direct"	"0.641469"	"dimensionless"	"direct"	"0.78637066"	"dimensionless"	"direct"	"0.76714896"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000209.xml"
"MCDS_S_0000000209.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.9511 0.309"	"dimensionless"	"Unit Vector"	"direct"	"2.93 113.4 0.0"	"micron"	"direct"	"33.0625"	"micron^2"	"direct"	"6.489"	"micron"	"direct"	"7.8015"	"micron"	"direct"	"5.65925"	"micron"	"direct"	"23.1065"	"micron"	"direct"	"3.2445"	"micron"	"direct"	"0.72540537"	"dimensionless"	"direct"	"0.7781749"	"dimensionless"	"direct"	"0.68832191"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000209.xml"
"MCDS_S_0000000209.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.9891 -0.147"	"dimensionless"	"Unit Vector"	"direct"	"1.24 205.51 0.0"	"micron"	"direct"	"12.6875"	"micron^2"	"direct"	"4.0195"	"micron"	"direct"	"5.091"	"micron"	"direct"	"3.3885"	"micron"	"direct"	"13.94975"	"micron"	"direct"	"2.00975"	"micron"	"direct"	"0.66558633"	"dimensionless"	"direct"	"0.81931908"	"dimensionless"	"direct"	"0.74632087"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000209.xml"
"MCDS_S_0000000209.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.6198 -0.7848"	"dimensionless"	"Unit Vector"	"direct"	"2.7 201.15 0.0"	"micron"	"direct"	"17.8125"	"micron^2"	"direct"	"4.763"	"micron"	"direct"	"4.92475"	"micron"	"direct"	"4.66425"	"micron"	"direct"	"15.571"	"micron"	"direct"	"2.3815"	"micron"	"direct"	"0.94710391"	"dimensionless"	"direct"	"0.92321262"	"dimensionless"	"direct"	"0.32092706"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000209.xml"
"MCDS_S_0000000209.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.357 -0.9341"	"dimensionless"	"Unit Vector"	"direct"	"4.01 42.3 0.0"	"micron"	"direct"	"22.1875"	"micron^2"	"direct"	"5.3155"	"micron"	"direct"	"5.943"	"micron"	"direct"	"4.7745"	"micron"	"direct"	"17.3995"	"micron"	"direct"	"2.65775"	"micron"	"direct"	"0.80338213"	"dimensionless"	"direct"	"0.92096833"	"dimensionless"	"direct"	"0.59546381"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000209.xml"
"MCDS_S_0000000209.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.9998 0.018"	"dimensionless"	"Unit Vector"	"direct"	"2.98 154.52 0.0"	"micron"	"direct"	"13.625"	"micron^2"	"direct"	"4.1655"	"micron"	"direct"	"5.61575"	"micron"	"direct"	"3.52675"	"micron"	"direct"	"16.9245"	"micron"	"direct"	"2.08275"	"micron"	"direct"	"0.62801051"	"dimensionless"	"direct"	"0.59774325"	"dimensionless"	"direct"	"0.77820486"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000209.xml"
"MCDS_S_0000000209.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.717 0.697"	"dimensionless"	"Unit Vector"	"direct"	"5.36 193.94 0.0"	"micron"	"direct"	"43.3125"	"micron^2"	"direct"	"7.427"	"micron"	"direct"	"10.674"	"micron"	"direct"	"5.7635"	"micron"	"direct"	"30.435"	"micron"	"direct"	"3.7135"	"micron"	"direct"	"0.5399569"	"dimensionless"	"direct"	"0.58759285"	"dimensionless"	"direct"	"0.84169266"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000209.xml"
"MCDS_S_0000000209.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.103 -0.9947"	"dimensionless"	"Unit Vector"	"direct"	"9.57 117.28 0.0"	"micron"	"direct"	"37.4375"	"micron^2"	"direct"	"6.905"	"micron"	"direct"	"7.575"	"micron"	"direct"	"6.48175"	"micron"	"direct"	"23.753"	"micron"	"direct"	"3.4525"	"micron"	"direct"	"0.85567657"	"dimensionless"	"direct"	"0.83383432"	"dimensionless"	"direct"	"0.51751098"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000209.xml"
