"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000318.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.9822 0.188"	"dimensionless"	"Unit Vector"	"direct"	"2.83 84.27 0.0"	"micron"	"direct"	"26.5625"	"micron^2"	"direct"	"5.816"	"micron"	"direct"	"6.624"	"micron"	"direct"	"5.2645"	"micron"	"direct"	"21.40675"	"micron"	"direct"	"2.908"	"micron"	"direct"	"0.79476147"	"dimensionless"	"direct"	"0.72841241"	"dimensionless"	"direct"	"0.60692191"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000318.xml"
"MCDS_S_0000000318.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.9792 0.203"	"dimensionless"	"Unit Vector"	"direct"	"3.28 137.96 0.0"	"micron"	"direct"	"24.625"	"micron^2"	"direct"	"5.6"	"micron"	"direct"	"8.864"	"micron"	"direct"	"4.2485"	"micron"	"direct"	"24.546"	"micron"	"direct"	"2.8"	"micron"	"direct"	"0.47929829"	"dimensionless"	"direct"	"0.51359956"	"dimensionless"	"direct"	"0.87765207"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000318.xml"
"MCDS_S_0000000318.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.7677 0.6408"	"dimensionless"	"Unit Vector"	"direct"	"4.73 76.56 0.0"	"micron"	"direct"	"36.75"	"micron^2"	"direct"	"6.841"	"micron"	"direct"	"9.0295"	"micron"	"direct"	"5.8585"	"micron"	"direct"	"29.70125"	"micron"	"direct"	"3.4205"	"micron"	"direct"	"0.64881776"	"dimensionless"	"direct"	"0.52350129"	"dimensionless"	"direct"	"0.76094383"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000318.xml"
"MCDS_S_0000000318.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.9229 -0.385"	"dimensionless"	"Unit Vector"	"direct"	"5.17 222.22 0.0"	"micron"	"direct"	"40.375"	"micron^2"	"direct"	"7.1705"	"micron"	"direct"	"12.13075"	"micron"	"direct"	"4.794"	"micron"	"direct"	"34.48525"	"micron"	"direct"	"3.58525"	"micron"	"direct"	"0.39519403"	"dimensionless"	"direct"	"0.42663418"	"dimensionless"	"direct"	"0.91859767"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000318.xml"
"MCDS_S_0000000318.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"1.0 -0.001"	"dimensionless"	"Unit Vector"	"direct"	"4.67 108.05 0.0"	"micron"	"direct"	"25.5"	"micron^2"	"direct"	"5.6985"	"micron"	"direct"	"9.2815"	"micron"	"direct"	"3.791"	"micron"	"direct"	"23.7175"	"micron"	"direct"	"2.84925"	"micron"	"direct"	"0.40844691"	"dimensionless"	"direct"	"0.56965541"	"dimensionless"	"direct"	"0.91278208"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000318.xml"
"MCDS_S_0000000318.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.3279 -0.9447"	"dimensionless"	"Unit Vector"	"direct"	"8.18 229.18 0.0"	"micron"	"direct"	"28.125"	"micron^2"	"direct"	"5.9845"	"micron"	"direct"	"8.35025"	"micron"	"direct"	"4.342"	"micron"	"direct"	"22.364"	"micron"	"direct"	"2.99225"	"micron"	"direct"	"0.51998443"	"dimensionless"	"direct"	"0.70664848"	"dimensionless"	"direct"	"0.85417574"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000318.xml"
"MCDS_S_0000000318.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.971 -0.239"	"dimensionless"	"Unit Vector"	"direct"	"12.29 210.47 0.0"	"micron"	"direct"	"56.5625"	"micron^2"	"direct"	"8.487"	"micron"	"direct"	"11.2545"	"micron"	"direct"	"6.89875"	"micron"	"direct"	"38.91725"	"micron"	"direct"	"4.2435"	"micron"	"direct"	"0.61297703"	"dimensionless"	"direct"	"0.46930391"	"dimensionless"	"direct"	"0.79010073"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000318.xml"
"MCDS_S_0000000318.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.9617 0.2739"	"dimensionless"	"Unit Vector"	"direct"	"11.93 195.26 0.0"	"micron"	"direct"	"45.375"	"micron^2"	"direct"	"7.6015"	"micron"	"direct"	"9.584"	"micron"	"direct"	"6.3285"	"micron"	"direct"	"31.9245"	"micron"	"direct"	"3.80075"	"micron"	"direct"	"0.66031928"	"dimensionless"	"direct"	"0.55947192"	"dimensionless"	"direct"	"0.75098498"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000318.xml"
"MCDS_S_0000000318.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.9975 -0.07"	"dimensionless"	"Unit Vector"	"direct"	"14.38 174.72 0.0"	"micron"	"direct"	"37.25"	"micron^2"	"direct"	"6.8875"	"micron"	"direct"	"10.462"	"micron"	"direct"	"4.968"	"micron"	"direct"	"29.83"	"micron"	"direct"	"3.44375"	"micron"	"direct"	"0.4748614"	"dimensionless"	"direct"	"0.52605316"	"dimensionless"	"direct"	"0.88006059"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000318.xml"
"MCDS_S_0000000318.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.9996 -0.03"	"dimensionless"	"Unit Vector"	"direct"	"15.42 154.88 0.0"	"micron"	"direct"	"55.0"	"micron^2"	"direct"	"8.369"	"micron"	"direct"	"12.45175"	"micron"	"direct"	"5.9265"	"micron"	"direct"	"35.4085"	"micron"	"direct"	"4.1845"	"micron"	"direct"	"0.47595719"	"dimensionless"	"direct"	"0.55126129"	"dimensionless"	"direct"	"0.87946845"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000318.xml"
