"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000292.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.9884 -0.1521"	"dimensionless"	"Unit Vector"	"direct"	"5.88 58.63 0.0"	"micron"	"direct"	"19.9375"	"micron^2"	"direct"	"5.039"	"micron"	"direct"	"7.54375"	"micron"	"direct"	"3.48825"	"micron"	"direct"	"19.13175"	"micron"	"direct"	"2.5195"	"micron"	"direct"	"0.46240265"	"dimensionless"	"direct"	"0.6844964"	"dimensionless"	"direct"	"0.88667006"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000292.xml"
"MCDS_S_0000000292.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.896 0.444"	"dimensionless"	"Unit Vector"	"direct"	"7.99 105.49 0.0"	"micron"	"direct"	"24.75"	"micron^2"	"direct"	"5.614"	"micron"	"direct"	"9.17625"	"micron"	"direct"	"3.643"	"micron"	"direct"	"22.62425"	"micron"	"direct"	"2.807"	"micron"	"direct"	"0.39700313"	"dimensionless"	"direct"	"0.60762647"	"dimensionless"	"direct"	"0.91781725"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000292.xml"
"MCDS_S_0000000292.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.9952 0.098"	"dimensionless"	"Unit Vector"	"direct"	"9.65 95.03 0.0"	"micron"	"direct"	"19.0"	"micron^2"	"direct"	"4.919"	"micron"	"direct"	"7.809"	"micron"	"direct"	"3.10925"	"micron"	"direct"	"17.864"	"micron"	"direct"	"2.4595"	"micron"	"direct"	"0.39816238"	"dimensionless"	"direct"	"0.74817991"	"dimensionless"	"direct"	"0.91731495"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000292.xml"
"MCDS_S_0000000292.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.962 0.273"	"dimensionless"	"Unit Vector"	"direct"	"10.2 69.4 0.0"	"micron"	"direct"	"19.875"	"micron^2"	"direct"	"5.031"	"micron"	"direct"	"8.11225"	"micron"	"direct"	"3.2005"	"micron"	"direct"	"18.9245"	"micron"	"direct"	"2.5155"	"micron"	"direct"	"0.3945268"	"dimensionless"	"direct"	"0.69737789"	"dimensionless"	"direct"	"0.91888444"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000292.xml"
"MCDS_S_0000000292.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"1.0 -0.006"	"dimensionless"	"Unit Vector"	"direct"	"14.95 118.51 0.0"	"micron"	"direct"	"31.75"	"micron^2"	"direct"	"6.3585"	"micron"	"direct"	"8.25775"	"micron"	"direct"	"4.92375"	"micron"	"direct"	"21.8995"	"micron"	"direct"	"3.17925"	"micron"	"direct"	"0.59625806"	"dimensionless"	"direct"	"0.83192695"	"dimensionless"	"direct"	"0.80279283"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000292.xml"
"MCDS_S_0000000292.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.9504 0.3111"	"dimensionless"	"Unit Vector"	"direct"	"18.22 90.13 0.0"	"micron"	"direct"	"30.125"	"micron^2"	"direct"	"6.194"	"micron"	"direct"	"7.893"	"micron"	"direct"	"4.915"	"micron"	"direct"	"21.1925"	"micron"	"direct"	"3.097"	"micron"	"direct"	"0.62270366"	"dimensionless"	"direct"	"0.84289317"	"dimensionless"	"direct"	"0.78245776"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000292.xml"
"MCDS_S_0000000292.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.8181 0.5751"	"dimensionless"	"Unit Vector"	"direct"	"18.78 42.43 0.0"	"micron"	"direct"	"14.5625"	"micron^2"	"direct"	"4.3065"	"micron"	"direct"	"5.108"	"micron"	"direct"	"3.70875"	"micron"	"direct"	"14.30325"	"micron"	"direct"	"2.15325"	"micron"	"direct"	"0.72606695"	"dimensionless"	"direct"	"0.89449176"	"dimensionless"	"direct"	"0.68762401"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000292.xml"
"MCDS_S_0000000292.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.7918 -0.6108"	"dimensionless"	"Unit Vector"	"direct"	"20.11 145.37 0.0"	"micron"	"direct"	"23.1875"	"micron^2"	"direct"	"5.434"	"micron"	"direct"	"6.9485"	"micron"	"direct"	"4.30125"	"micron"	"direct"	"18.33875"	"micron"	"direct"	"2.717"	"micron"	"direct"	"0.61901849"	"dimensionless"	"direct"	"0.86641174"	"dimensionless"	"direct"	"0.78537641"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000292.xml"
"MCDS_S_0000000292.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.146 -0.9893"	"dimensionless"	"Unit Vector"	"direct"	"20.96 79.0 0.0"	"micron"	"direct"	"15.9375"	"micron^2"	"direct"	"4.505"	"micron"	"direct"	"6.11325"	"micron"	"direct"	"3.35"	"micron"	"direct"	"15.364"	"micron"	"direct"	"2.2525"	"micron"	"direct"	"0.54799002"	"dimensionless"	"direct"	"0.84844064"	"dimensionless"	"direct"	"0.83648487"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000292.xml"
"MCDS_S_0000000292.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.9085 -0.4178"	"dimensionless"	"Unit Vector"	"direct"	"22.09 102.74 0.0"	"micron"	"direct"	"27.1875"	"micron^2"	"direct"	"5.884"	"micron"	"direct"	"6.75675"	"micron"	"direct"	"5.22525"	"micron"	"direct"	"20.16725"	"micron"	"direct"	"2.942"	"micron"	"direct"	"0.77333777"	"dimensionless"	"direct"	"0.84001255"	"dimensionless"	"direct"	"0.63399423"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000292.xml"
