"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000109.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.994 0.109"	"dimensionless"	"Unit Vector"	"direct"	"1.79 164.54 0.0"	"micron"	"direct"	"16.625"	"micron^2"	"direct"	"4.6015"	"micron"	"direct"	"6.181"	"micron"	"direct"	"3.9075"	"micron"	"direct"	"19.364"	"micron"	"direct"	"2.30075"	"micron"	"direct"	"0.63217926"	"dimensionless"	"direct"	"0.55716185"	"dimensionless"	"direct"	"0.77482216"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000109.xml"
"MCDS_S_0000000109.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.9258 -0.3779"	"dimensionless"	"Unit Vector"	"direct"	"2.79 371.14 0.0"	"micron"	"direct"	"39.0"	"micron^2"	"direct"	"7.0475"	"micron"	"direct"	"9.60675"	"micron"	"direct"	"6.00725"	"micron"	"direct"	"27.8995"	"micron"	"direct"	"3.52375"	"micron"	"direct"	"0.62531553"	"dimensionless"	"direct"	"0.62962452"	"dimensionless"	"direct"	"0.78037202"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000109.xml"
"MCDS_S_0000000109.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.9642 0.2651"	"dimensionless"	"Unit Vector"	"direct"	"2.56 16.79 0.0"	"micron"	"direct"	"33.6875"	"micron^2"	"direct"	"6.55"	"micron"	"direct"	"9.79375"	"micron"	"direct"	"4.522"	"micron"	"direct"	"24.6925"	"micron"	"direct"	"3.275"	"micron"	"direct"	"0.46172304"	"dimensionless"	"direct"	"0.69430217"	"dimensionless"	"direct"	"0.88702415"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000109.xml"
"MCDS_S_0000000109.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.9762 0.217"	"dimensionless"	"Unit Vector"	"direct"	"2.76 25.19 0.0"	"micron"	"direct"	"22.875"	"micron^2"	"direct"	"5.3975"	"micron"	"direct"	"6.16975"	"micron"	"direct"	"5.002"	"micron"	"direct"	"20.3995"	"micron"	"direct"	"2.69875"	"micron"	"direct"	"0.81072977"	"dimensionless"	"direct"	"0.69076754"	"dimensionless"	"direct"	"0.58542057"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000109.xml"
"MCDS_S_0000000109.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.9999 0.017"	"dimensionless"	"Unit Vector"	"direct"	"1.51 64.26 0.0"	"micron"	"direct"	"14.5"	"micron^2"	"direct"	"4.297"	"micron"	"direct"	"7.1385"	"micron"	"direct"	"2.706"	"micron"	"direct"	"16.30325"	"micron"	"direct"	"2.1485"	"micron"	"direct"	"0.37907123"	"dimensionless"	"direct"	"0.68553477"	"dimensionless"	"direct"	"0.92536749"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000109.xml"
"MCDS_S_0000000109.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.5757 0.8176"	"dimensionless"	"Unit Vector"	"direct"	"3.1 73.26 0.0"	"micron"	"direct"	"26.3125"	"micron^2"	"direct"	"5.7885"	"micron"	"direct"	"6.6665"	"micron"	"direct"	"5.52075"	"micron"	"direct"	"22.7265"	"micron"	"direct"	"2.89425"	"micron"	"direct"	"0.8281332"	"dimensionless"	"direct"	"0.64018702"	"dimensionless"	"direct"	"0.56053135"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000109.xml"
"MCDS_S_0000000109.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.99 -0.141"	"dimensionless"	"Unit Vector"	"direct"	"3.06 80.46 0.0"	"micron"	"direct"	"29.6875"	"micron^2"	"direct"	"6.1485"	"micron"	"direct"	"7.4505"	"micron"	"direct"	"5.26275"	"micron"	"direct"	"21.58"	"micron"	"direct"	"3.07425"	"micron"	"direct"	"0.70636199"	"dimensionless"	"direct"	"0.80108871"	"dimensionless"	"direct"	"0.70785079"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000109.xml"
"MCDS_S_0000000109.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.9997 -0.026"	"dimensionless"	"Unit Vector"	"direct"	"2.66 145.49 0.0"	"micron"	"direct"	"31.1875"	"micron^2"	"direct"	"6.302"	"micron"	"direct"	"7.89725"	"micron"	"direct"	"5.285"	"micron"	"direct"	"22.071"	"micron"	"direct"	"3.151"	"micron"	"direct"	"0.6692203"	"dimensionless"	"direct"	"0.80453771"	"dimensionless"	"direct"	"0.74306406"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000109.xml"
"MCDS_S_0000000109.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.697 -0.717"	"dimensionless"	"Unit Vector"	"direct"	"2.53 242.38 0.0"	"micron"	"direct"	"20.25"	"micron^2"	"direct"	"5.078"	"micron"	"direct"	"6.19875"	"micron"	"direct"	"4.89325"	"micron"	"direct"	"21.6925"	"micron"	"direct"	"2.539"	"micron"	"direct"	"0.78939302"	"dimensionless"	"direct"	"0.54077385"	"dimensionless"	"direct"	"0.61388815"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000109.xml"
"MCDS_S_0000000109.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.8608 -0.5089"	"dimensionless"	"Unit Vector"	"direct"	"3.5 349.69 0.0"	"micron"	"direct"	"36.4375"	"micron^2"	"direct"	"6.812"	"micron"	"direct"	"7.4805"	"micron"	"direct"	"6.2825"	"micron"	"direct"	"22.63175"	"micron"	"direct"	"3.406"	"micron"	"direct"	"0.83985028"	"dimensionless"	"direct"	"0.89396839"	"dimensionless"	"direct"	"0.54281812"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000109.xml"
