"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000004.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.3159 0.9488"	"dimensionless"	"Unit Vector"	"direct"	"3.71 2.72 0.0"	"micron"	"direct"	"33.3125"	"micron^2"	"direct"	"6.5135"	"micron"	"direct"	"8.1335"	"micron"	"direct"	"5.545"	"micron"	"direct"	"23.5355"	"micron"	"direct"	"3.25675"	"micron"	"direct"	"0.68174832"	"dimensionless"	"direct"	"0.75573621"	"dimensionless"	"direct"	"0.73158678"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000004.xml"
"MCDS_S_0000000004.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.7101 -0.7041"	"dimensionless"	"Unit Vector"	"direct"	"4.03 10.5 0.0"	"micron"	"direct"	"48.0625"	"micron^2"	"direct"	"7.8235"	"micron"	"direct"	"10.88475"	"micron"	"direct"	"6.0395"	"micron"	"direct"	"32.037"	"micron"	"direct"	"3.91175"	"micron"	"direct"	"0.55485886"	"dimensionless"	"direct"	"0.58845403"	"dimensionless"	"direct"	"0.8319445"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000004.xml"
"MCDS_S_0000000004.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.103 -0.9947"	"dimensionless"	"Unit Vector"	"direct"	"3.0 18.27 0.0"	"micron"	"direct"	"12.75"	"micron^2"	"direct"	"4.0295"	"micron"	"direct"	"6.05075"	"micron"	"direct"	"3.32625"	"micron"	"direct"	"17.44975"	"micron"	"direct"	"2.01475"	"micron"	"direct"	"0.54972524"	"dimensionless"	"direct"	"0.52618884"	"dimensionless"	"direct"	"0.83534553"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000004.xml"
"MCDS_S_0000000004.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.797 -0.604"	"dimensionless"	"Unit Vector"	"direct"	"7.88 55.73 0.0"	"micron"	"direct"	"146.5625"	"micron^2"	"direct"	"13.662"	"micron"	"direct"	"17.04875"	"micron"	"direct"	"11.338"	"micron"	"direct"	"59.48825"	"micron"	"direct"	"6.831"	"micron"	"direct"	"0.66503409"	"dimensionless"	"direct"	"0.52043961"	"dimensionless"	"direct"	"0.746813"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000004.xml"
"MCDS_S_0000000004.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.9887 0.15"	"dimensionless"	"Unit Vector"	"direct"	"4.19 68.69 0.0"	"micron"	"direct"	"52.75"	"micron^2"	"direct"	"8.196"	"micron"	"direct"	"11.05575"	"micron"	"direct"	"6.998"	"micron"	"direct"	"38.753"	"micron"	"direct"	"4.098"	"micron"	"direct"	"0.63297379"	"dimensionless"	"direct"	"0.44138917"	"dimensionless"	"direct"	"0.77417322"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000004.xml"
"MCDS_S_0000000004.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.971 -0.239"	"dimensionless"	"Unit Vector"	"direct"	"1.8 88.38 0.0"	"micron"	"direct"	"16.0"	"micron^2"	"direct"	"4.514"	"micron"	"direct"	"6.73175"	"micron"	"direct"	"3.53425"	"micron"	"direct"	"19.855"	"micron"	"direct"	"2.257"	"micron"	"direct"	"0.52501207"	"dimensionless"	"direct"	"0.51002336"	"dimensionless"	"direct"	"0.85109478"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000004.xml"
"MCDS_S_0000000004.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.8406 0.5417"	"dimensionless"	"Unit Vector"	"direct"	"8.07 125.01 0.0"	"micron"	"direct"	"237.75"	"micron^2"	"direct"	"17.4005"	"micron"	"direct"	"20.5725"	"micron"	"direct"	"15.589"	"micron"	"direct"	"74.70725"	"micron"	"direct"	"8.70025"	"micron"	"direct"	"0.75775914"	"dimensionless"	"direct"	"0.53530942"	"dimensionless"	"direct"	"0.65253435"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000004.xml"
"MCDS_S_0000000004.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.162 0.9868"	"dimensionless"	"Unit Vector"	"direct"	"7.42 149.4 0.0"	"micron"	"direct"	"124.375"	"micron^2"	"direct"	"12.5855"	"micron"	"direct"	"14.89"	"micron"	"direct"	"11.3695"	"micron"	"direct"	"57.469"	"micron"	"direct"	"6.29275"	"micron"	"direct"	"0.76356615"	"dimensionless"	"direct"	"0.47323371"	"dimensionless"	"direct"	"0.64572961"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000004.xml"
"MCDS_S_0000000004.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.147 -0.9891"	"dimensionless"	"Unit Vector"	"direct"	"4.25 168.42 0.0"	"micron"	"direct"	"19.125"	"micron^2"	"direct"	"4.935"	"micron"	"direct"	"8.14325"	"micron"	"direct"	"3.79425"	"micron"	"direct"	"22.84775"	"micron"	"direct"	"2.4675"	"micron"	"direct"	"0.46593805"	"dimensionless"	"direct"	"0.46038846"	"dimensionless"	"direct"	"0.88481735"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000004.xml"
"MCDS_S_0000000004.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.5058 -0.8627"	"dimensionless"	"Unit Vector"	"direct"	"6.45 177.36 0.0"	"micron"	"direct"	"83.5"	"micron^2"	"direct"	"10.312"	"micron"	"direct"	"12.7425"	"micron"	"direct"	"10.64975"	"micron"	"direct"	"52.5725"	"micron"	"direct"	"5.156"	"micron"	"direct"	"0.83576614"	"dimensionless"	"direct"	"0.37964622"	"dimensionless"	"direct"	"0.54908557"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000004.xml"
