"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000127.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.8785 0.4777"	"dimensionless"	"Unit Vector"	"direct"	"2.93 81.79 0.0"	"micron"	"direct"	"22.1875"	"micron^2"	"direct"	"5.3155"	"micron"	"direct"	"7.11675"	"micron"	"direct"	"4.05825"	"micron"	"direct"	"18.4245"	"micron"	"direct"	"2.65775"	"micron"	"direct"	"0.57023922"	"dimensionless"	"direct"	"0.82134726"	"dimensionless"	"direct"	"0.82147868"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000127.xml"
"MCDS_S_0000000127.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.9746 0.2241"	"dimensionless"	"Unit Vector"	"direct"	"2.26 87.1 0.0"	"micron"	"direct"	"16.8125"	"micron^2"	"direct"	"4.627"	"micron"	"direct"	"5.1445"	"micron"	"direct"	"4.3015"	"micron"	"direct"	"15.30325"	"micron"	"direct"	"2.3135"	"micron"	"direct"	"0.83613568"	"dimensionless"	"direct"	"0.90214182"	"dimensionless"	"direct"	"0.54852268"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000127.xml"
"MCDS_S_0000000127.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.6353 0.7723"	"dimensionless"	"Unit Vector"	"direct"	"4.09 164.05 0.0"	"micron"	"direct"	"37.4375"	"micron^2"	"direct"	"6.905"	"micron"	"direct"	"8.74675"	"micron"	"direct"	"6.09375"	"micron"	"direct"	"27.935"	"micron"	"direct"	"3.4525"	"micron"	"direct"	"0.69668734"	"dimensionless"	"direct"	"0.602864"	"dimensionless"	"direct"	"0.7173749"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000127.xml"
"MCDS_S_0000000127.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.8705 -0.4923"	"dimensionless"	"Unit Vector"	"direct"	"4.03 172.4 0.0"	"micron"	"direct"	"44.1875"	"micron^2"	"direct"	"7.5015"	"micron"	"direct"	"11.28075"	"micron"	"direct"	"5.10125"	"micron"	"direct"	"28.52975"	"micron"	"direct"	"3.75075"	"micron"	"direct"	"0.45220841"	"dimensionless"	"direct"	"0.68220259"	"dimensionless"	"direct"	"0.8919123"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000127.xml"
"MCDS_S_0000000127.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.994 -0.109"	"dimensionless"	"Unit Vector"	"direct"	"2.19 196.92 0.0"	"micron"	"direct"	"20.375"	"micron^2"	"direct"	"5.094"	"micron"	"direct"	"6.6435"	"micron"	"direct"	"4.11775"	"micron"	"direct"	"18.1745"	"micron"	"direct"	"2.547"	"micron"	"direct"	"0.61981636"	"dimensionless"	"direct"	"0.77514426"	"dimensionless"	"direct"	"0.78474689"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000127.xml"
"MCDS_S_0000000127.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.2791 -0.9603"	"dimensionless"	"Unit Vector"	"direct"	"5.02 206.31 0.0"	"micron"	"direct"	"55.1875"	"micron^2"	"direct"	"8.3835"	"micron"	"direct"	"10.73925"	"micron"	"direct"	"6.88825"	"micron"	"direct"	"31.8225"	"micron"	"direct"	"4.19175"	"micron"	"direct"	"0.64140885"	"dimensionless"	"direct"	"0.68482877"	"dimensionless"	"direct"	"0.76719925"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000127.xml"
"MCDS_S_0000000127.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.7558 -0.6548"	"dimensionless"	"Unit Vector"	"direct"	"5.67 226.58 0.0"	"micron"	"direct"	"66.625"	"micron^2"	"direct"	"9.211"	"micron"	"direct"	"13.48825"	"micron"	"direct"	"7.0655"	"micron"	"direct"	"36.7885"	"micron"	"direct"	"4.6055"	"micron"	"direct"	"0.52382629"	"dimensionless"	"direct"	"0.61861853"	"dimensionless"	"direct"	"0.85182511"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000127.xml"
"MCDS_S_0000000127.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.406 0.9139"	"dimensionless"	"Unit Vector"	"direct"	"5.0 242.17 0.0"	"micron"	"direct"	"59.1875"	"micron^2"	"direct"	"8.682"	"micron"	"direct"	"9.90425"	"micron"	"direct"	"7.68625"	"micron"	"direct"	"29.228"	"micron"	"direct"	"4.341"	"micron"	"direct"	"0.77605573"	"dimensionless"	"direct"	"0.87064611"	"dimensionless"	"direct"	"0.63066433"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000127.xml"
"MCDS_S_0000000127.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.9879 -0.155"	"dimensionless"	"Unit Vector"	"direct"	"2.89 253.59 0.0"	"micron"	"direct"	"27.25"	"micron^2"	"direct"	"5.891"	"micron"	"direct"	"7.8705"	"micron"	"direct"	"5.449"	"micron"	"direct"	"25.6585"	"micron"	"direct"	"2.9455"	"micron"	"direct"	"0.69233213"	"dimensionless"	"direct"	"0.52013232"	"dimensionless"	"direct"	"0.72157898"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000127.xml"
"MCDS_S_0000000127.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.999 0.044"	"dimensionless"	"Unit Vector"	"direct"	"1.76 322.33 0.0"	"micron"	"direct"	"13.25"	"micron^2"	"direct"	"4.1075"	"micron"	"direct"	"5.627"	"micron"	"direct"	"3.0315"	"micron"	"direct"	"14.09625"	"micron"	"direct"	"2.05375"	"micron"	"direct"	"0.53874178"	"dimensionless"	"direct"	"0.83795087"	"dimensionless"	"direct"	"0.84247095"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000127.xml"
