"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000290.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"1.0 -0.006"	"dimensionless"	"Unit Vector"	"direct"	"2.5 150.33 0.0"	"micron"	"direct"	"28.125"	"micron^2"	"direct"	"5.9845"	"micron"	"direct"	"7.4275"	"micron"	"direct"	"5.01975"	"micron"	"direct"	"20.62125"	"micron"	"direct"	"2.99225"	"micron"	"direct"	"0.67583305"	"dimensionless"	"direct"	"0.83113662"	"dimensionless"	"direct"	"0.73705474"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000290.xml"
"MCDS_S_0000000290.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.9089 0.417"	"dimensionless"	"Unit Vector"	"direct"	"2.69 157.5 0.0"	"micron"	"direct"	"37.6875"	"micron^2"	"direct"	"6.928"	"micron"	"direct"	"10.416"	"micron"	"direct"	"5.1755"	"micron"	"direct"	"27.719"	"micron"	"direct"	"3.464"	"micron"	"direct"	"0.4968798"	"dimensionless"	"direct"	"0.61638502"	"dimensionless"	"direct"	"0.86781937"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000290.xml"
"MCDS_S_0000000290.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.025 -0.9997"	"dimensionless"	"Unit Vector"	"direct"	"2.96 201.86 0.0"	"micron"	"direct"	"23.4375"	"micron^2"	"direct"	"5.4635"	"micron"	"direct"	"6.378"	"micron"	"direct"	"4.92325"	"micron"	"direct"	"19.071"	"micron"	"direct"	"2.73175"	"micron"	"direct"	"0.77191126"	"dimensionless"	"direct"	"0.80979337"	"dimensionless"	"direct"	"0.6357303"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000290.xml"
"MCDS_S_0000000290.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.9831 -0.183"	"dimensionless"	"Unit Vector"	"direct"	"2.02 298.54 0.0"	"micron"	"direct"	"22.0"	"micron^2"	"direct"	"5.293"	"micron"	"direct"	"6.86075"	"micron"	"direct"	"4.325"	"micron"	"direct"	"19.1835"	"micron"	"direct"	"2.6465"	"micron"	"direct"	"0.63039755"	"dimensionless"	"direct"	"0.7512368"	"dimensionless"	"direct"	"0.77627246"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000290.xml"
"MCDS_S_0000000290.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.9422 0.3351"	"dimensionless"	"Unit Vector"	"direct"	"4.54 139.88 0.0"	"micron"	"direct"	"96.3125"	"micron^2"	"direct"	"11.075"	"micron"	"direct"	"13.78575"	"micron"	"direct"	"9.93975"	"micron"	"direct"	"45.1525"	"micron"	"direct"	"5.5375"	"micron"	"direct"	"0.72101627"	"dimensionless"	"direct"	"0.59364787"	"dimensionless"	"direct"	"0.69291814"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000290.xml"
"MCDS_S_0000000290.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.7263 0.6873"	"dimensionless"	"Unit Vector"	"direct"	"2.66 174.41 0.0"	"micron"	"direct"	"22.625"	"micron^2"	"direct"	"5.3675"	"micron"	"direct"	"6.41625"	"micron"	"direct"	"4.79975"	"micron"	"direct"	"18.864"	"micron"	"direct"	"2.68375"	"micron"	"direct"	"0.74806156"	"dimensionless"	"direct"	"0.79897074"	"dimensionless"	"direct"	"0.66362934"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000290.xml"
"MCDS_S_0000000290.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.5373 0.8434"	"dimensionless"	"Unit Vector"	"direct"	"3.66 181.06 0.0"	"micron"	"direct"	"29.9375"	"micron^2"	"direct"	"6.1745"	"micron"	"direct"	"8.45675"	"micron"	"direct"	"4.66125"	"micron"	"direct"	"22.63175"	"micron"	"direct"	"3.08725"	"micron"	"direct"	"0.55118692"	"dimensionless"	"direct"	"0.73449547"	"dimensionless"	"direct"	"0.83438179"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000290.xml"
"MCDS_S_0000000290.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.1581 0.9874"	"dimensionless"	"Unit Vector"	"direct"	"5.1 193.32 0.0"	"micron"	"direct"	"43.875"	"micron^2"	"direct"	"7.475"	"micron"	"direct"	"11.58575"	"micron"	"direct"	"5.5365"	"micron"	"direct"	"31.8995"	"micron"	"direct"	"3.7375"	"micron"	"direct"	"0.47787152"	"dimensionless"	"direct"	"0.54182525"	"dimensionless"	"direct"	"0.87842974"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000290.xml"
"MCDS_S_0000000290.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.5 -0.866"	"dimensionless"	"Unit Vector"	"direct"	"3.66 239.95 0.0"	"micron"	"direct"	"23.0625"	"micron^2"	"direct"	"5.4195"	"micron"	"direct"	"8.005"	"micron"	"direct"	"3.88225"	"micron"	"direct"	"21.70125"	"micron"	"direct"	"2.70975"	"micron"	"direct"	"0.48497814"	"dimensionless"	"direct"	"0.61538478"	"dimensionless"	"direct"	"0.87452627"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000290.xml"
"MCDS_S_0000000290.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.2961 0.9552"	"dimensionless"	"Unit Vector"	"direct"	"5.8 304.74 0.0"	"micron"	"direct"	"64.875"	"micron^2"	"direct"	"9.0895"	"micron"	"direct"	"11.9185"	"micron"	"direct"	"7.53825"	"micron"	"direct"	"41.52225"	"micron"	"direct"	"4.54475"	"micron"	"direct"	"0.63248311"	"dimensionless"	"direct"	"0.47285227"	"dimensionless"	"direct"	"0.77457415"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000290.xml"
