"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000118.0.0"	"Geometrical Property Characterization"	"individual"	"nucleus"	"0"	"0.8189 0.5739"	"dimensionless"	"Unit Vector"	"direct"	"3.75 11.75 0.0"	"micron"	"direct"	"47.75"	"micron^2"	"direct"	"7.798"	"micron"	"direct"	"9.82725"	"micron"	"direct"	"7.16925"	"micron"	"direct"	"33.2205"	"micron"	"direct"	"3.899"	"micron"	"direct"	"0.72952759"	"dimensionless"	"direct"	"0.54371449"	"dimensionless"	"direct"	"0.68395138"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000118.xml"
"MCDS_S_0000000118.0.1"	"Geometrical Property Characterization"	"individual"	"nucleus"	"1"	"0.9555 -0.2951"	"dimensionless"	"Unit Vector"	"direct"	"2.71 19.35 0.0"	"micron"	"direct"	"15.375"	"micron^2"	"direct"	"4.425"	"micron"	"direct"	"4.59625"	"micron"	"direct"	"4.56375"	"micron"	"direct"	"15.9245"	"micron"	"direct"	"2.2125"	"micron"	"direct"	"0.99292902"	"dimensionless"	"direct"	"0.76189194"	"dimensionless"	"direct"	"0.11870958"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000118.xml"
"MCDS_S_0000000118.0.2"	"Geometrical Property Characterization"	"individual"	"nucleus"	"2"	"0.9938 -0.111"	"dimensionless"	"Unit Vector"	"direct"	"2.81 80.61 0.0"	"micron"	"direct"	"30.8125"	"micron^2"	"direct"	"6.264"	"micron"	"direct"	"7.1005"	"micron"	"direct"	"5.7905"	"micron"	"direct"	"22.76925"	"micron"	"direct"	"3.132"	"micron"	"direct"	"0.81550595"	"dimensionless"	"direct"	"0.74686026"	"dimensionless"	"direct"	"0.57874869"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000118.xml"
"MCDS_S_0000000118.0.3"	"Geometrical Property Characterization"	"individual"	"nucleus"	"3"	"0.9987 -0.05"	"dimensionless"	"Unit Vector"	"direct"	"3.31 115.84 0.0"	"micron"	"direct"	"52.1875"	"micron^2"	"direct"	"8.1525"	"micron"	"direct"	"9.9785"	"micron"	"direct"	"6.87075"	"micron"	"direct"	"29.6065"	"micron"	"direct"	"4.07625"	"micron"	"direct"	"0.68855539"	"dimensionless"	"direct"	"0.74817332"	"dimensionless"	"direct"	"0.72518375"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000118.xml"
"MCDS_S_0000000118.0.4"	"Geometrical Property Characterization"	"individual"	"nucleus"	"4"	"0.1219 -0.9925"	"dimensionless"	"Unit Vector"	"direct"	"3.23 125.01 0.0"	"micron"	"direct"	"13.5625"	"micron^2"	"direct"	"4.156"	"micron"	"direct"	"7.43025"	"micron"	"direct"	"2.6355"	"micron"	"direct"	"17.02675"	"micron"	"direct"	"2.078"	"micron"	"direct"	"0.3546987"	"dimensionless"	"direct"	"0.5878765"	"dimensionless"	"direct"	"0.93498066"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000118.xml"
"MCDS_S_0000000118.0.5"	"Geometrical Property Characterization"	"individual"	"nucleus"	"5"	"0.8838 -0.4679"	"dimensionless"	"Unit Vector"	"direct"	"10.82 72.01 0.0"	"micron"	"direct"	"194.0"	"micron^2"	"direct"	"15.718"	"micron"	"direct"	"19.2975"	"micron"	"direct"	"13.2285"	"micron"	"direct"	"61.67325"	"micron"	"direct"	"7.859"	"micron"	"direct"	"0.6855033"	"dimensionless"	"direct"	"0.64094081"	"dimensionless"	"direct"	"0.72806952"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000118.xml"
"MCDS_S_0000000118.0.6"	"Geometrical Property Characterization"	"individual"	"nucleus"	"6"	"0.927 0.375"	"dimensionless"	"Unit Vector"	"direct"	"8.33 13.85 0.0"	"micron"	"direct"	"57.3125"	"micron^2"	"direct"	"8.543"	"micron"	"direct"	"14.06825"	"micron"	"direct"	"7.23425"	"micron"	"direct"	"41.45575"	"micron"	"direct"	"4.2715"	"micron"	"direct"	"0.51422529"	"dimensionless"	"direct"	"0.41907298"	"dimensionless"	"direct"	"0.85765514"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000118.xml"
"MCDS_S_0000000118.0.7"	"Geometrical Property Characterization"	"individual"	"nucleus"	"7"	"0.102 0.9948"	"dimensionless"	"Unit Vector"	"direct"	"12.27 25.48 0.0"	"micron"	"direct"	"24.4375"	"micron^2"	"direct"	"5.5785"	"micron"	"direct"	"6.7015"	"micron"	"direct"	"5.51"	"micron"	"direct"	"22.253"	"micron"	"direct"	"2.78925"	"micron"	"direct"	"0.82220398"	"dimensionless"	"direct"	"0.62013965"	"dimensionless"	"direct"	"0.56919294"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000118.xml"
"MCDS_S_0000000118.0.8"	"Geometrical Property Characterization"	"individual"	"nucleus"	"8"	"0.071 0.9975"	"dimensionless"	"Unit Vector"	"direct"	"16.26 2.07 0.0"	"micron"	"direct"	"23.375"	"micron^2"	"direct"	"5.456"	"micron"	"direct"	"8.18125"	"micron"	"direct"	"3.85975"	"micron"	"direct"	"21.1925"	"micron"	"direct"	"2.728"	"micron"	"direct"	"0.47177998"	"dimensionless"	"direct"	"0.65402914"	"dimensionless"	"direct"	"0.88171631"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000118.xml"
"MCDS_S_0000000118.0.9"	"Geometrical Property Characterization"	"individual"	"nucleus"	"9"	"0.998 -0.064"	"dimensionless"	"Unit Vector"	"direct"	"16.16 18.18 0.0"	"micron"	"direct"	"21.5625"	"micron^2"	"direct"	"5.24"	"micron"	"direct"	"6.2415"	"micron"	"direct"	"4.4125"	"micron"	"direct"	"17.2175"	"micron"	"direct"	"2.62"	"micron"	"direct"	"0.70696147"	"dimensionless"	"direct"	"0.91404756"	"dimensionless"	"direct"	"0.70725206"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000118.xml"
"MCDS_S_0000000118.0.10"	"Geometrical Property Characterization"	"individual"	"nucleus"	"10"	"0.913 -0.408"	"dimensionless"	"Unit Vector"	"direct"	"19.66 112.85 0.0"	"micron"	"direct"	"62.9375"	"micron^2"	"direct"	"8.9525"	"micron"	"direct"	"10.7945"	"micron"	"direct"	"7.45"	"micron"	"direct"	"30.34925"	"micron"	"direct"	"4.47625"	"micron"	"direct"	"0.69016629"	"dimensionless"	"direct"	"0.85866434"	"dimensionless"	"direct"	"0.72365081"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000118.xml"
"MCDS_S_0000000118.0.11"	"Geometrical Property Characterization"	"individual"	"nucleus"	"11"	"0.9912 -0.132"	"dimensionless"	"Unit Vector"	"direct"	"23.55 87.62 0.0"	"micron"	"direct"	"87.4375"	"micron^2"	"direct"	"10.552"	"micron"	"direct"	"14.145"	"micron"	"direct"	"7.95525"	"micron"	"direct"	"36.7885"	"micron"	"direct"	"5.276"	"micron"	"direct"	"0.56240721"	"dimensionless"	"direct"	"0.81186428"	"dimensionless"	"direct"	"0.8268604"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000118.xml"
"MCDS_S_0000000118.0.12"	"Geometrical Property Characterization"	"individual"	"nucleus"	"12"	"0.9779 0.209"	"dimensionless"	"Unit Vector"	"direct"	"23.55 38.74 0.0"	"micron"	"direct"	"49.6875"	"micron^2"	"direct"	"7.9545"	"micron"	"direct"	"9.091"	"micron"	"direct"	"7.17025"	"micron"	"direct"	"28.66725"	"micron"	"direct"	"3.97725"	"micron"	"direct"	"0.78871961"	"dimensionless"	"direct"	"0.7597749"	"dimensionless"	"direct"	"0.6147531"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000118.xml"
"MCDS_S_0000000118.0.13"	"Geometrical Property Characterization"	"individual"	"nucleus"	"13"	"0.9985 -0.055"	"dimensionless"	"Unit Vector"	"direct"	"24.26 122.09 0.0"	"micron"	"direct"	"36.9375"	"micron^2"	"direct"	"6.8585"	"micron"	"direct"	"9.07325"	"micron"	"direct"	"5.2665"	"micron"	"direct"	"24.13175"	"micron"	"direct"	"3.42925"	"micron"	"direct"	"0.58044251"	"dimensionless"	"direct"	"0.79707599"	"dimensionless"	"direct"	"0.81430123"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000118.xml"
